time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002724,-0.7096,-0.4490,-0.3577,0.913
0.014345,-0.8583,-0.1822,-0.1789,0.895
0.034622,-0.9080,-0.0528,0.0335,0.910
0.054959,-1.0019,-0.0704,0.3039,1.049
0.075272,-1.3438,-0.1325,1.5421,2.050
0.094903,-2.4881,-0.2215,3.3623,4.189
0.115790,-2.4903,0.0194,3.6369,4.408
0.135328,-1.5448,-0.4141,1.0833,1.932
0.155590,-1.0382,-1.1810,-1.8148,2.401
0.175649,-2.2636,-0.7687,1.7739,2.977
0.195666,-3.8718,-1.2738,5.7931,7.083
0.219640,-3.5318,-2.0783,4.0955,5.794
0.235775,-1.7904,-2.0493,1.1577,2.957
0.255816,-0.3364,-1.4543,-1.2299,1.934
0.275987,-0.1818,-2.8563,-5.4581,6.163
0.296522,-2.2821,-5.1629,-6.9208,8.931
0.316777,-3.0029,-4.3882,-4.1452,6.742
0.337053,-0.2971,-2.1103,-3.3665,3.984
0.357100,2.8139,-3.9674,-3.8611,6.210
0.376873,6.0767,-3.7235,-4.8889,8.642
0.396551,5.4221,-2.4460,-4.0398,7.190
0.416172,1.5779,-4.3557,-2.7543,5.390
0.442168,-0.1402,-4.7235,-4.5566,6.565
0.458052,1.3065,-3.3933,-1.3800,3.889
0.479188,0.7462,-1.2686,7.6488,7.789
0.501134,-2.0609,-2.4623,4.5257,5.549
0.521588,-6.3766,-5.6590,-4.1365,9.476
0.541986,-10.1596,-7.1952,-3.7923,13.014
0.556972,-11.2043,-3.9383,0.1976,11.878
0.581529,-12.5884,-2.1331,4.8749,13.667
0.601130,-9.2442,1.2669,7.9151,12.236
0.617977,2.0926,6.8404,19.6994,20.958
0.637889,-8.1573,2.4903,13.3309,15.826
0.661385,-17.4419,-2.9931,5.4258,18.510
0.680651,-12.2583,-4.9735,0.9039,13.260
0.701244,-1.3947,-4.8802,-3.4918,6.161
0.718862,5.7755,-5.3222,-4.8709,9.242
0.738532,5.4158,-8.0775,-7.6916,12.399
0.761620,5.8173,-8.8937,-11.7517,15.844
0.780768,4.0601,-7.2325,-14.2959,16.528
0.798162,0.5375,-5.4036,-9.7791,11.186
0.817996,3.5728,-5.6740,-4.9925,8.360
0.841060,6.0917,-3.9223,-2.6447,7.713
0.861197,3.5593,-2.9329,-2.3814,5.191
0.878924,3.4861,-1.9181,-0.6770,4.036
0.900473,3.3527,-1.7049,-0.5056,3.795
0.922961,0.6146,-1.9682,3.0376,3.671
0.940449,4.2815,0.5628,8.6577,9.675
0.960574,9.4943,2.5070,7.3812,12.285
0.978833,5.6312,-1.3431,0.9357,5.864
0.999264,0.3524,-3.2975,-2.5179,4.164
1.020606,-0.9792,0.6061,3.9837,4.147
1.040581,2.9682,1.2154,11.3107,11.757
1.059293,3.6429,-6.1042,-2.5488,7.552
1.079125,-4.5499,-3.7663,-10.3799,11.943
1.100744,-7.1737,-4.3377,-2.1096,8.645
1.120394,-4.7561,-5.6373,1.4121,7.510
1.140884,-2.2932,-4.6002,-6.5487,8.325
1.160786,-1.6218,-3.0717,-13.8666,14.295
1.180669,-8.0827,-1.7666,-8.9576,12.194
1.200487,-11.9383,-3.5008,0.0423,12.441
1.222644,-6.6645,-2.5144,2.3232,7.492
1.241580,0.7895,3.8604,9.4281,10.218
1.259570,-1.8575,2.0379,1.1974,3.006
1.284647,-4.5793,-3.3923,-2.5549,6.245
1.304772,-1.3432,-2.2563,-0.8625,2.764
1.324848,1.1175,0.7128,-2.1065,2.489
1.340172,2.5124,2.3180,-2.2249,4.079
1.360575,3.8604,3.8255,-0.2758,5.442
1.388677,4.6897,3.8184,-0.9778,6.126
1.401895,3.4889,2.8378,-3.8907,5.947
1.422603,1.1965,2.7727,-4.7665,5.643
1.442222,0.7908,3.0467,-4.1828,5.235
1.462694,1.8137,3.9983,-2.1964,4.909
1.482585,1.7804,4.1624,0.3134,4.538
1.502231,0.3899,3.5939,4.0644,5.439
1.522256,-1.3124,2.1469,3.3844,4.217
1.544129,-0.1515,0.7758,0.8354,1.150
1.564696,0.2949,-0.1269,1.6006,1.632
1.585143,-1.3419,-1.7759,-0.3609,2.255
1.604741,-3.7410,-4.7783,-2.4061,6.528
1.623067,-3.9945,-2.9565,0.5283,4.998
1.642865,-4.0185,-2.4092,-1.4997,4.920
1.662560,-1.3361,-3.8478,-4.5875,6.135
1.682545,2.6249,-5.7937,-2.4139,6.803
1.704438,-1.8890,-8.1560,-4.2784,9.402
1.723464,-3.0515,-6.1833,-2.0637,7.198
1.743029,-1.1799,-2.3340,-0.1506,2.620
1.765672,0.2651,-2.1975,-0.3842,2.247
1.788191,0.3733,-2.8053,-1.5970,3.250
1.804159,1.3453,-0.0704,-1.5349,2.042
1.827771,2.5313,2.5316,-2.5288,4.383
1.843297,2.9127,3.2895,-2.0849,4.863
1.864376,4.3414,4.2758,-1.2193,6.214
1.888538,3.9018,4.8235,-1.8059,6.462
1.902943,-0.7641,3.7617,-3.1618,4.973
1.925521,-2.8669,4.6559,-7.9957,9.687
1.944051,11.1448,3.0773,4.6153,12.449
1.963513,-0.9649,0.1176,-2.6476,2.820
1.989108,4.9695,2.7168,0.5108,5.687
2.004118,10.1534,5.4898,5.3430,12.719
2.026447,10.4181,1.1072,2.9103,10.873
2.045878,2.5149,-7.1168,0.8685,7.598
2.067034,-18.7242,-7.8400,0.2439,20.301
2.086497,-6.3788,-1.9988,3.0255,7.337
2.105952,0.3718,-8.7886,-7.7819,11.745
2.124846,-4.7730,-11.3854,-7.3726,14.379
2.150453,2.9166,0.8101,-0.0208,3.027
2.176615,8.6278,1.8524,-7.5668,11.624
2.187362,0.7740,-2.6376,-4.5193,5.290
2.204461,-3.5009,-3.4932,0.0800,4.946
2.226082,0.9315,1.4905,-4.0206,4.388
2.248273,4.5161,3.2541,-6.2605,8.377
2.267032,-0.7685,0.5407,-1.1825,1.510
2.287802,-6.1035,-1.5703,-1.0081,6.382
2.305358,0.8798,1.1985,-2.6585,3.046
2.326053,1.3657,2.0915,-2.9887,3.895
2.346102,0.5642,4.3725,-0.5517,4.443
2.367070,0.6177,0.9896,-1.2778,1.730
2.384715,1.0984,2.9996,-0.3212,3.210
2.409347,1.2502,4.2659,0.4506,4.468
2.433091,1.4188,0.9260,0.7330,1.846
2.446618,-0.5250,-4.2122,1.8048,4.612
2.465163,-2.1438,-1.6642,4.0487,4.874
2.489444,-3.1120,2.3515,2.4879,4.626
2.511045,-3.8722,1.8367,0.6667,4.337
2.525332,-5.6012,0.5054,-1.1296,5.736
2.548332,-5.0411,-1.5585,1.2436,5.421
2.570091,-1.9440,-3.9766,-0.6200,4.470
2.586959,-0.0406,-3.7844,-3.9523,5.472
2.608093,0.2508,-3.1423,-5.1335,6.024
2.628084,3.7688,-5.6497,-1.9896,7.077
2.650389,7.9473,-7.7910,0.2139,11.131
