time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001035,0.6268,-1.2031,-1.5750,2.079
0.017052,0.7352,-1.3335,-1.3514,2.036
0.037605,0.9070,-0.7833,-0.0080,1.198
0.057600,1.0104,-0.1427,1.5048,1.818
0.077317,0.4639,-0.6341,1.0962,1.349
0.097708,0.0668,-0.6297,-0.0486,0.635
0.117644,0.2769,-0.1063,-0.9170,0.964
0.137939,0.3101,-0.0750,-1.2486,1.289
0.157626,0.4993,-0.3719,-0.6814,0.923
0.177746,0.9632,-0.7383,0.7891,1.448
0.197947,1.4912,0.3334,1.2734,1.989
0.217971,1.2882,0.9114,1.2681,2.024
0.237996,-0.5320,-1.8512,3.5536,4.042
0.258464,-0.4528,-2.4705,2.0769,3.259
0.278282,0.9670,-0.5991,-0.8974,1.449
0.298539,1.0419,0.1884,-1.7090,2.010
0.318265,0.5219,-0.3409,-1.1701,1.326
0.338543,0.7084,-0.9084,0.0517,1.153
0.357984,0.9321,-1.2140,0.0506,1.531
0.378264,1.3039,-0.5134,-1.3778,1.965
0.400130,1.5071,-0.1299,-3.6787,3.978
0.420443,1.2440,-1.2194,-3.6112,4.009
0.440448,1.2096,-2.5022,-1.0316,2.964
0.460568,2.5107,-1.7579,2.2522,3.803
0.480426,3.3545,-0.9767,1.5104,3.806
0.500516,1.8842,-1.5409,0.9457,2.611
0.520536,0.3904,-1.6530,2.4803,3.006
0.540377,1.1992,-1.1414,1.9142,2.531
0.560589,2.0606,-3.4734,-5.2586,6.631
0.580512,1.5784,-3.9989,-11.9941,12.741
0.600483,1.7502,-1.4055,-13.0952,13.286
0.621077,0.4700,-4.4465,2.8765,5.317
0.639756,-4.7732,-4.0218,8.8932,10.865
0.660923,-4.6023,-1.7123,0.5355,4.940
0.680623,-1.4342,-6.0390,-4.2661,7.532
0.700470,2.8309,-5.0610,-4.4280,7.296
0.720535,3.9781,-3.9068,0.4843,5.597
0.740702,0.8630,-4.4495,5.4479,7.087
0.762247,-0.5627,-2.7941,5.8062,6.468
0.782004,3.1199,-2.3279,2.5853,4.673
0.802020,4.7159,-2.6180,2.7743,6.066
0.823567,-0.2813,-5.2296,8.1861,9.718
0.842617,-4.8724,-6.4851,10.3188,13.125
0.862204,-1.8514,-5.2011,7.0255,8.935
0.882098,3.1772,-4.4003,-0.0993,5.428
0.902098,2.1066,-2.7216,-0.3036,3.455
0.923054,1.6248,-0.3587,3.9550,4.291
0.942137,1.5430,-1.3051,1.5032,2.519
0.962289,0.5664,-3.6531,-3.4857,5.081
0.984456,-3.7558,-3.4657,-2.8324,5.843
1.001224,-3.4053,-0.6098,-0.2032,3.465
1.022962,-0.2695,1.5463,1.9618,2.512
1.041161,0.6876,0.4280,-2.7242,2.842
1.061205,-3.3462,0.0351,-2.1585,3.982
1.081423,-5.4607,-0.7024,-0.0469,5.506
1.102422,-3.2907,0.9210,-2.3504,4.147
1.121450,-1.8348,0.9916,-2.4357,3.207
1.142355,-1.9613,1.1659,1.0992,2.533
1.162252,-2.8583,0.3319,1.4373,3.216
1.184436,-3.8974,0.3032,3.7885,5.444
1.204929,-3.5568,0.2494,3.1594,4.764
1.224782,-3.2441,-0.2808,1.3793,3.536
1.244766,-2.9601,-1.1537,1.3937,3.469
1.264734,-1.4612,-2.2077,1.3559,2.974
1.284904,0.1872,-1.9317,-0.7539,2.082
1.304773,1.4778,-0.2883,-1.4292,2.076
1.325369,3.5932,0.4930,-1.8552,4.074
1.345092,4.6647,1.9750,-0.2770,5.073
1.366216,2.9366,1.5697,1.9916,3.880
1.385437,-0.6978,-0.3904,-0.0454,0.801
1.405612,0.6461,0.6131,-2.2474,2.417
1.425375,3.7710,1.8532,0.3092,4.213
1.445553,2.8602,1.5068,0.9790,3.378
1.465283,1.8969,1.0409,-0.5082,2.223
1.485559,0.6802,0.3438,-0.2106,0.791
1.505620,0.0608,-0.4468,1.7244,1.782
1.526153,0.3136,-0.3218,1.5935,1.656
1.544328,1.2927,0.2818,-0.5883,1.448
1.565030,0.5857,-0.1054,-0.1644,0.617
1.584508,1.7071,-1.6633,0.7208,2.490
1.605486,2.6426,-3.3353,0.3209,4.267
1.624325,1.3765,-2.6656,0.3521,3.021
1.645772,1.5185,-0.9863,0.5794,1.901
1.664456,2.0903,0.8059,0.4344,2.282
1.685814,2.1393,-0.3604,0.6978,2.279
1.704507,1.0047,-1.7832,0.3722,2.080
1.725837,-2.4655,-2.0122,0.6582,3.250
1.744539,-3.0544,-0.6281,0.2994,3.133
1.765985,0.5153,2.1818,0.4161,2.280
1.784794,2.5558,4.1142,1.2747,5.008
1.806053,0.5566,3.2755,1.3307,3.579
1.825014,-1.5551,1.8784,0.3732,2.467
1.846451,-1.6487,1.6255,-0.9657,2.509
1.865155,0.9913,1.0607,0.8075,1.661
1.886623,2.1240,0.0107,0.6196,2.213
1.905317,0.8079,-0.8339,0.7510,1.383
1.926842,-0.3119,-0.4511,0.9704,1.115
1.945552,0.4061,-0.2471,0.7689,0.904
