time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007197,0.2019,-0.1775,-1.1101,1.142
0.029657,-0.8271,0.2534,-2.1222,2.292
0.047691,0.0202,0.8247,-2.2097,2.359
0.069503,1.3951,0.8612,-3.2951,3.680
0.089942,1.8073,0.6675,-5.1351,5.485
0.110597,2.2787,0.8169,-4.8276,5.401
0.128198,1.5165,1.1800,-3.3146,3.831
0.151127,1.8497,1.2696,-2.0885,3.065
0.168323,3.6440,1.3334,1.5235,4.169
0.189780,1.2817,1.9040,3.3243,4.040
0.208512,-0.8400,1.0798,0.5280,1.466
0.231292,1.5270,1.5978,2.0744,3.031
0.248665,2.4463,0.3601,2.0848,3.234
0.270027,0.2975,-1.2953,2.5099,2.840
0.288825,0.4854,-0.9741,3.5163,3.681
0.310471,1.5258,0.0183,3.2107,3.555
0.328678,-0.2416,-2.5486,-1.1717,2.815
0.349234,-3.9604,-7.0814,-0.6220,8.137
0.368770,-5.0238,-7.1917,-0.0506,8.773
0.389887,-4.1424,-5.8187,-4.8717,8.646
0.409199,-6.1519,-5.8602,-10.4979,13.505
0.429743,12.0148,0.8446,1.8969,12.193
0.449270,12.6214,2.6268,2.0514,13.054
0.470032,4.0807,0.2643,-2.8260,4.971
0.489458,5.9754,0.6377,-0.6000,6.039
0.510299,2.6244,-0.5390,-1.4605,3.051
0.529540,-7.5605,-2.8038,-0.9577,8.120
0.550524,-7.9292,1.0780,-0.4230,8.013
0.569697,-0.3582,1.4051,-0.3827,1.500
0.590487,2.2267,0.1038,-0.7303,2.346
0.610158,0.0847,1.3432,0.7385,1.535
0.630599,0.5264,1.7651,-0.1882,1.851
0.650251,0.9887,1.9021,-1.2688,2.491
0.670696,0.5210,2.1224,0.3853,2.219
0.690542,0.9295,0.8298,0.7837,1.472
0.711069,0.9446,0.0306,0.1521,0.957
0.733843,1.4845,0.4062,-0.2223,1.555
0.751419,1.8153,1.2973,0.8849,2.400
0.772830,1.7353,1.4684,2.7323,3.554
0.791827,1.1037,1.3365,-0.8142,1.915
0.812783,-0.9092,2.2308,-1.0866,2.643
0.831053,-0.9467,2.5972,1.5487,3.169
0.853097,1.3080,2.5336,0.9414,3.003
0.871321,0.3104,2.5842,-0.5734,2.665
0.893516,-0.2949,1.7038,-1.5157,2.299
0.911812,5.7035,1.7725,-0.7149,6.015
0.934026,-5.1058,-5.8201,-1.8666,7.964
0.951486,-5.0838,-6.2757,4.6135,9.301
0.975409,1.8503,-7.6906,-0.6216,7.934
0.991703,-1.9691,-10.6297,1.1134,10.868
1.013814,-2.5030,-11.4287,2.0005,11.869
