time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001462,0.5145,-0.5720,-0.8569,1.152
0.006595,0.6533,-0.5656,-0.8674,1.224
0.025941,0.3580,-0.6138,-1.2282,1.419
0.046467,0.4923,-0.4178,-1.4644,1.600
0.066539,0.8207,-0.0887,-0.8557,1.189
0.086674,0.7184,0.0160,-0.9066,1.157
0.106648,0.4881,-0.0723,-1.1988,1.296
0.127104,0.3516,-0.1917,-1.4994,1.552
0.146982,0.0428,-0.2201,-0.9123,0.939
0.166996,0.3296,-0.1576,-0.8613,0.936
0.187140,0.8718,-0.0741,-0.6646,1.099
0.207355,0.3239,-0.1702,-0.9318,1.001
0.227174,-0.2085,-0.0725,-1.3862,1.404
0.247502,-0.6342,0.2154,-1.4480,1.595
0.267155,-1.0328,0.1400,-1.1226,1.532
0.287486,0.3687,-0.2287,-0.3930,0.585
0.310662,3.8740,1.3663,-1.0771,4.247
0.327301,0.7496,-0.5630,-0.9417,1.329
0.347582,0.9607,0.2939,-1.5690,1.863
0.367673,2.5443,-0.4656,-2.1541,3.366
0.387824,1.6964,-1.5809,-0.6152,2.399
0.408055,1.1198,-0.3787,-0.2706,1.213
0.428099,2.7854,1.4821,0.4496,3.187
0.448308,11.0545,13.4350,-4.9233,18.081
0.468373,-1.6331,-6.0602,4.5904,7.776
0.488432,-14.6270,-13.3595,-4.9271,20.413
0.508163,-0.5920,-1.2605,0.6439,1.534
0.528607,1.2362,3.4640,1.2705,3.891
0.548589,0.1424,4.0511,-0.6734,4.109
0.568672,1.6983,4.4786,-0.1537,4.792
0.588651,2.5201,5.3176,-0.1522,5.887
0.609070,2.7221,4.6678,-0.5257,5.429
0.628978,-1.2415,-0.2719,-1.9496,2.327
0.648961,-1.8964,-2.2335,2.3484,3.755
0.668818,-1.0804,-2.7727,2.1859,3.692
0.689559,-0.5692,-1.6327,-1.5673,2.334
0.709632,0.8069,0.4239,-0.1935,0.932
0.729758,2.4515,0.3075,-3.1525,4.005
0.750061,2.2778,0.2694,-3.8122,4.449
0.770273,0.1554,0.4861,0.8628,1.002
0.790062,-1.1450,0.0880,0.6516,1.320
0.810189,-0.4814,-0.3992,0.0304,0.626
0.829823,0.1977,-1.3959,-0.8089,1.625
0.850456,0.3770,-1.5065,-1.1939,1.959
0.870886,0.1242,-1.8295,-1.4270,2.324
0.890578,-0.2116,-2.2185,-1.4127,2.639
0.910354,-0.3009,-2.2256,-0.9037,2.421
0.930690,-0.1338,-2.0532,-0.5404,2.127
0.950495,0.1927,-1.7704,-0.2529,1.799
0.970752,0.2167,-0.5671,-0.1403,0.623
0.993201,-0.6647,2.7945,-1.5311,3.255
1.012466,-0.2247,3.1375,-1.8086,3.628
1.031943,0.2986,1.4506,-1.4042,2.041
