time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001194,-0.4933,-0.1378,1.3106,1.407
0.004861,0.3942,-0.3187,1.0306,1.148
0.022641,0.6394,-0.0552,0.3647,0.738
0.044169,-0.4654,0.3538,1.4735,1.585
0.064327,0.0867,0.6886,3.1933,3.268
0.081609,2.4646,0.3295,4.1071,4.801
0.103971,2.1235,-1.8556,1.3981,3.148
0.125708,0.9224,-2.8812,0.1476,3.029
0.145135,0.7940,-2.0258,0.8586,2.339
0.165453,0.3078,-1.3354,1.5046,2.035
0.184439,-0.5423,-1.1084,2.4182,2.715
0.204987,-0.3057,-1.8682,1.2132,2.248
0.224936,0.1973,-2.3211,-1.3544,2.695
0.244512,0.4169,-2.7735,-0.9523,2.962
0.264634,-0.2357,-2.3981,0.0928,2.411
0.284908,-1.4730,-1.0289,-0.2494,1.814
0.304975,0.5000,0.8191,-1.3216,1.633
0.324773,1.1797,0.1608,-2.1343,2.444
0.344961,-0.4385,-0.6037,-3.9627,4.032
0.364802,-0.6831,1.0494,-3.2282,3.463
0.385248,1.2492,0.5640,-3.0953,3.385
0.405102,2.3609,-2.6275,-3.6972,5.113
0.425665,2.4031,-3.2565,-4.3052,5.909
0.445032,3.0819,-1.8810,-5.0673,6.222
0.466013,2.7619,-0.2353,-3.0425,4.116
0.485004,5.0400,-0.0157,-2.0425,5.438
0.503246,4.8201,-1.3074,-1.9875,5.375
0.525548,-0.1716,-3.0680,0.9535,3.217
0.545840,-2.0937,-4.2344,-0.7355,4.781
0.565113,-1.1340,-3.9688,-3.8649,5.655
0.586279,-2.3212,-5.9522,0.7579,6.434
0.605260,-2.2098,-8.5597,7.3348,11.487
0.626525,-3.3122,-5.3360,11.3864,13.004
0.645362,-5.8803,-4.7982,11.9689,14.172
0.667725,-3.1393,-5.2902,2.0264,6.477
0.685414,1.0669,-6.2054,-5.1185,8.114
0.706637,0.7846,-5.8963,-4.9377,7.731
0.725425,-0.7513,-1.9503,-0.1153,2.093
0.745494,-1.2463,-0.7482,3.8474,4.113
0.764708,-1.4204,-0.1756,4.6626,4.877
0.786281,-1.2639,2.0867,4.9502,5.519
0.805675,0.0843,2.7581,2.3617,3.632
0.825848,0.2749,1.8663,-1.3409,2.314
0.845861,0.3043,1.6375,-5.0366,5.305
0.867029,-1.0894,-0.2466,-6.1961,6.296
0.885623,-0.4819,1.8226,-9.5679,9.752
0.906129,-0.1571,3.3340,-4.5329,5.629
0.926306,-2.4451,2.9806,-0.1134,3.857
0.946272,-5.7575,1.1563,2.2788,6.299
0.965828,-6.2747,3.8929,5.9342,9.473
0.986575,-1.9339,6.8977,6.3535,9.575
1.006650,-0.2323,4.3383,5.6821,7.153
1.026929,-3.2121,0.9355,5.5899,6.515
1.045516,-4.5760,-2.6727,2.4577,5.842
1.065675,-2.2150,-3.7097,-4.1784,6.011
1.085496,2.5788,-1.9122,-4.6180,5.624
1.105654,-0.2460,-2.5611,2.7318,3.753
1.125935,-4.1824,-8.5537,2.8674,9.944
1.146157,-4.3692,-11.3202,-7.3361,14.179
1.166424,-3.1722,-8.2772,-8.2008,12.076
1.186047,-1.0855,-4.4535,0.3812,4.600
1.206290,1.8351,-3.4029,0.2961,3.877
1.227694,1.4278,-2.3845,0.4902,2.822
1.246473,-0.9453,-0.3561,2.3447,2.553
1.267810,-1.7541,1.6952,3.9423,4.636
1.286526,0.9983,3.5188,-0.5253,3.695
1.306537,4.5559,5.0587,-3.5766,7.690
1.326937,4.7059,5.4706,-2.0152,7.492
1.347059,6.6796,6.5629,3.4112,9.966
1.368119,8.1570,6.8979,1.1565,10.745
1.386749,1.6332,2.2323,-7.2802,7.788
1.407267,-0.2978,1.0595,-8.9016,8.969
1.427714,6.4305,6.6673,14.1659,16.926
1.447440,2.7194,3.5957,1.3962,4.720
1.467423,0.4568,0.1181,-2.2878,2.336
1.487825,1.8302,2.4706,-0.2043,3.081
1.507942,-0.0019,-1.1626,-2.2694,2.550
1.528127,-2.1428,-3.1577,1.1407,3.983
1.547795,0.2424,-1.0258,3.0499,3.227
1.568239,0.7754,-2.9966,-1.1809,3.313
1.588030,-0.4488,-16.1568,-12.3401,20.335
1.610710,0.3497,-7.5519,0.0119,7.560
1.628454,0.0130,2.7492,0.8039,2.864
1.648705,-2.5174,-6.4491,-4.6244,8.325
1.668421,-3.3410,-8.6930,-4.7259,10.443
1.688807,-0.5149,-3.0087,0.6543,3.122
1.708732,1.5337,0.3302,1.2039,1.978
