time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.016916,-0.3936,-0.6408,-1.6849,1.845
0.027670,-0.7241,-0.1681,-2.0294,2.161
0.048003,-2.1757,0.6418,-0.6785,2.368
0.068935,-1.1584,1.0230,1.0139,1.848
0.088596,-0.0404,1.0850,-1.1222,1.561
0.108902,-1.8289,0.3770,-0.3763,1.905
0.128727,-3.1091,0.3463,2.4251,3.958
0.148974,-2.2049,1.0823,1.7981,3.044
0.168648,-2.1324,0.3986,1.0881,2.427
0.188330,-3.5088,-1.1810,2.6299,4.541
0.208196,-3.3502,-1.1137,5.4037,6.455
0.228622,-2.2254,-1.1549,4.6301,5.265
0.249139,-2.6181,-3.5850,-1.7096,4.757
0.268544,-5.1863,-5.1214,-3.2190,7.968
0.289661,-5.3154,-4.1468,0.0358,6.742
0.309623,1.7536,-2.3159,-2.1276,3.601
0.328925,7.9887,-1.4231,-2.5518,8.506
0.349458,5.6909,-2.2262,-1.9741,6.422
0.368554,1.9102,-4.9491,-4.8686,7.200
0.389339,2.2717,-4.7763,-6.4272,8.324
0.409133,6.5814,-0.9858,2.0256,6.956
0.429360,3.4228,-2.0591,-2.5944,4.763
0.449255,-9.5794,-6.4109,-11.4873,16.273
0.470005,-9.7209,-2.9920,-2.3103,10.430
0.489339,0.2623,2.8810,5.5335,6.244
0.510577,2.0214,3.0581,4.5518,5.844
0.529724,-0.3398,0.6812,-3.4706,3.553
0.550378,-1.1227,-1.0715,-3.2911,3.639
0.569610,-2.9451,-0.0060,9.7807,10.214
0.590297,-5.7083,-0.6111,12.7863,14.016
0.609787,-4.7396,-3.6095,4.5079,7.471
0.630637,-2.5657,-4.7874,1.2122,5.565
0.649929,-2.6151,-4.6389,3.0843,6.154
0.670529,-5.0487,-6.4192,-1.4981,8.303
0.690120,-7.0886,-8.8591,-10.8841,15.722
0.710434,-6.7952,-5.1187,-10.6567,13.636
0.730514,-4.7154,-0.6814,2.0337,5.180
0.750833,-3.4152,-1.3834,1.9240,4.157
0.770714,-1.4518,0.5653,-3.8258,4.131
0.790713,1.9548,1.6427,-3.3796,4.236
0.810970,1.6757,2.1310,-1.5861,3.141
0.831044,1.0530,0.9996,-4.1011,4.351
0.850805,-1.0112,0.1973,-2.5573,2.757
0.870966,-2.2671,2.6469,7.5592,8.324
0.892862,0.8593,3.6466,2.6407,4.584
0.911623,0.6942,1.6038,-4.4509,4.782
0.933439,-0.5348,0.6298,-7.9306,7.974
0.952113,0.4515,0.7648,-9.0305,9.074
0.973360,2.9375,3.7015,2.6146,5.401
0.992026,1.4234,3.3195,2.2435,4.252
1.016573,-0.3730,1.8813,-0.7338,2.054
1.034378,0.9439,3.5978,6.8081,7.758
1.054214,-0.6308,1.9664,2.9158,3.573
1.072139,-1.3038,-0.1718,-4.3321,4.527
1.094322,0.8137,0.1293,-3.4886,3.585
1.112899,0.4174,-0.0338,3.7477,3.771
1.136798,-1.5353,-1.7567,4.8347,5.368
1.153359,-1.8002,-5.0313,-1.8542,5.656
1.174168,-3.4002,-6.8512,-0.7855,7.689
1.193194,-7.3306,-7.2369,1.8446,10.465
1.214295,-5.9102,-7.7046,-4.3937,10.658
1.233452,-3.0455,-7.2218,-10.5164,13.116
1.254808,-2.2426,-4.7528,-8.5871,10.068
1.273375,-5.4773,-2.2922,3.7715,7.034
1.294373,0.3158,0.0481,-1.6313,1.662
1.313402,4.1694,1.1287,-2.1044,4.805
1.334383,1.0545,1.7229,-2.5136,3.225
1.353931,2.9246,1.9622,-7.7561,8.518
1.376371,8.7543,3.1374,-7.0066,11.644
1.393907,7.5429,3.9876,-1.8949,8.740
1.414271,2.9084,3.1350,2.1880,4.804
1.434730,1.8069,1.6567,-0.1551,2.456
1.455553,-0.1233,1.7565,-4.9568,5.260
1.474968,-2.7491,2.8398,-0.0766,3.953
1.495029,-0.7212,5.1310,2.5011,5.753
1.515585,2.0791,6.6475,-1.2651,7.079
1.535596,1.7546,5.8467,-2.4739,6.587
1.555225,-1.2739,2.3931,-0.9431,2.870
1.575289,-2.8803,1.2152,-1.5697,3.498
1.595090,-3.4073,0.9423,-1.3784,3.794
1.615219,-2.5428,-0.2381,-0.7233,2.654
1.635235,-0.2630,-2.2263,1.4493,2.669
1.655249,-0.4559,-3.9983,-0.9684,4.139
1.675308,-1.7503,-5.8122,-4.4701,7.538
1.695582,-3.4667,-5.3939,-2.3466,6.828
1.715366,-4.7110,-3.4920,-0.4798,5.884
1.736235,-0.5209,-1.7013,-4.0951,4.465
1.756041,2.4497,-1.7412,-4.1407,5.116
1.775693,1.1329,-0.7219,-0.3568,1.390
1.796271,-2.4546,-3.8519,-0.5626,4.602
1.816206,-5.9187,-5.6485,-1.3339,8.289
1.836732,-1.3010,-2.3829,-3.4155,4.363
1.855545,2.6962,-0.0990,-3.6714,4.556
1.876636,2.5503,1.1484,2.1275,3.514
1.896963,1.5262,1.8499,0.4436,2.439
1.916695,3.6431,2.9397,-3.1540,5.645
1.936203,3.7043,3.1496,-5.0541,7.013
1.957006,3.7792,3.0583,-1.7921,5.181
1.976058,3.4435,3.0017,1.3910,4.775
1.997566,3.1341,-0.7862,-3.9390,5.095
2.018621,0.7834,-2.9400,-5.5232,6.306
2.037207,0.9175,0.7995,1.5929,2.005
2.058341,0.8350,5.3046,3.2370,6.270
2.077714,-0.9322,3.1224,-0.6492,3.323
2.097189,-1.9005,-1.6043,-1.8472,3.098
2.117555,-4.9955,-0.7874,1.8928,5.400
2.138100,-4.2873,1.0411,2.5176,5.080
2.158140,0.2916,3.3382,0.5257,3.392
2.178217,1.2027,3.1710,1.3220,3.640
2.198221,0.4751,-0.7073,-1.0958,1.388
2.218232,-0.7238,-3.9304,-0.0857,3.997
2.238343,1.0351,-4.2113,-3.5391,5.598
2.258179,2.9573,-5.6696,-4.1501,7.623
2.278801,3.0315,-4.3080,-0.6643,5.309
2.298352,3.3564,-1.2800,-2.8819,4.605
2.318643,7.3916,-0.2778,-3.8077,8.319
2.339292,-5.8059,-7.6045,-6.2245,11.414
2.358973,-5.4898,-4.6517,-0.7575,7.235
2.378713,-2.7714,-2.5127,-0.2650,3.750
2.398835,-1.6089,2.0944,-2.3032,3.504
2.419063,0.2444,5.7267,-1.1342,5.843
2.439147,0.6311,4.4805,-1.0600,4.647
2.459374,1.0626,3.4144,-1.1088,3.744
2.479253,-0.2442,2.0578,0.0736,2.074
2.499476,-0.1192,0.3357,-0.3360,0.490
2.519251,0.1162,0.0970,-0.0665,0.165
2.540413,-0.3383,0.8334,0.0002,0.899
2.559800,-0.9988,1.7004,-0.1636,1.979
2.579726,-1.0486,1.6997,0.0906,1.999
2.599914,-0.8650,0.9112,0.2496,1.281
2.620198,-0.5978,-0.2810,0.4545,0.802
2.640256,-0.1681,-0.9028,-0.1430,0.929
2.660034,-2.8313,-0.8155,-2.6205,3.943
2.679859,-4.3554,-1.0282,-0.3433,4.488
2.700401,-1.8239,-2.8548,3.0849,4.582
2.719988,-0.4691,-5.1655,-0.5144,5.212
2.740423,-0.8748,-4.8162,-2.5565,5.522
2.760799,-2.2202,-2.4582,-4.7888,5.823
2.780251,-1.9688,-0.1727,-5.1053,5.475
2.800485,0.1659,-2.7627,0.1304,2.771
2.820774,4.3501,-3.0932,0.1142,5.339
2.840868,4.8552,-0.8604,-1.2304,5.082
2.860416,2.5762,-1.7422,-1.3767,3.401
2.883107,0.6671,-0.5723,-2.0946,2.272
2.900958,-0.8171,0.5858,-1.8002,2.062
2.920627,-0.2032,-3.6302,-0.2735,3.646
2.941008,0.4947,-1.6240,-2.6330,3.133
2.961239,0.9010,6.2404,-3.4230,7.174
2.981019,2.3141,6.5745,-3.0014,7.589
3.001215,3.1195,4.1965,-3.7738,6.449
3.021224,2.3122,4.0767,-3.5047,5.852
3.041345,2.0837,4.8429,-2.2246,5.722
3.061412,1.9711,5.1909,-1.0323,5.648
3.081261,1.3741,3.8422,0.3004,4.092
3.101102,1.3293,5.0616,1.8961,5.566
3.121511,-0.6814,1.5161,1.8605,2.495
3.141687,-1.3563,-0.6079,0.9506,1.764
3.162121,-1.2340,-1.7247,1.9830,2.903
3.182355,-3.2730,-11.3871,7.6214,14.088
