time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001348,0.2376,-0.9449,0.3292,1.028
0.017458,-0.7086,-1.2666,0.5831,1.564
0.038074,-1.1854,-1.8536,-0.2882,2.219
0.057722,-0.8636,-1.8833,-0.4699,2.124
0.077841,-0.3915,-1.8621,-0.5003,1.967
0.098210,-0.5034,-2.0412,-1.1747,2.408
0.118454,-0.5428,-1.7970,-1.3949,2.339
0.138639,-0.2242,-1.8820,-1.3364,2.319
0.158871,-0.3923,-2.0997,-1.2387,2.469
0.178424,-0.2456,-2.7523,-2.4168,3.671
0.198510,-0.1721,-2.6907,-3.2388,4.214
0.219354,-1.3645,-2.0352,-0.4952,2.500
0.239360,-0.9992,-2.6811,0.5491,2.913
0.259445,1.0755,-2.9387,0.3038,3.144
0.279651,0.4380,-2.2431,-0.1909,2.293
0.299169,-1.9254,-2.1821,-1.4627,3.257
0.319710,-2.1554,-2.3467,-0.4503,3.218
0.339931,-1.0633,-1.6301,1.6032,2.522
0.360430,0.0332,-0.6816,1.1757,1.359
0.379896,1.4062,-0.5314,0.4883,1.581
0.399950,0.6496,-0.8744,0.1264,1.097
0.419896,-1.4623,-1.4543,-0.2481,2.077
0.440541,-1.5757,-1.9718,-1.6153,2.997
0.461390,-0.4960,-1.0028,-1.0308,1.521
0.480692,0.9298,0.2822,-0.6787,1.185
0.500430,0.7244,1.2224,-0.7379,1.601
0.520098,1.2935,1.5056,-1.3969,2.427
0.540844,1.9334,2.7596,-2.2893,4.074
0.560919,1.9792,3.4099,-0.1831,3.947
0.580996,2.6798,3.1827,1.2301,4.339
0.601016,0.3501,2.5117,0.2449,2.548
0.620843,-0.5861,2.0868,0.0147,2.168
0.640798,0.5582,2.4705,-0.1419,2.537
0.661263,-1.0867,-0.4015,-1.4935,1.890
0.681276,-3.6216,-2.9626,-3.8273,6.045
0.701168,-3.4029,-2.8390,-5.3241,6.927
0.722901,0.1646,-0.4632,1.1710,1.270
0.741370,-0.2517,-1.5620,1.0327,1.889
0.764561,-0.6832,-2.0888,-1.0475,2.435
0.781270,-2.7030,-3.7229,-2.6309,5.300
0.802921,-2.0071,-2.2812,-3.2958,4.483
0.823709,0.6360,-0.7858,-1.1588,1.538
0.842921,2.1216,-0.5653,0.2840,2.214
0.863455,1.4803,1.2082,-2.5535,3.189
0.882880,5.1413,4.0564,-4.5275,7.962
