time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.000897,-0.4945,-0.5264,-0.3864,0.819
0.001187,-0.1143,-0.8570,-1.3531,1.606
0.019918,-0.3284,-0.7195,-0.9908,1.268
0.039970,0.2301,-0.8664,-0.7866,1.193
0.060637,1.7580,-1.5190,-0.0625,2.324
0.079945,3.5051,0.1536,0.9466,3.634
0.099168,4.3146,2.2231,1.4356,5.062
0.119093,2.2182,0.4948,1.3208,2.629
0.140741,-1.1393,-0.2206,0.2012,1.178
0.160986,-1.6355,0.2814,-2.2054,2.760
0.180658,-1.2925,0.0114,-0.9018,1.576
0.204052,-0.1713,-0.1702,-2.8306,2.841
0.220508,-1.9413,-1.8228,-3.0500,4.049
0.240522,-4.0663,-2.2727,-3.1432,5.620
0.262618,-2.9116,-0.5162,1.5360,3.332
0.282578,1.3928,1.2601,5.4630,5.777
0.302243,1.8616,0.3445,5.2500,5.581
0.322280,-0.3422,-0.6215,2.2296,2.340
0.342169,-0.5707,-0.8813,-2.5584,2.765
0.362414,0.3169,-0.6370,-3.0923,3.173
0.382400,0.1478,-1.1217,-0.1921,1.148
0.400986,-0.6103,-1.7558,1.6131,2.461
0.421224,0.7248,-0.7904,0.9665,1.444
0.441171,2.5245,0.9214,0.6942,2.776
0.461392,1.0506,0.8739,0.5294,1.466
0.481642,-1.7932,-0.4670,-1.9376,2.681
0.500824,-1.6262,-1.0111,-1.1276,2.222
0.521188,0.2396,-0.6163,-0.3620,0.754
0.541409,0.1650,1.3934,0.2736,1.430
0.562466,-0.4750,0.8308,1.8781,2.108
0.582228,1.2746,0.7883,1.8052,2.346
0.602303,1.5671,1.1395,0.7262,2.069
0.622387,0.5988,0.2654,1.9293,2.037
0.642280,-0.6302,0.4914,4.7576,4.824
0.664894,-3.1642,-0.4194,-0.0668,3.193
0.685738,-1.5175,-0.3343,-2.6071,3.035
0.704682,-0.1180,0.4224,0.3353,0.552
0.724648,2.3006,2.7797,4.0325,5.411
0.744978,0.8377,2.1791,0.6260,2.417
0.765137,-0.3036,1.0256,-2.3287,2.563
0.785201,0.6246,0.8256,-0.1491,1.046
0.805133,-0.3294,0.8945,2.8039,2.962
0.825179,-0.7291,0.5617,1.3819,1.660
0.845552,1.6727,0.6855,-1.8129,2.560
0.865781,3.3849,1.2765,-1.5786,3.947
0.885495,3.1040,2.3559,0.5232,3.932
0.905581,3.4707,3.7580,1.2594,5.268
0.925768,4.5183,3.6098,0.8477,5.845
0.945611,3.1912,0.0669,-0.0319,3.192
0.966083,-2.8374,-6.2865,-3.8843,7.916
0.987051,-7.2561,-7.3544,-3.2090,10.818
1.006256,-0.5487,-0.3446,1.6817,1.802
1.023545,-0.3934,-0.3020,1.1136,1.219
1.044865,0.1868,-2.0367,1.3686,2.461
1.064135,3.1259,-3.0373,-1.9845,4.789
1.086574,-0.2764,-3.1016,-4.9110,5.815
1.103477,-3.0078,2.0949,0.4891,3.698
1.125697,-1.0626,7.5855,4.0998,8.688
1.145362,1.4220,5.3786,-0.6582,5.602
1.164131,0.7626,4.5870,-0.7620,4.712
1.185570,-1.2398,3.2355,0.8606,3.570
1.206413,1.0998,2.4358,0.8313,2.799
1.224752,4.2318,2.0351,-0.2881,4.705
1.245161,3.5578,-0.8139,-0.0691,3.650
1.264871,-0.3353,-2.7842,0.3144,2.822
1.285438,0.8936,-3.6271,-2.8016,4.669
1.305009,-5.8211,-10.7708,-2.0690,12.417
1.325587,-4.1653,-5.6252,5.4404,8.865
1.346104,-1.4112,0.5407,2.1523,2.630
1.367844,-0.0632,3.7179,-1.9486,4.198
1.385056,0.5699,1.0517,-1.0497,1.591
1.408037,0.9049,-1.2260,0.5531,1.621
1.428544,-0.0341,-0.5281,0.4439,0.691
1.453650,0.0246,-0.3790,0.1107,0.396
1.467148,0.5841,-0.5824,0.3528,0.897
1.489943,0.5783,-0.0962,0.5510,0.804
1.507127,0.5894,0.0752,0.2887,0.661
1.528986,0.6759,0.0957,0.0081,0.683
1.548594,0.4840,0.1105,-0.3500,0.607
1.569883,-0.6449,0.4448,-0.1114,0.791
1.586242,-0.9120,1.2110,0.5748,1.621
1.609231,-0.0529,1.1368,0.4726,1.232
1.627722,0.3961,1.2733,-0.3006,1.367
1.649595,0.2143,2.5036,-0.1879,2.520
1.667876,0.0465,2.7794,0.4264,2.812
1.691411,0.1218,2.2157,0.2494,2.233
1.706740,0.1722,1.7783,-0.1205,1.791
1.729832,0.2560,1.8893,0.5654,1.989
1.748960,0.2374,1.9803,1.1523,2.303
1.771561,-0.5278,3.1240,0.8939,3.292
1.786736,-0.0770,2.3583,0.3064,2.379
1.811035,0.9203,-0.0506,0.0230,0.922
1.835481,0.9163,-0.0063,0.2176,0.942
1.849571,0.9293,1.0276,0.9270,1.667
1.867591,1.3034,1.3476,0.2320,1.889
1.888755,0.8453,1.1892,-0.7502,1.641
1.906550,-0.1332,-1.1723,-0.3808,1.240
1.928924,-1.3088,-2.5065,-1.5663,3.232
1.946573,-1.7008,-3.0051,-0.2667,3.463
1.969232,-1.8285,-1.9390,0.7324,2.764
1.986996,-1.8141,-4.5491,-0.2085,4.902
2.007202,-1.7122,-8.0066,0.1960,8.190
2.027283,-1.8157,-1.6264,-0.2362,2.449
2.050881,-0.7158,0.5176,-0.3624,0.955
2.067354,1.4918,0.6344,0.2529,1.641
2.089783,1.4522,0.1433,0.1543,1.467
2.107507,-0.4407,-1.3091,1.1373,1.789
2.130317,-2.9216,-0.6795,1.9457,3.575
2.147598,-2.5092,-0.2266,1.9949,3.214
2.169673,-1.5169,-0.4326,2.2883,2.779
2.187818,-1.2867,-0.2431,2.0029,2.393
2.210474,-0.9542,-0.0169,0.6807,1.172
2.227689,-0.1749,0.0604,0.0823,0.203
2.250857,0.5153,0.5481,0.2883,0.806
2.268180,0.3888,0.3816,0.9868,1.127
2.289758,0.0656,0.0113,1.5138,1.515
2.308266,0.0289,0.2767,2.3286,2.345
2.331611,-0.1045,-0.0024,3.1847,3.186
2.348723,-0.7703,-1.1226,2.7291,3.050
