time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.013529,0.5144,0.3362,-0.6135,0.868
0.032712,0.1022,0.2760,-0.4876,0.569
0.053110,-0.9680,0.1972,-0.9061,1.340
0.073729,-0.1082,0.1178,-0.3987,0.430
0.092466,0.2396,0.1848,-0.5396,0.619
0.111859,-0.2806,-0.2932,-0.4673,0.619
0.132680,-0.1324,-0.8009,0.0847,0.816
0.152526,0.6348,-1.0826,0.6349,1.406
0.172889,1.0462,-1.3283,-0.2528,1.710
0.193300,1.2668,-1.3779,-1.6156,2.473
0.213818,0.8075,-0.8563,-0.5863,1.315
0.233378,-1.0151,0.3534,0.7263,1.297
0.254190,-0.1455,-0.8530,1.3626,1.614
0.273331,-0.5792,-0.9494,-0.4889,1.215
0.293215,-0.5887,0.6733,-2.5571,2.709
0.313557,0.2676,2.4520,-2.4863,3.502
0.333474,0.3521,1.1796,3.6256,3.829
0.353757,-0.1619,-0.1638,0.9940,1.020
0.373617,0.1558,1.1307,3.0538,3.260
0.394021,1.9240,-0.8985,3.1726,3.818
0.414792,1.0420,-2.7835,-0.3786,2.996
0.434491,0.0535,-4.9282,-2.8665,5.701
0.454154,2.4408,-4.1620,-4.4316,6.551
0.473768,3.8613,-2.6623,-6.1179,7.709
0.494536,2.9193,-2.3538,-2.9877,4.795
0.514062,-0.4592,-3.6471,4.7246,5.986
0.534629,-2.0305,-3.7962,5.9088,7.311
0.554826,-0.2490,-1.4175,2.5870,2.960
0.574244,0.5703,2.2264,4.5132,5.065
0.594145,-0.9906,1.0020,5.8537,6.021
0.614407,-1.7965,-2.1159,3.0900,4.154
0.634543,-0.1317,-2.2675,0.4823,2.322
0.655402,1.7770,0.3332,0.3971,1.851
0.674766,2.2864,0.2454,1.1203,2.558
0.695173,0.4225,-1.1141,0.4402,1.270
0.714747,-0.3120,-1.5720,0.2177,1.617
0.735266,-0.7244,0.7382,0.1666,1.048
0.755159,-0.4350,1.5652,1.0339,1.926
0.775226,-0.7050,-2.2161,-2.1884,3.193
0.795184,-4.6446,-1.7774,-4.8958,6.979
0.816177,-7.0533,-0.1820,-5.2002,8.765
0.835685,-5.4223,1.4314,-2.2528,6.044
0.855662,-4.9871,-2.1351,-0.1394,5.427
0.875623,-5.2398,0.3577,2.1362,5.670
0.895358,-4.2540,2.1795,0.8000,4.846
0.915708,-2.8350,2.4081,-0.7220,3.789
0.937267,-2.0804,1.8982,0.7130,2.905
0.963134,-0.8703,1.7771,2.4184,3.125
0.975542,0.8184,1.5723,4.3150,4.665
0.995850,0.6696,-1.1112,7.3506,7.464
1.015965,0.7541,0.7798,4.6926,4.816
1.035981,1.5392,0.4145,0.4497,1.656
1.056076,-0.3832,-1.4276,-2.3422,2.770
1.076400,-3.6567,-1.4517,-2.7840,4.820
1.096549,-1.9994,-0.5299,-2.2779,3.077
1.116113,2.4955,0.7516,-0.6671,2.690
1.136588,4.1446,1.5454,-0.2953,4.433
1.156624,1.8188,1.2560,2.1380,3.075
1.176681,0.2914,1.1175,3.6918,3.868
1.197139,-1.1932,-0.1532,-1.3359,1.798
1.218203,-1.7966,-1.3168,-5.2930,5.743
1.239388,2.5601,1.4004,2.8989,4.113
1.257121,1.0247,1.8137,3.3495,3.944
1.277193,-1.8407,0.5501,-1.2079,2.269
1.297237,0.0042,0.4973,-0.1754,0.527
1.317321,1.4895,1.1070,0.0605,1.857
1.338301,0.2742,1.5329,-0.3459,1.595
1.357744,-1.6426,1.5043,0.5225,2.288
1.377442,-0.4809,1.3610,1.5936,2.150
1.397801,1.9651,1.6269,-0.4471,2.590
1.418059,1.0269,0.9292,-2.0385,2.464
1.438297,-1.6110,1.2746,0.7141,2.175
1.458307,0.1659,2.4395,1.5245,2.881
1.478246,0.4388,-2.1860,-0.2467,2.243
1.498542,-0.1709,-3.0268,-2.5778,3.979
1.518833,-1.1397,-0.6559,0.8648,1.574
1.538946,-3.7655,-0.4916,-0.7103,3.863
1.558972,0.7752,1.3557,-0.5649,1.661
1.579300,10.0366,-2.0932,1.5186,10.364
1.598695,-2.9099,-4.7066,-0.1490,5.535
1.619446,-2.8081,-4.1164,1.0288,5.088
1.639787,0.1700,-1.8444,-2.1344,2.826
1.659550,2.8569,0.8921,0.0840,2.994
1.679513,3.6041,2.7616,1.0403,4.658
1.699432,3.9029,3.3759,-0.5587,5.191
1.719836,1.9692,1.6113,-1.9493,3.205
1.741730,-3.5033,-1.4114,-3.0552,4.858
1.761535,-2.6088,-0.1219,1.9140,3.238
1.781484,0.3904,1.6045,1.4058,2.169
1.802660,0.7927,2.7540,-1.2447,3.124
1.821592,0.3448,-1.6233,0.2958,1.686
1.840528,-3.4468,-2.6548,2.8635,5.208
1.860392,-1.3863,0.4455,1.9474,2.432
1.882488,0.8502,-0.0200,-0.3213,0.909
1.901417,1.0615,-3.1148,-0.5990,3.345
1.921613,0.6274,-5.7885,3.1520,6.621
1.940637,0.8328,-3.7643,2.1270,4.403
1.962397,-0.4590,0.1724,-3.8680,3.899
1.981537,4.8329,5.1762,-7.3413,10.200
2.002733,0.4633,6.6637,-0.8271,6.731
2.021628,-4.8601,6.0019,4.5265,8.952
2.043351,-1.8310,5.7628,1.5505,6.242
2.067325,-0.8931,3.8647,1.6859,4.310
