time,ax,ay,az,atotal
0.022783994674682617,-1.11,-2.03,1.93,3.01
0.025883197784423828,-1.31,-1.74,1.9,2.89
0.029825210571289062,-1.38,-1.4,1.67,2.57
0.033740997314453125,-1.41,-1.04,1.38,2.23
0.03668689727783203,-1.39,-0.71,0.97,1.83
0.041168212890625,-1.45,-0.41,0.59,1.61
0.045194149017333984,-1.56,-0.18,0.29,1.59
0.05011892318725586,-1.7,-0.02,0.01,1.7
0.053566932678222656,-1.89,0.07,-0.06,1.89
0.05762004852294922,-2.19,0.15,-0.19,2.2
0.08133506774902344,-2.45,0.21,-0.4,2.49
0.08501195907592773,-2.59,0.23,-0.62,2.67
0.08792495727539062,-2.56,0.2,-0.66,2.65
0.09232306480407715,-2.38,0.15,-0.6,2.45
0.09631490707397461,-2.13,0.09,-0.45,2.17
0.10091400146484375,-1.91,0.11,-0.29,1.93
0.10381793975830078,-1.85,0.18,-0.2,1.86
0.10846090316772461,-1.97,0.14,0.01,1.97
0.11266207695007324,-2.12,0.09,0.11,2.12
0.11693501472473145,-2.17,0.04,0.05,2.17
0.13827109336853027,-2.16,-0.08,0.01,2.16
0.14262819290161133,-2.09,-0.17,0.08,2.09
0.1455700397491455,-1.93,-0.25,0.13,1.95
0.14897489547729492,-1.74,-0.37,0.25,1.79
0.15184807777404785,-1.5,-0.52,0.28,1.61
0.1552729606628418,-1.34,-0.6,0.21,1.48
0.1588139533996582,-1.18,-0.6,0.14,1.33
0.16281604766845703,-0.99,-0.59,0.08,1.15
0.16675901412963867,-0.8,-0.58,0.1,0.99
0.1696791648864746,-0.61,-0.54,0.19,0.83
0.1925039291381836,-0.46,-0.51,0.29,0.74
0.19651508331298828,-0.43,-0.49,0.38,0.75
0.198991060256958,-0.57,-0.49,0.48,0.89
0.2017989158630371,-0.75,-0.48,0.45,0.99
0.20657110214233398,-0.86,-0.45,0.32,1.02
0.210845947265625,-0.86,-0.38,0.06,0.94
0.21506690979003906,-0.71,-0.36,-0.15,0.81
0.21905899047851562,-0.49,-0.36,-0.25,0.65
0.2216482162475586,-0.27,-0.39,-0.12,0.48
0.23476409912109375,-0.17,-0.42,0.16,0.48
0.25811004638671875,-0.17,-0.38,-0.29,0.5
0.26113200187683105,-0.21,-0.02,-0.32,0.38
0.2640659809112549,-0.35,0.08,-0.62,0.71
0.26778602600097656,-0.45,0.11,-0.31,0.55
0.2705268859863281,-0.45,-0.01,-0.07,0.45
0.27395200729370117,-0.36,-0.07,0.24,0.43
0.27852916717529297,-0.18,-0.1,0.43,0.47
0.2833280563354492,0.11,-0.13,0.45,0.48
0.2861161231994629,0.47,-0.09,0.47,0.67
0.29004812240600586,0.8,0.03,0.38,0.88
0.3131279945373535,1.12,0.24,0.01,1.14
0.31710004806518555,1.09,0.45,-0.25,1.2
0.31998491287231445,0.68,0.57,-0.46,0.99
0.3247408866882324,0.12,0.66,-0.48,0.82
0.32911109924316406,-0.4,0.77,-0.52,1.01
0.3334650993347168,-0.74,0.81,-0.42,1.17
0.33634209632873535,-0.75,0.84,-0.27,1.15
0.3398740291595459,-0.41,0.96,-0.17,1.05
0.3438870906829834,0.05,1.05,-0.07,1.05
0.34805798530578613,0.46,1.14,0.0,1.22
0.3729701042175293,0.72,1.1,0.04,1.31
0.3760230541229248,0.77,1.04,0.1,1.29
0.3794422149658203,0.71,1.0,0.08,1.22
0.38367795944213867,0.58,0.99,0.06,1.14
0.38652706146240234,0.44,1.0,0.07,1.09
0.3902921676635742,0.41,1.03,0.08,1.11
0.3945200443267822,0.57,1.13,0.03,1.26
0.39879298210144043,0.87,1.21,0.08,1.49
0.40165209770202637,1.15,1.26,0.15,1.71
0.4052400588989258,1.28,1.16,0.24,1.74
0.42865991592407227,1.29,1.2,0.31,1.78
0.4331040382385254,1.27,1.32,0.2,1.84
0.43600893020629883,1.12,1.5,0.11,1.87
0.4400200843811035,0.88,1.6,-0.03,1.82
0.44422388076782227,0.52,1.7,-0.12,1.78
0.4485650062561035,0.3,1.82,-0.14,1.84
0.45246005058288574,0.37,1.98,-0.32,2.03
0.45525217056274414,0.55,2.12,-0.48,2.24
0.4675741195678711,0.58,2.14,-0.5,2.27
0.47014808654785156,0.44,2.13,-0.45,2.22
0.4936370849609375,0.26,2.09,-0.47,2.15
0.49741101264953613,0.06,2.06,-0.6,2.14
0.5001139640808105,-0.13,2.06,-0.73,2.18
0.5026779174804688,-0.3,2.06,-0.86,2.25
0.5181460380554199,-0.49,2.02,-1.02,2.31
0.5207319259643555,-0.73,1.96,-0.9,2.27
0.5248520374298096,-1.0,1.94,-0.94,2.37
0.5290179252624512,-1.17,1.93,-0.94,2.44
0.5333030223846436,-1.3,1.93,-0.98,2.52
0.537255048751831,-1.38,1.9,-0.69,2.44
0.5598239898681641,-1.38,1.82,-0.28,2.3
0.5631861686706543,-1.33,1.74,0.01,2.19
0.5660340785980225,-1.65,1.43,0.17,2.19
0.5687708854675293,-2.26,1.08,0.29,2.52
0.5729570388793945,-2.52,0.81,0.02,2.64
0.5773401260375977,-2.41,0.6,-0.53,2.53
0.5816001892089844,-1.99,-0.26,-1.15,2.31
0.5854790210723877,-1.82,-0.66,-1.56,2.48
0.5879800319671631,-1.96,-1.19,-1.85,2.94
0.6010289192199707,-2.19,-1.81,-1.86,3.39
0.6219310760498047,-2.36,-2.26,-1.72,3.69
0.6257510185241699,-2.38,-2.54,-1.64,3.84
0.6282448768615723,-2.24,-2.72,-1.65,3.89
0.6321959495544434,-2.07,-2.98,-2.01,4.14
0.6350100040435791,-2.13,-3.46,-2.54,4.79
0.6390480995178223,-2.47,-4.06,-3.01,5.62
0.643110990524292,-2.88,-4.85,-3.28,6.52
0.6474840641021729,-3.19,-5.28,-3.14,6.92
0.6514930725097656,-3.11,-5.28,-2.57,6.64
0.6541640758514404,-2.59,-5.1,-1.79,5.99
0.6872470378875732,-1.75,-4.85,-0.8,5.21
0.6898560523986816,-0.87,-4.73,0.38,4.82
0.6923871040344238,-0.12,-4.74,1.67,5.02
0.6970829963684082,0.47,-4.77,2.83,5.56
