time,ax,ay,az,atotal
0.001282,-1.2756,0.4525,-0.2327,1.373
0.016537,-1.9200,0.0466,-0.7430,2.059
0.035525,-1.6964,-0.0409,0.1380,1.703
0.057510,-0.6539,0.2109,-0.1941,0.714
0.077814,-0.4858,0.4178,-0.3526,0.731
0.097475,-1.5202,0.1524,-0.1351,1.534
0.117332,-1.5688,-0.0809,-1.2304,1.995
0.136919,0.5803,0.6700,-0.9719,1.315
0.158909,1.8717,1.0271,1.3151,2.507
0.178149,0.4735,0.0850,1.9551,2.013
0.199066,-1.3137,-1.4337,-1.1783,2.274
0.216847,-0.8425,-0.6747,-0.3431,1.133
0.238721,0.4885,0.9000,3.8336,3.968
0.258558,0.2129,-0.5148,3.6856,3.727
0.278731,-2.3957,-2.4253,1.3904,3.682
0.298788,-1.7503,-2.3451,-1.0260,3.101
0.318724,0.8022,-1.6392,-1.0863,2.124
0.338251,1.2371,-1.7206,0.3374,2.146
0.357678,1.1204,-2.2305,-1.1459,2.747
0.379103,2.1567,-2.1552,-1.6999,3.491
0.398726,0.5934,-0.3053,1.4209,1.570
0.418363,-2.4228,-0.9258,2.0415,3.301
0.438721,-2.6615,-1.0393,-2.6691,3.910
0.459801,-1.7847,-1.0011,-6.5600,6.872
0.477486,0.3821,0.2746,-4.0594,4.087
0.499773,0.5059,-0.4191,2.4609,2.547
0.519556,-0.5255,-0.2540,4.9904,5.024
0.539848,0.4166,2.1241,3.3538,3.992
0.559052,4.1817,3.4339,5.2334,7.528
0.580445,1.2557,1.9221,2.2442,3.211
0.599254,-2.2453,-0.3421,-2.2827,3.220
0.618935,-0.8105,0.7622,0.8037,1.372
0.638836,1.1927,1.4977,-1.2149,2.267
0.659468,0.3520,1.1398,-3.9839,4.159
0.680290,2.1282,3.5396,5.2043,6.644
0.699521,3.5264,5.2012,6.0511,8.724
0.719409,-0.4120,1.2309,-1.2607,1.810
0.739552,-0.8985,1.4272,0.3801,1.729
0.758237,0.5923,2.0884,1.2796,2.520
0.779830,0.3074,1.7521,1.6788,2.446
0.799308,-3.3985,-1.8513,0.3191,3.883
0.819812,-4.5333,-0.7992,3.8690,6.013
0.839100,-1.1690,-0.3004,2.5722,2.841
0.858902,1.0759,-1.9195,-1.0226,2.426
0.879497,-1.3792,-4.2097,-1.4493,4.661
0.900244,-1.4955,-1.3968,0.1003,2.049
0.919566,0.4058,-0.0250,1.2745,1.338
0.939906,2.4945,0.2451,-0.7464,2.615
0.959563,3.6928,-0.2970,-6.1079,7.144
0.979722,3.5659,-1.4598,-6.0917,7.208
0.999511,0.4270,-2.5966,-1.9125,3.253
1.021060,-4.0117,-6.0364,0.2056,7.251
1.039759,-3.7766,-2.7435,0.7919,4.735
1.061201,-1.5866,3.0075,-8.5559,9.207
1.080475,19.9863,6.4067,2.0490,21.088
1.101110,5.7376,1.0733,3.1068,6.612
1.120015,-9.7613,-2.4656,-0.6298,10.088
1.140193,-2.1750,1.0709,1.9497,3.111
1.160495,-0.6242,3.0341,0.4286,3.127
1.181501,-1.2484,3.9065,-0.7844,4.175
1.202306,-0.1336,2.6064,-0.4505,2.648
1.220582,0.0600,-0.8887,0.8709,1.246
1.240647,-0.0177,-2.2896,0.7867,2.421
1.260596,0.9787,0.6033,1.1021,1.593
1.280778,1.5216,2.2346,1.2426,2.975
1.300910,-1.3171,-0.3328,1.2234,1.828
1.320214,-1.1187,-0.4152,1.5118,1.926
1.341309,1.3053,2.4697,1.3488,3.102
1.361094,6.1178,6.1663,-0.0408,8.686
1.382193,1.2827,-1.7651,-3.4686,4.098
1.401824,-14.7107,-14.4834,1.5195,20.700
1.420849,-2.4789,-3.5930,3.1452,5.380
1.441689,0.1307,0.6211,-4.3260,4.372
1.461444,-2.5667,3.9610,-2.1202,5.174
1.481506,-1.6263,5.3582,-3.1280,6.414
1.501781,-1.7547,6.2060,-0.9885,6.525
1.521777,0.4466,3.5221,2.8819,4.573
1.541400,0.6780,-3.5456,-0.6835,3.674
1.562033,-0.4211,-8.3762,-1.3707,8.498
1.582029,-0.3909,-9.7425,-0.2507,9.754
1.602049,1.5116,-7.3470,-0.1045,7.502
1.622423,1.6923,-3.0500,-2.1328,4.088
1.641803,1.6795,-2.5540,2.3560,3.859
1.662973,0.6281,1.5215,-0.7684,1.817
1.682408,1.7110,4.1743,-2.4692,5.143
1.702512,2.4510,4.8737,-2.6279,6.055
1.722372,1.0636,2.8958,-2.0921,3.727
1.743017,0.3667,2.0116,-1.4403,2.501
1.762219,1.3682,2.2597,-0.9735,2.815
1.783032,2.8778,3.5799,-0.9676,4.694
1.802915,4.2096,4.4002,-1.4148,6.252
1.825498,3.4799,4.5836,-1.7469,6.014
1.847536,1.6156,4.0228,-0.8512,4.418
1.862500,-0.0964,2.6031,1.1929,2.865
1.883235,-1.5751,0.7998,0.9390,2.001
1.903532,-1.9973,-0.8591,-0.1939,2.183
1.923552,-3.5621,-3.4752,1.9113,5.331
1.943660,-7.0748,-8.1784,6.6851,12.713
1.963550,-5.1737,-5.0122,4.0841,8.281
1.984017,0.7612,-1.1346,3.3149,3.585
2.003427,0.1800,-5.3655,-0.9225,5.447
2.023582,0.7011,-4.5887,-4.2679,6.306
2.044082,5.3559,2.5546,0.7821,5.985
2.064134,7.3284,6.0654,-0.2241,9.516
2.084553,7.6486,1.8515,-2.1325,8.153
2.104558,1.8044,-0.9507,-1.4019,2.475
2.124314,-4.0443,-1.7703,-2.5048,5.076
2.144977,-2.4106,0.4246,-3.3473,4.147
2.164801,-2.5743,7.2367,-2.5886,8.105
2.184828,-1.3144,5.8426,0.8354,6.047
2.205472,1.2316,0.3593,-3.8451,4.053
2.225261,3.1101,-4.1327,-5.0919,7.258
2.245345,0.5022,-3.9314,-2.7329,4.814
2.264829,-2.0836,0.5192,-3.2543,3.899
2.284788,-0.7520,2.6875,2.4278,3.699
2.305225,1.1383,1.9452,2.9182,3.687
2.325448,1.2245,3.6786,0.9318,3.987
2.345488,0.8062,2.6812,-0.6682,2.878
2.365231,0.7325,5.0247,-1.1290,5.202
2.385207,-0.1828,5.9793,-0.7147,6.025
2.406383,1.2223,1.3704,-0.0294,1.837
2.426378,1.1172,-5.0549,1.3767,5.357
2.448734,-2.6324,-11.1752,4.1868,12.221
2.466772,-3.7429,-5.7568,7.6012,10.243
2.487717,-3.8683,-2.0083,2.0236,4.805
2.507552,-1.7964,-4.5506,-1.0569,5.005
2.527617,-1.2969,-5.2911,6.1899,8.246
2.547324,-3.1718,-6.1616,7.8591,10.478
2.567662,-4.4354,-4.7134,2.7471,7.031
2.586534,-4.9416,-3.4560,-3.5514,6.998
2.607824,-1.3151,-5.1097,-5.7725,7.821
2.626890,1.2891,-7.2021,-3.4677,8.097
2.649175,0.5743,-6.6395,-0.3570,6.674
2.666777,0.9136,-6.8657,1.2530,7.039
2.687720,1.4466,-5.6216,1.2929,5.947
2.706900,3.0946,-3.3570,-0.8478,4.644
2.729129,4.0699,-0.8295,-7.4442,8.525
2.747070,4.0128,2.5175,-8.7309,9.933
2.767290,3.9753,5.0615,-9.6024,11.560
2.787287,3.1849,6.2004,-6.4686,9.510
2.807533,0.4898,6.5229,-4.1900,7.768
2.827339,-1.5445,6.4404,-4.7258,8.136
2.849306,-1.3036,7.1428,-4.8994,8.759
2.870275,-0.6215,7.5821,-4.1092,8.646
2.887418,-0.5067,7.6368,-3.8550,8.570
2.907407,-0.4953,6.3687,-2.9320,7.029
2.929343,-0.3306,3.6607,0.8460,3.772
2.948245,1.4715,1.3828,4.3081,4.758
2.968910,5.0318,-3.1364,8.3159,10.213
2.988545,4.5727,-13.4719,10.2788,17.552
3.008218,-1.6195,-11.5938,7.9793,14.167
3.027968,1.2713,6.6007,3.7863,7.715
3.048524,9.9509,-0.1448,-0.1599,9.953
3.068958,5.5501,-21.3712,-5.8715,22.848
3.089096,-3.2447,-9.2393,-9.4994,13.643
3.109093,-1.3718,13.1186,-5.6669,14.356
3.130817,1.4688,5.9185,0.0730,6.098
3.149902,-1.6815,-2.8828,-5.3737,6.326
3.171490,-4.9651,-6.1411,-10.7896,13.371
3.189629,-5.6868,-6.2004,-6.8354,10.840
3.214212,-3.4365,-1.0457,-0.6080,3.643
3.252468,-0.3831,1.9639,1.8079,2.697
3.252748,0.4768,1.5253,-0.2605,1.619
3.269966,2.5083,3.4911,-1.5929,4.584
3.292749,3.9139,4.2116,-0.9093,5.821
3.309795,2.2452,1.5507,2.8589,3.952
3.333616,1.6748,0.7187,6.0864,6.353
3.351166,0.5328,2.6447,3.5028,4.421
3.373270,-1.6796,4.2377,-0.5059,4.586
3.404713,-1.9885,2.8207,-3.4949,4.912
3.412699,-0.7016,0.1172,-1.8736,2.004
3.431392,-1.8402,-1.1317,3.7254,4.306
3.453838,-4.5181,-1.2196,6.2192,7.783
3.470971,-3.1825,-1.6064,5.9626,6.947
3.506053,-2.2584,-1.8485,3.3252,4.424
3.510922,-2.1115,-3.1323,1.9314,4.243
3.531834,-2.7587,-6.3273,4.0355,7.996
3.551024,-7.2774,-7.3526,2.8828,10.739
3.573997,-7.6557,-5.1528,2.3350,9.519
3.591030,-4.0554,-4.9797,-0.7666,6.468
3.617547,0.9927,-7.2896,-2.6860,7.832
3.653057,4.1557,-9.9960,-2.4060,11.090
3.653915,4.5637,-8.0974,-2.0274,9.513
3.671374,3.7359,-4.7862,-1.5742,6.272
3.694178,2.4478,-2.8637,-1.8036,4.177
3.711910,1.1056,-1.8915,-5.5681,5.984
3.747837,-0.2859,-0.7620,-10.3929,10.425
3.752700,-0.4306,1.3633,-4.9456,5.148
3.774636,-0.7261,2.8181,-5.1881,5.949
3.793649,0.0821,4.4016,-8.6110,9.671
3.815194,1.2507,6.7508,-8.6382,11.034
3.846652,1.7616,8.4890,-4.6415,9.834
3.855073,2.0090,8.1420,-3.1375,8.954
3.874658,1.2282,6.7151,-5.2540,8.614
3.895212,0.4782,5.4365,-5.3670,7.654
3.915005,0.3269,4.7332,-3.8226,6.093
3.934864,0.6786,4.1876,-1.3185,4.442
3.968034,2.1520,3.0934,1.6704,4.122
3.974202,3.5526,0.2868,6.0412,7.014
3.994666,3.0181,-5.8063,8.5897,10.798
4.016597,-2.0020,-14.2844,9.9217,17.507
4.036425,-3.7404,-9.9020,6.6113,12.480
4.064147,2.2138,6.1729,3.8070,7.583
4.075329,10.0922,1.6968,2.2672,10.482
4.096740,5.3920,-14.9989,-6.6956,17.288
4.115555,-4.2362,-11.7356,-11.7252,17.122
4.139076,-2.5433,7.6989,-6.3285,10.286
4.184454,1.1755,7.3352,0.4184,7.441
4.184760,-0.5136,-0.7751,-2.6474,2.806
4.194180,-1.6934,-3.2393,-8.1098,8.895
4.218568,-2.2107,-3.2883,-5.9649,7.161
