time,ax,ay,az,atotal
2.521233,-0.0805,-2.2330,-7.3546,7.687
2.541831,-2.3812,-3.5847,-9.7895,10.694
2.563043,-2.3404,-2.1294,-5.3919,6.252
2.582727,-0.6831,0.9903,-0.6172,1.352
2.603172,-0.5043,1.1110,-1.6549,2.056
2.623579,-2.0803,0.6502,-4.0021,4.557
2.660478,-0.1953,3.2825,0.1517,3.292
2.662215,0.9085,3.7764,2.8036,4.790
2.684184,1.1579,2.4094,4.5745,5.298
2.703691,1.9647,2.1465,3.2392,4.354
2.723485,1.6336,0.8572,0.9921,2.095
2.743814,-0.0926,0.4501,0.6310,0.781
2.763168,-0.9444,2.3001,3.3327,4.158
2.787939,-0.4385,2.4532,3.7584,4.510
2.802875,-1.3076,0.4702,2.1991,2.601
2.823498,-4.7099,-2.2533,1.9882,5.587
2.843981,-5.0830,-2.5840,3.4733,6.677
2.869270,-4.5934,-1.8365,3.5502,6.089
2.907101,-4.1395,-3.0763,4.5936,6.907
2.907356,-4.6388,-4.2209,5.6504,8.442
2.923539,-5.7942,-3.9286,1.9263,7.261
2.945158,-5.0038,-1.7082,-1.8376,5.598
2.965411,-4.5749,-7.4983,-3.8342,9.584
2.985348,1.3714,-13.9834,-3.5468,14.491
3.008213,3.6045,-10.4910,-1.7624,11.232
3.037948,1.9383,-7.9272,-1.0992,8.234
3.046395,0.9114,-5.0516,-2.7222,5.810
3.065412,0.1624,-0.7839,-6.9991,7.045
3.087527,0.1703,2.3017,-6.5453,6.940
3.105585,0.4791,2.9543,-5.5702,6.323
3.128214,1.4197,3.3787,-6.0557,7.078
3.169364,2.9351,5.7814,-8.4285,10.634
3.169572,3.8699,7.0919,-7.6131,11.101
3.190577,3.3447,7.2914,-4.3300,9.116
3.206898,2.5910,6.5912,-4.6090,8.450
3.225823,2.2523,5.7521,-5.3369,8.163
3.289164,2.3741,5.8585,-5.1258,8.138
3.289431,2.4342,5.3539,-2.7750,6.503
3.289568,2.4676,5.3433,1.9896,6.213
3.305921,1.2824,3.0304,6.1949,7.015
3.327106,-0.5284,-7.7373,12.6680,14.853
3.346403,-3.3868,-21.9463,11.5172,25.015
3.365635,-3.5115,-6.3013,4.4795,8.491
3.401726,4.3934,11.1044,0.9099,11.976
3.406634,10.6530,0.4754,-2.4181,10.934
3.426607,5.1899,-16.2285,-5.6976,17.966
3.446485,-0.5753,-15.1620,-6.8150,16.633
3.466196,-2.3987,7.3404,-1.8547,7.942
3.496636,-3.0988,7.1327,0.0264,7.777
3.506052,-2.9925,-2.4568,-7.3691,8.324
3.527333,-3.8260,-6.4586,-13.7014,15.623
3.546264,-3.7693,-5.3844,-8.6232,10.842
3.566847,-1.5548,1.1789,-0.0650,1.952
3.587280,-0.1443,2.6487,3.8602,4.684
3.606925,-0.2959,1.1399,-0.7322,1.387
