time,ax,ay,az,atotal
0.005567789077758789,1.43,0.88,0.55,1.76
0.007650852203369141,1.34,0.86,-0.09,1.59
0.009455680847167969,1.29,0.87,-0.96,1.82
0.016806840896606445,0.97,0.73,-1.37,1.83
0.028835773468017578,0.55,0.52,-1.55,1.72
0.03697395324707031,0.35,0.22,-1.74,1.78
0.04699897766113281,0.41,-0.25,-1.57,1.64
0.05686783790588379,0.57,-0.58,-1.32,1.55
0.06698369979858398,0.73,-0.88,-1.08,1.57
0.07700085639953613,0.6,-1.17,-0.37,1.36
0.1029667854309082,0.18,-1.16,0.59,1.31
0.1051797866821289,-0.31,-1.52,0.39,1.59
0.10702085494995117,-1.16,-1.57,-1.02,2.2
0.11695671081542969,-1.92,-2.36,-2.31,3.81
0.12692880630493164,-2.55,-2.72,-3.65,5.21
0.13701581954956055,-2.83,-2.61,-4.39,5.83
0.14687085151672363,-2.94,-2.75,-3.2,5.14
0.1568138599395752,-3.07,-2.2,-1.68,4.13
0.16694188117980957,-3.15,-1.44,-0.62,3.51
0.17696189880371094,-3.33,-1.2,-0.22,3.54
0.2031998634338379,-4.07,-1.19,0.43,4.26
0.20510196685791016,-4.3,-0.94,-0.42,4.42
0.20688867568969727,-4.08,-1.08,-1.45,4.46
0.21676087379455566,-3.56,-1.47,-1.89,4.29
0.22655200958251953,-2.88,-1.61,-2.18,3.95
0.2369678020477295,-2.34,-1.88,-2.09,3.65
0.24684476852416992,-2.0,-1.92,-1.95,3.38
0.25679492950439453,-1.89,-1.69,-1.88,3.15
0.2667808532714844,-1.97,-1.43,-1.52,2.86
0.27687978744506836,-2.17,-0.94,-1.02,2.57
0.3029928207397461,-2.29,-0.33,-0.72,2.42
0.3049197196960449,-2.21,0.23,-0.64,2.31
0.30677175521850586,-2.57,0.6,-0.35,2.66
0.31671881675720215,-2.24,0.96,0.18,2.44
0.3265838623046875,-1.7,1.42,0.17,2.22
0.3368408679962158,-1.0,1.82,0.12,2.08
0.3467998504638672,-0.35,2.11,0.08,2.14
0.3567168712615967,0.3,2.21,0.36,2.25
0.3668978214263916,0.86,2.22,0.65,2.46
0.3767828941345215,0.97,2.29,0.66,2.57
0.4029958248138428,1.0,2.19,0.55,2.46
0.4049077033996582,1.1,2.14,0.32,2.42
0.4067208766937256,1.28,2.22,0.24,2.57
0.41686201095581055,1.57,2.21,0.48,2.75
0.42668676376342773,1.46,2.26,0.68,2.77
0.43675780296325684,1.23,2.16,0.89,2.64
0.4467329978942871,0.99,2.03,0.76,2.38
0.4567577838897705,0.86,1.85,0.53,2.1
0.46671390533447266,0.84,1.67,0.55,1.94
0.4766528606414795,1.01,1.49,0.74,1.94
0.5033879280090332,1.39,1.39,1.04,2.22
0.50528883934021,1.88,1.42,1.14,2.61
0.5071048736572266,2.35,1.33,1.18,2.94
0.5165719985961914,2.7,1.04,1.18,3.12
0.5264298915863037,2.93,0.79,1.12,3.23
0.5367248058319092,3.04,0.52,1.06,3.26
0.5466957092285156,3.13,0.29,1.14,3.34
0.5566527843475342,3.25,-0.16,1.39,3.53
0.5667088031768799,3.45,-0.41,1.55,3.8
0.576751708984375,3.73,-0.61,1.37,4.02
0.6041998863220215,3.96,-0.86,1.23,4.23
0.6060857772827148,4.19,-1.13,1.07,4.46
0.607914924621582,4.2,-1.53,0.99,4.57
0.6166088581085205,4.2,-1.79,1.1,4.69
0.6278078556060791,4.28,-2.46,1.24,5.08
0.6366357803344727,4.27,-3.05,1.22,5.38
0.6466069221496582,4.18,-3.09,0.91,5.27
0.6566548347473145,4.24,-3.4,1.02,5.52
0.6665749549865723,4.28,-3.95,1.08,5.92
0.6764798164367676,3.93,-4.25,1.06,5.88
0.704157829284668,3.24,-4.59,0.74,5.66
0.7060918807983398,2.44,-5.12,0.41,5.68
0.7079107761383057,1.61,-5.17,0.54,5.44
0.7165627479553223,1.04,-4.87,1.44,5.18
0.7264518737792969,0.91,-4.81,2.06,5.31
0.7367458343505859,1.11,-4.47,2.15,5.08
0.7466328144073486,1.59,-4.22,2.02,4.94
0.7565288543701172,1.9,-4.12,1.71,4.84
0.7666339874267578,1.94,-4.08,1.25,4.68
0.7764918804168701,1.73,-4.13,0.64,4.52
0.8043546676635742,1.23,-4.14,0.29,4.32
0.8062529563903809,0.65,-3.92,0.08,3.97
0.8080739974975586,-0.14,-3.91,0.13,3.91
0.816525936126709,-0.68,-3.75,0.42,3.83
0.8275966644287109,-1.06,-3.19,0.43,3.38
0.8365058898925781,-1.36,-2.5,0.75,2.94
0.84657883644104,-1.61,-1.83,1.03,2.64
0.8565938472747803,-1.68,-1.22,1.31,2.45
0.8666098117828369,-1.63,-0.54,1.43,2.23
0.8764898777008057,-1.56,0.08,1.33,2.05
0.9045698642730713,-1.46,0.61,1.1,1.92
0.9064817428588867,-1.4,1.08,0.87,1.97
0.9082658290863037,-1.37,1.44,0.6,2.07
0.9164457321166992,-1.25,1.7,0.35,2.13
0.9278707504272461,-1.19,1.99,-0.06,2.31
0.9364957809448242,-1.29,2.21,-0.45,2.59
0.946476936340332,-1.5,2.43,-0.79,2.96
0.956568717956543,-1.66,2.55,-1.07,3.22
0.9665079116821289,-1.75,2.63,-1.21,3.38
0.9764058589935303,-1.82,2.67,-1.22,3.45
1.0044217109680176,-1.95,2.62,-1.24,3.49
1.0063238143920898,-2.15,2.48,-1.08,3.45
1.0081028938293457,-2.46,2.28,-1.09,3.52
1.0164718627929688,-2.76,2.12,-1.18,3.67
1.027632713317871,-2.85,2.08,-1.48,3.82
1.0363478660583496,-2.71,2.02,-1.85,3.85
1.0464978218078613,-2.49,2.0,-1.85,3.69
1.0564098358154297,-2.26,1.91,-1.79,3.45
1.0663809776306152,-2.02,1.61,-1.62,3.04
1.0763959884643555,-1.93,1.33,-1.46,2.76
1.10518479347229,-1.9,0.97,-1.32,2.5
1.1071109771728516,-1.94,0.64,-1.14,2.33
1.1089138984680176,-2.04,0.38,-1.12,2.35
1.1163477897644043,-2.14,0.2,-0.99,2.36
1.1280007362365723,-2.38,0.08,-1.15,2.64
1.1363928318023682,-2.61,0.02,-1.34,2.93
1.146265983581543,-2.68,0.01,-1.57,3.1
1.1563968658447266,-2.63,-0.18,-1.75,3.16
1.1663789749145508,-2.58,-0.45,-1.67,3.1
1.1763818264007568,-2.59,-0.94,-1.59,3.18
1.2048869132995605,-2.61,-1.43,-1.52,3.34
1.2068018913269043,-2.74,-1.91,-1.52,3.66
1.208427906036377,-2.85,-2.27,-1.56,3.96
1.2162768840789795,-2.75,-2.54,-1.71,4.11
1.2277278900146484,-2.55,-2.68,-2.13,4.26
1.2364239692687988,-2.3,-2.9,-2.79,4.63
1.246769905090332,-2.17,-3.01,-3.58,5.15
1.2562987804412842,-2.37,-3.0,-3.98,5.51
1.266326904296875,-2.73,-2.62,-3.46,5.12
1.2762956619262695,-2.9,-1.96,-2.55,4.33
1.3044977188110352,-2.68,-1.73,-1.43,3.49
1.3064079284667969,-2.28,-1.44,-0.76,2.8
1.30820894241333,-1.84,-1.43,-0.26,2.34
1.3162627220153809,-1.59,-1.5,0.12,2.18
1.327779769897461,-1.55,-1.98,-0.03,2.51
1.3363518714904785,-1.69,-2.64,-0.59,3.18
1.3460848331451416,-1.78,-3.32,-1.38,4.01
1.3562588691711426,-1.6,-3.81,-1.8,4.5
1.3663177490234375,-1.31,-3.93,-1.83,4.52
1.3761467933654785,-1.01,-3.74,-1.57,4.18
1.4043560028076172,-0.87,-3.51,-1.24,3.82
1.406275749206543,-1.06,-3.07,-0.9,3.37
1.407916784286499,-1.68,-2.28,-0.6,2.89
1.416233777999878,-2.46,-1.36,-0.52,2.85
1.4280638694763184,-3.16,-0.2,-0.78,3.26
1.4361448287963867,-3.57,0.93,-1.29,3.9
1.4461278915405273,-3.71,2.07,-1.85,4.63
1.4561398029327393,-3.48,3.0,-2.47,5.21
1.4662158489227295,-3.32,3.53,-2.66,5.52
1.4762208461761475,-3.24,3.86,-2.13,5.47
1.5040817260742188,-3.18,3.96,-1.26,5.23
1.5058097839355469,-3.02,4.0,-0.4,5.02
1.5073978900909424,-2.83,4.0,0.5,4.92
1.5160257816314697,-2.59,4.0,1.3,4.93
1.5278217792510986,-2.3,3.95,1.63,4.85
1.5360536575317383,-2.09,3.95,1.5,4.71
1.546027660369873,-1.85,3.88,0.96,4.4
1.5560927391052246,-1.47,3.74,0.5,4.04
1.5662789344787598,-0.95,3.5,0.12,3.62
1.5761208534240723,-0.36,3.02,0.11,3.04
1.6047329902648926,0.19,2.45,0.67,2.54
1.6065349578857422,0.69,1.87,1.28,2.36
1.6081428527832031,1.21,1.4,1.7,2.51
1.6159908771514893,1.68,1.07,1.96,2.79
1.6274399757385254,2.11,0.91,1.93,3.0
1.6360788345336914,2.6,0.85,1.67,3.2
1.6462006568908691,3.06,0.74,1.28,3.39
1.6562647819519043,3.42,0.53,1.18,3.65
1.6661088466644287,3.62,0.26,1.25,3.83
1.675973892211914,3.62,-0.07,1.38,3.87
1.7054967880249023,3.54,-0.4,1.56,3.88
1.7074198722839355,3.51,-0.76,1.58,3.92
1.7090330123901367,3.66,-1.12,1.54,4.12
1.7160148620605469,3.84,-1.43,1.35,4.31
1.7278668880462646,4.06,-1.79,1.2,4.59
1.7359938621520996,4.17,-2.15,0.8,4.75
1.7459969520568848,4.22,-2.6,0.28,4.96
1.756058692932129,4.35,-3.04,-0.35,5.31
1.766103744506836,4.62,-3.08,-0.79,5.6
1.7760357856750488,5.16,-3.43,-0.01,6.19
1.8054718971252441,5.72,-4.59,0.98,7.39
1.8073887825012207,5.87,-4.21,1.95,7.48
1.8091998100280762,5.64,-3.85,1.85,7.07
1.8159708976745605,5.44,-3.59,1.63,6.71
1.8259308338165283,5.19,-3.47,1.09,6.33
1.8359789848327637,4.54,-3.59,0.67,5.82
1.8459649085998535,3.57,-3.92,0.91,5.37
1.855989933013916,2.32,-4.23,1.08,4.94
1.866014003753662,1.13,-4.29,1.48,4.67
1.8760688304901123,0.57,-4.54,1.66,4.86
1.9062237739562988,0.81,-4.81,1.52,5.1
1.9080419540405273,1.49,-4.89,1.05,5.21
1.9096198081970215,2.49,-4.75,0.57,5.39
1.9158728122711182,3.41,-4.48,0.39,5.64
1.9259099960327148,4.3,-4.31,0.22,6.09
1.9359288215637207,4.84,-4.48,-0.14,6.59
1.9458990097045898,4.97,-4.23,-0.58,6.55
1.955918788909912,5.21,-4.06,0.38,6.61
1.9659509658813477,5.15,-4.16,0.49,6.63
1.9759397506713867,5.03,-3.68,-0.13,6.23
2.006042003631592,4.91,-2.89,-0.1,5.69
2.007753849029541,4.68,-2.32,-0.35,5.23
2.0093326568603516,4.5,-1.73,-0.27,4.82
2.0157318115234375,4.1,-1.13,0.02,4.25
2.0257959365844727,3.51,-0.51,0.35,3.56
2.0358948707580566,2.85,0.03,0.56,2.9
2.045722007751465,2.22,0.32,0.37,2.27
2.055837869644165,1.49,0.6,0.41,1.65
2.0658669471740723,0.74,0.78,0.63,1.24
2.0757737159729004,-0.08,0.84,0.67,1.07
2.1059999465942383,-0.89,0.89,0.87,1.53
2.107722759246826,-1.45,0.88,1.19,2.07
2.1092886924743652,-1.83,0.8,1.29,2.37
2.1158289909362793,-2.17,0.88,1.04,2.56
2.1258788108825684,-2.99,0.84,0.5,3.14
2.1359028816223145,-3.49,0.97,0.14,3.62
2.145669937133789,-4.17,0.68,0.54,4.25
2.1558117866516113,-4.9,0.32,1.43,5.11
2.1657588481903076,-5.18,0.19,1.56,5.41
2.175837993621826,-4.93,0.24,1.37,5.12
2.2058908939361572,-4.72,0.46,0.9,4.82
2.2076008319854736,-4.72,0.84,0.12,4.79
2.2090468406677246,-4.86,1.22,-0.4,5.02
2.2157158851623535,-5.18,1.31,-0.49,5.36
2.2257227897644043,-5.53,1.25,-0.24,5.67
2.2357258796691895,-5.92,1.1,-0.18,6.02
2.2456459999084473,-6.16,1.03,-0.33,6.25
2.2556958198547363,-6.13,1.15,-0.26,6.24
2.265659809112549,-6.17,1.23,-0.22,6.29
2.2756378650665283,-6.24,1.32,0.03,6.37
2.3056538105010986,-6.43,1.36,-0.1,6.57
2.3075809478759766,-6.52,1.15,0.04,6.62
2.3093488216400146,-6.69,0.64,-0.07,6.72
2.315715789794922,-6.93,0.11,-0.74,6.97
2.3255808353424072,-7.02,-0.68,-1.21,7.15
2.3357276916503906,-7.03,-1.5,-1.41,7.32
2.3455398082733154,-6.81,-1.87,-0.97,7.12
2.3557047843933105,-6.54,-2.01,-0.64,6.87
2.3656697273254395,-6.27,-1.94,-0.36,6.57
2.375654697418213,-6.04,-1.84,0.15,6.31
2.4051337242126465,-6.02,-2.07,0.02,6.36
2.407052993774414,-6.22,-2.38,-0.57,6.68
2.408824920654297,-6.44,-2.56,-1.21,7.03
2.4156289100646973,-6.57,-2.78,-1.81,7.35
2.427625894546509,-6.57,-2.84,-2.11,7.46
2.435616970062256,-6.46,-2.62,-1.85,7.21
2.4455738067626953,-6.21,-2.29,-1.44,6.77
2.4556148052215576,-5.9,-2.1,-1.05,6.35
2.4655089378356934,-5.54,-1.96,-0.54,5.9
2.4756128787994385,-5.18,-1.93,-0.3,5.53
2.5064449310302734,-4.81,-2.14,-0.23,5.26
2.508327007293701,-4.53,-2.74,-0.3,5.3
2.51005482673645,-4.28,-3.4,-0.42,5.48
