time,ax,ay,az,atotal
0.005418062210083008,0.07,-0.09,-0.05,0.12
0.015496969223022461,0.1,-0.11,-0.15,0.21
0.025564908981323242,-0.03,-0.05,0.01,0.05
0.03538799285888672,-0.11,-0.02,0.12,0.16
0.04538989067077637,-0.03,-0.01,0.16,0.16
0.060539960861206055,0.01,-0.04,0.17,0.17
0.06547284126281738,-0.09,-0.05,0.11,0.15
0.08085083961486816,-0.24,-0.07,-0.01,0.25
0.08508992195129395,-0.3,-0.05,-0.1,0.32
0.09543204307556152,-0.3,-0.06,-0.26,0.4
0.10559916496276855,-0.24,-0.09,-0.24,0.35
0.11522889137268066,-0.12,-0.05,-0.11,0.17
0.12556910514831543,0.01,-0.01,0.05,0.05
0.135667085647583,0.14,-0.03,0.09,0.16
0.1455090045928955,0.16,-0.01,0.19,0.24
0.16040587425231934,0.15,-0.04,0.18,0.23
0.16522502899169922,0.06,-0.06,0.11,0.13
0.17941498756408691,0.02,-0.01,0.1,0.1
0.18531012535095215,0.03,-0.02,0.14,0.14
0.19527697563171387,0.05,-0.05,0.24,0.25
0.2055361270904541,0.14,-0.06,0.34,0.37
0.21538615226745605,0.15,-0.01,0.32,0.35
0.22560811042785645,0.09,-0.01,0.23,0.24
0.23579192161560059,0.02,-0.05,0.3,0.3
0.2453620433807373,0.02,-0.03,0.53,0.53
0.2629048824310303,0.18,-0.07,0.73,0.75
0.2653019428253174,0.41,-0.1,0.8,0.9
0.28231215476989746,0.41,-0.07,0.85,0.94
0.2849709987640381,0.3,-0.05,0.67,0.73
0.295382022857666,0.22,-0.11,0.63,0.67
0.305560827255249,0.36,-0.07,0.77,0.85
0.31522202491760254,0.55,-0.08,0.91,1.06
0.325549840927124,0.61,-0.22,1.17,1.33
0.3357870578765869,0.78,-0.24,1.43,1.64
0.3454301357269287,0.9,-0.17,1.49,1.74
0.36068296432495117,0.83,-0.34,1.39,1.65
0.36545491218566895,0.76,-0.48,1.35,1.62
0.38112711906433105,0.69,-0.46,1.42,1.64
0.3850860595703125,0.52,-0.35,1.59,1.7
0.3953440189361572,0.46,-0.27,1.44,1.53
0.4055778980255127,0.42,-0.35,1.17,1.29
0.41533398628234863,0.23,-0.45,1.16,1.26
0.4258091449737549,0.05,-0.43,1.05,1.13
0.43555188179016113,-0.22,-0.35,0.78,0.88
0.44539594650268555,-0.67,-0.27,0.41,0.83
0.4604828357696533,-0.8,-0.37,0.08,0.88
0.465468168258667,-0.65,-0.46,-0.21,0.82
0.48206305503845215,-0.38,-0.56,-0.58,0.89
0.4850780963897705,-0.35,-0.69,-0.28,0.82
0.49543213844299316,-0.17,-0.63,0.04,0.65
0.5054891109466553,0.38,-0.49,0.03,0.62
0.5151479244232178,0.51,-0.46,0.32,0.75
0.525702953338623,0.16,-0.56,1.03,1.18
