time,ax,ay,az,atotal
0.003789186477661133,-0.11,0.03,-0.37,0.38
0.01157689094543457,-0.09,0.09,-0.2,0.23
0.02150416374206543,0.02,0.0,0.01,0.02
0.03150606155395508,0.1,-0.01,0.14,0.17
0.04149508476257324,0.19,0.02,0.26,0.32
0.059118032455444336,0.14,-0.04,0.48,0.5
0.061257123947143555,0.06,-0.02,0.56,0.56
0.07793307304382324,0.12,0.05,0.41,0.43
0.08112215995788574,0.01,0.03,0.34,0.34
0.09133195877075195,-0.16,0.07,0.27,0.32
0.10173296928405762,-0.22,0.07,0.13,0.26
0.11135315895080566,-0.16,0.1,0.56,0.59
0.1215670108795166,0.31,-0.05,0.51,0.59
0.13159894943237305,0.48,-0.11,0.05,0.49
0.14186406135559082,0.14,0.0,-0.12,0.18
0.15935492515563965,-0.07,-0.01,-0.11,0.13
0.161574125289917,-0.02,-0.09,-0.01,0.09
0.1782059669494629,0.08,-0.17,0.05,0.19
0.1816110610961914,-0.05,-0.19,0.04,0.2
0.19137001037597656,-0.54,-0.08,0.09,0.55
0.20181918144226074,-0.87,0.1,0.21,0.9
0.21123504638671875,-0.4,-0.02,0.2,0.44
0.22154903411865234,-0.16,-0.1,0.32,0.37
0.2323620319366455,0.0,-0.07,0.27,0.27
0.24150490760803223,0.14,-0.08,0.17,0.23
0.2591080665588379,0.1,-0.04,0.22,0.24
0.2611091136932373,0.07,0.1,0.22,0.25
0.27797818183898926,0.21,0.07,0.17,0.27
0.2816178798675537,0.33,-0.02,0.24,0.4
0.29115796089172363,0.37,-0.02,0.43,0.56
0.3016641139984131,0.35,0.08,0.8,0.87
0.3114778995513916,0.39,0.11,1.31,1.37
0.3215901851654053,0.4,-0.02,1.74,1.78
0.331524133682251,0.41,-0.24,1.94,1.99
0.341839075088501,0.37,-0.33,1.83,1.89
0.3598320484161377,0.28,-0.23,1.34,1.38
0.3620941638946533,0.18,-0.13,0.74,0.77
0.37798404693603516,0.1,-0.08,-0.01,0.12
0.3818328380584717,0.11,-0.11,-0.9,0.91
0.39128994941711426,0.32,-0.07,-1.37,1.4
0.4016110897064209,0.21,-0.07,-0.98,1.0
0.4114799499511719,-0.01,-0.14,-0.29,0.32
0.42148303985595703,0.08,-0.12,0.37,0.39
0.4318978786468506,0.43,0.05,0.98,1.07
0.44182705879211426,0.69,0.06,1.44,1.59
