time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.000916,-3.3136,-2.2731,-0.9043,4.119
0.020480,0.3756,-0.2633,-2.6432,2.683
0.040679,4.0662,1.2875,2.5388,4.964
0.060428,2.6103,-1.0818,7.9015,8.391
0.080560,-1.8852,-4.5258,7.9863,9.371
0.100699,-4.2932,-5.8082,3.1733,7.889
0.120919,-2.1612,-4.9901,-3.1208,6.270
0.140652,1.0878,-3.1539,-3.4713,4.815
0.160972,1.4739,-2.3347,-1.1578,2.994
0.181052,0.0759,-2.1345,-1.8667,2.837
0.200986,-0.4882,-1.8144,-3.0492,3.582
0.221002,-0.3180,-1.9408,-4.5874,4.991
0.240977,-1.0044,-2.6405,-4.2876,5.135
0.261045,-2.7758,-2.3729,-2.8938,4.659
0.281113,-3.5108,-0.9934,-3.4867,5.047
0.302970,-1.4233,-0.3450,-3.2037,3.523
0.321704,1.9057,0.8313,-0.6861,2.189
0.343416,1.9985,1.2938,-1.5035,2.816
0.361495,-0.4098,0.4797,-4.8661,4.907
0.383349,-2.7659,-0.9647,-4.7636,5.592
0.402475,-1.4036,-2.0714,-0.4110,2.536
0.423672,-0.3445,-1.4491,1.9432,2.448
0.444736,-2.1683,-1.4653,0.1556,2.622
0.463611,-4.0925,-2.3457,2.9749,5.577
0.483635,-1.9015,-1.0848,10.2767,10.507
0.503385,-6.5603,-4.9897,-4.0041,9.163
0.522753,-3.6317,-4.1558,-2.6877,6.139
0.546163,0.1606,-2.1000,3.8587,4.396
0.563162,-0.7816,-2.5002,10.3752,10.701
0.582793,-0.8815,-3.6433,6.5714,7.565
0.602436,-4.6690,-5.9214,-8.0930,11.062
0.622609,-6.0700,-7.3923,-15.8735,18.533
0.643076,-3.4316,-4.1439,-12.3417,13.463
0.663008,2.2130,1.8455,5.0110,5.780
0.682842,7.6954,5.9436,14.8851,17.780
0.703411,4.1650,1.1384,-5.0629,6.654
0.722944,0.7177,1.1241,-2.8621,3.158
0.743179,0.2207,2.9415,-0.2284,2.959
0.762987,0.5228,3.2313,0.7827,3.366
0.783576,0.2126,2.4635,-1.4609,2.872
0.805454,1.1063,2.1313,-3.8246,4.516
0.823828,4.2072,2.6293,-4.1760,6.485
0.843453,3.2215,2.3872,-1.9763,4.470
0.863817,1.2069,0.0289,-3.9504,4.131
0.885272,2.6914,0.8363,-3.5614,4.542
0.904300,1.6952,1.8554,-1.1916,2.781
0.924031,-0.6151,-0.7138,0.7398,1.198
0.943566,-2.6263,-2.4782,0.5507,3.653
0.965071,-7.0750,-2.5200,-2.4000,7.885
0.984541,-0.1798,2.7080,-4.9646,5.658
1.004833,11.7509,5.9967,3.9751,13.778
1.024627,-2.0607,-0.4354,-1.4980,2.585
1.045111,-1.6091,-9.4527,-4.3018,10.509
1.064671,-3.8950,-13.6262,-4.2009,14.781
1.084827,-1.4833,-5.9187,4.5147,7.590
1.105039,-0.4090,2.7501,3.6971,4.626
1.126445,7.3623,-1.7215,0.0663,7.561
1.144864,4.1262,-4.4683,-3.2732,6.907
1.166519,-10.9424,-6.1386,-4.8084,13.436
1.184354,-2.2056,-0.0954,-4.4099,4.932
1.206850,3.3722,3.6527,-3.7654,6.236
1.224773,2.5728,5.4242,-0.8392,6.062
1.247155,-1.5638,3.6975,-1.0773,4.157
1.265013,-1.2371,2.5127,-2.8592,4.002
1.287106,1.1298,2.8381,-2.0504,3.679
1.305339,9.2458,8.2795,0.0574,12.411
1.326116,-2.0858,-1.4634,-7.4730,7.895
1.345380,-7.0484,-4.8581,1.7881,8.745
1.367699,1.1269,-0.7959,-0.6673,1.533
1.385547,0.6329,1.5380,-1.3565,2.146
1.408647,-0.3378,2.3111,-1.7439,2.915
1.425322,-0.7000,-1.3606,-0.8290,1.740
1.449038,0.3115,-0.6508,0.9242,1.172
1.465877,1.6371,2.0927,0.5397,2.711
1.489302,1.5474,2.0197,-0.5618,2.606
1.505899,1.8859,0.2651,-1.7944,2.617
1.528312,-0.6284,-0.8633,-2.6931,2.897
1.545982,-1.9142,1.8907,-1.1350,2.920
1.567431,-1.7673,6.7000,-1.6785,7.130
1.588709,-3.7657,4.7637,-1.1917,6.188
1.608190,-2.9111,0.9413,0.0177,3.060
1.628884,0.6703,1.6992,1.1168,2.141
1.647905,1.8065,1.9423,-2.2276,3.464
1.669054,-2.6937,-5.0444,-5.2259,7.747
1.688827,-5.8649,-9.5576,-3.5810,11.772
1.709377,-1.7274,-5.3866,-3.6280,6.720
1.727490,4.3739,-2.9781,-3.0313,6.098
1.749637,4.4771,-1.9029,-0.8332,4.936
