time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.000830,-1.3460,-2.1827,-2.1369,3.338
0.019918,1.5520,-0.3148,-1.3170,2.060
0.038218,2.5676,0.0978,2.4179,3.528
0.062103,1.5217,-0.5842,2.4214,2.919
0.078926,-0.5490,-0.9468,-1.1326,1.575
0.101305,-1.1137,-0.3651,-3.3788,3.576
0.118368,0.4495,0.8084,-1.9305,2.141
0.140599,0.2460,0.4530,-1.0106,1.134
0.157683,0.6160,1.3668,-1.9725,2.478
0.182118,2.8893,1.2712,-2.9799,4.341
0.199546,4.1417,2.2431,-4.6948,6.650
0.220614,1.1341,2.4668,-4.1444,4.955
0.239248,-0.5579,1.3251,-4.1505,4.392
0.258180,-0.0338,2.0720,0.7795,2.214
0.279937,0.8255,3.3930,6.1735,7.093
0.300782,1.4717,3.3042,2.5235,4.410
0.319856,0.2206,2.1072,-2.1114,2.991
0.340049,-2.2181,1.0967,-0.9101,2.637
0.360216,-1.5149,0.5820,1.8884,2.490
0.380961,0.3801,-0.1626,0.8444,0.940
0.399320,0.3020,-0.9305,-0.7992,1.263
0.420420,-0.8042,-0.8972,16.5560,16.600
0.439194,0.6804,1.9583,10.9207,11.116
0.461074,-1.7733,-3.6387,0.0170,4.048
0.480327,-3.3697,-5.4583,-1.2544,6.536
0.500438,-4.2143,-5.9333,-1.0882,7.359
0.519571,-2.3310,-4.0200,-4.3610,6.373
0.540743,0.9670,-3.2258,-11.7772,12.249
0.559812,5.4468,0.0173,-4.0739,6.802
0.580811,5.8041,2.5204,1.9596,6.624
0.600045,-0.5302,2.2909,5.9697,6.416
0.621626,-4.4451,3.4209,18.2499,19.092
0.640023,-2.0955,4.6155,5.5926,7.548
0.661965,-1.5902,2.3606,0.4487,2.881
0.680645,-2.1677,1.7482,5.2466,5.940
0.700974,-1.4144,2.9786,0.4661,3.330
0.720290,1.5054,2.7701,-3.6866,4.851
0.741805,1.9761,3.1868,-0.4965,3.783
0.760692,1.5108,2.5989,1.7702,3.489
0.782258,3.9859,3.8094,1.7230,5.776
