time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001157,-2.4527,-2.3425,5.9960,6.889
0.018887,-4.2362,-3.7570,2.7333,6.287
0.039020,-3.2861,-4.9202,-1.1587,6.029
0.059756,-1.1923,-4.6284,-2.6234,5.452
0.080331,1.8904,-2.8833,-1.7171,3.852
0.100271,4.5617,-0.3610,-0.3466,4.589
0.120336,3.1759,0.3687,1.2572,3.436
0.139420,0.0540,-0.0407,-0.4301,0.435
0.160861,-0.1708,0.9146,-2.6505,2.809
0.179435,0.7749,2.2134,-1.5284,2.799
0.200715,-0.8441,-0.1885,-1.8149,2.010
0.219780,-1.5597,-0.1538,-5.9779,6.180
0.246546,-0.8004,0.3105,-7.6478,7.696
0.260026,-0.9303,-0.3026,-4.3361,4.445
0.281102,-0.3317,1.2103,-0.1010,1.259
0.299808,0.1199,0.1569,-1.4420,1.455
0.321360,0.4360,-0.7498,-5.6451,5.711
0.339682,1.3785,0.8062,-2.5170,2.981
0.360468,2.5578,1.5349,7.0790,7.682
0.379740,3.8339,2.0989,7.5277,8.705
0.401801,2.9929,1.4000,-0.1603,3.308
0.420370,-1.7668,-0.3140,-3.7926,4.196
0.441996,-5.8903,-0.9535,0.6316,6.000
0.460820,-5.2690,-0.8636,5.0617,7.357
0.482085,-1.1035,0.1956,5.7846,5.892
0.501220,1.0643,0.7491,3.6862,3.909
0.521102,-1.6315,-1.6668,-0.0552,2.333
0.541351,-2.3738,-4.7735,-3.0989,6.166
0.562454,-1.0173,-5.4214,-2.5944,6.096
0.581530,0.2746,-3.4081,1.4413,3.711
0.603494,3.3096,-0.3833,4.3836,5.506
0.623006,2.9278,0.4741,-0.0165,2.966
0.641626,1.2758,-0.5553,-3.9336,4.172
0.661204,0.5676,0.2266,-2.0528,2.142
0.681851,0.9551,1.2484,-0.6060,1.685
0.702444,0.8682,1.4133,-1.0377,1.957
0.726455,2.1603,3.2145,2.8102,4.785
0.741423,2.4932,3.0243,-0.0885,3.920
0.762248,-4.0236,-0.6463,-1.8799,4.488
0.782178,-0.4133,2.4646,1.2289,2.785
0.802097,3.9719,4.5703,1.4738,6.232
0.822657,1.9228,2.3247,-0.0435,3.017
0.842093,0.4123,1.6086,-0.0151,1.661
0.862060,1.0922,4.0580,0.8258,4.283
0.882571,1.0385,6.3203,1.5483,6.589
0.902700,-0.6230,2.4388,2.5467,3.581
0.922886,-1.7529,0.2059,1.6037,2.385
0.942423,-1.3335,1.0427,2.1425,2.731
0.963173,-3.0201,2.7059,0.5685,4.095
0.983135,-1.7178,3.0587,3.4134,4.895
1.003260,-1.2766,3.1608,0.9144,3.529
1.023768,-4.0531,1.6228,-2.7151,5.141
1.043948,-4.8353,-5.0133,-3.9523,8.008
1.063111,-4.4563,-7.4088,-0.2770,8.650
1.084079,1.3112,-11.7306,2.6407,12.095
1.103947,3.2403,-9.5659,1.0543,10.155
1.124833,2.3019,-6.7284,2.4700,7.528
1.144471,1.4308,-5.1209,5.0912,7.361
1.163717,-0.6651,-5.4702,0.5711,5.540
1.183894,-1.4767,-4.2162,-1.8423,4.832
1.204564,-0.1855,-2.7649,-3.0486,4.120
1.226800,0.2518,-2.9157,-2.9671,4.168
1.244966,-0.4285,-1.8635,-2.3793,3.052
1.266859,0.8411,2.1938,-4.4176,5.004
1.285278,3.1858,6.0552,-6.0966,9.164
1.306979,4.0194,10.3267,-4.3761,11.914
1.324993,3.6916,10.6951,-5.0974,12.410
1.347431,1.9187,5.6695,-4.3878,7.421
1.365333,1.9371,4.5948,-2.9911,5.815
1.386476,2.8504,4.7481,-1.4905,5.735
1.405231,2.7222,3.0806,0.7008,4.170
1.429193,1.3575,0.4759,3.4295,3.719
1.445451,-0.4691,-3.1266,5.5330,6.373
1.467551,-3.2585,-6.6855,8.7205,11.461
1.485696,-4.7776,-8.2490,7.6888,12.247
1.507548,-2.9805,-5.1468,3.3244,6.814
1.525427,1.5949,-0.4342,2.8281,3.276
1.549330,3.6271,-4.6685,2.8635,6.569
1.567533,2.7134,-6.0190,-2.7430,7.149
1.589727,7.8120,2.7354,-5.9545,10.196
1.607400,6.1829,7.2252,-4.8669,10.683
1.627624,0.9645,0.6237,-1.4217,1.828
1.647674,-2.7587,-0.9138,-1.9248,3.486
1.668512,0.5255,-0.5169,-7.7272,7.762
1.687437,1.8582,-2.4978,-9.0804,9.599
1.708518,-1.6517,-1.1092,-6.6577,6.949
1.727169,-2.0642,-0.3727,-2.8970,3.577
1.750042,-1.6786,0.6823,-5.7736,6.051
1.767278,-1.3434,-5.8092,-8.0477,10.016
1.787751,-1.3876,-7.3080,3.6212,8.273
1.807312,-1.2592,4.0429,8.0826,9.125
1.828313,1.6767,3.4658,3.3443,5.100
1.847639,1.7562,2.4197,2.5313,3.917
1.867482,0.1298,1.4659,1.9090,2.410
1.887694,-0.6959,-0.4692,0.6594,1.067
1.909090,0.1077,0.8272,2.1092,2.268
1.926980,1.4192,3.1170,1.5383,3.754
1.948665,1.1113,1.9302,0.9745,2.431
1.968568,-0.9559,-1.4465,1.9572,2.615
1.987423,-1.5635,-2.7651,2.7567,4.206
2.010179,-2.3416,-3.0433,1.8525,4.263
2.028117,-4.3255,-5.0312,1.7459,6.861
2.049389,-4.9012,-6.7167,6.7440,10.706
2.068087,-4.4762,-6.1395,4.7577,8.965
2.088714,-4.9132,-4.6374,1.7321,6.975
2.110268,-6.3350,-3.1064,-0.9924,7.125
2.129022,-4.8026,-1.9589,-2.4215,5.724
2.147960,-0.4176,-4.0763,-0.9553,4.208
2.168785,2.5870,-8.7149,-1.6675,9.242
2.188525,3.6593,-7.7836,-2.4692,8.948
2.210238,5.3550,-6.7224,-1.6594,8.753
2.228720,3.9017,-5.2578,-0.8485,6.602
2.249303,1.6074,-1.3697,-4.8982,5.334
2.268733,0.1013,1.4076,-6.2452,6.403
2.289494,0.7772,3.5267,-2.3439,4.305
2.309383,0.5118,5.6996,-5.7381,8.104
2.331314,-0.8530,4.6368,-9.8061,10.881
2.348856,-0.2895,5.1581,-7.4269,9.047
2.371661,0.9291,7.6579,-6.5570,10.124
2.389171,2.0087,8.0504,-5.5475,9.981
2.411806,1.9682,6.3559,-4.2697,7.906
2.429618,1.6447,4.9006,-3.7081,6.362
2.451135,1.2615,3.3100,-2.8318,4.535
2.468936,1.8890,2.8383,-1.4261,3.696
2.492790,3.3409,3.9470,0.7097,5.220
2.509223,3.7151,3.6763,4.0586,6.617
2.533473,2.6391,-1.5164,9.9921,10.445
2.550743,-2.8895,-16.6550,13.8196,21.834
2.570922,-5.8321,-15.1255,2.3231,16.377
2.604323,3.9068,6.3597,4.0060,8.471
2.612965,10.6723,3.4493,5.6023,12.537
2.635007,10.1394,-13.5770,-7.5666,18.558
2.653708,1.2324,-10.2811,-10.3539,14.643
2.675373,-3.3939,6.3353,-2.9978,7.787
2.701101,-3.3460,2.1621,-2.4100,4.656
2.714621,-5.2138,-3.8533,-7.4568,9.881
2.732197,-5.6730,-4.8283,-11.9215,14.058
2.755842,-3.6732,-3.7673,-6.5575,8.407
2.773683,0.1575,1.3687,1.5119,2.045
2.806497,1.9994,2.2965,-0.0221,3.045
2.813667,1.4254,1.4757,0.3913,2.089
2.835512,3.2417,2.8370,1.0719,4.439
2.854141,3.0615,3.2669,3.1829,5.493
2.875693,1.0896,2.5665,4.2310,5.067
2.891767,-0.4809,2.0065,2.3859,3.154
2.918941,-0.7885,2.2523,0.9387,2.564
2.934683,-0.1233,2.4682,0.0549,2.472
2.956581,-0.2801,2.5641,0.1109,2.582
2.975028,-0.9269,1.8984,-0.1384,2.117
2.997842,-2.0918,0.2952,1.9172,2.853
3.020374,-3.9173,-0.3742,4.1181,5.696
3.032110,-4.6968,-2.5954,4.4152,6.949
3.052382,-2.7195,-1.5509,4.0532,5.122
3.072583,-4.8345,-2.1528,0.9886,5.384
3.096056,-5.2973,-5.4862,4.0334,8.627
3.117784,-4.8786,-6.7001,5.6187,10.013
3.135591,-4.3964,-5.4936,2.2864,7.398
3.171272,-3.5738,-3.2265,-0.7852,4.878
3.175640,-1.0640,-3.5774,-2.8969,4.725
3.204606,2.4981,-8.8042,-1.3473,9.250
3.221800,5.0530,-11.3748,-1.0872,12.494
3.238620,4.7084,-9.7981,-0.9528,10.912
3.259049,3.9896,-6.4987,-1.9888,7.881
3.275568,2.1040,-3.6919,-6.0553,7.398
3.317744,-0.7826,-1.4972,-9.0942,9.250
3.318428,-1.6134,0.1200,-2.5429,3.014
3.335956,-0.7841,1.7588,-3.4243,3.929
3.355450,-0.4196,3.2606,-8.0500,8.695
3.378678,1.3703,6.1284,-8.8779,10.874
3.417072,3.5099,8.7770,-6.8814,11.692
3.417367,5.2141,10.1570,-5.3323,12.601
3.435183,3.8783,8.9421,-4.2617,10.638
3.457138,1.7828,6.7975,-4.8634,8.546
3.475282,2.0477,6.4012,-4.8526,8.290
3.497031,2.4051,6.4900,-3.0430,7.561
3.516928,1.2377,5.3464,-0.5798,5.518
3.543499,1.2146,2.3396,2.5043,3.636
3.557265,1.6324,-4.4490,10.2159,11.262
3.579427,-1.1280,-18.9906,14.8795,24.152
3.597425,-4.4767,-15.8804,6.2666,17.649
3.617654,-0.5074,7.8516,3.1419,8.472
3.637330,4.2124,15.8327,1.4942,16.451
3.664448,10.9013,3.9547,-8.9140,14.627
3.676022,9.5743,-20.3148,-6.9250,23.501
3.697760,-1.5369,-27.4954,-3.3406,27.740
3.715341,-6.5575,4.9392,-5.8372,10.073
3.737893,-1.8754,8.1224,-1.8916,8.548
3.761320,-0.9714,-2.0913,-5.7967,6.238
3.776820,-0.4737,-3.0123,-7.6428,8.229
3.813578,-1.1302,-2.1369,-5.8908,6.368
3.817872,-1.9841,-2.2026,-3.8338,4.846
3.835893,-3.3341,-1.8979,0.2419,3.844
3.858784,-0.5949,1.5862,2.5792,3.086
3.876183,3.4245,5.2813,1.7633,6.537
