time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.010403,-0.5719,-0.4352,-0.0094,0.719
0.031996,-0.1764,-0.0408,0.4267,0.464
0.050575,-0.1810,0.1826,0.4214,0.494
0.069993,-0.3102,0.2625,0.1818,0.445
0.091638,-0.3101,0.3502,0.2122,0.514
0.109887,-0.3177,0.4437,0.3848,0.668
0.131145,-0.4248,0.4758,0.3437,0.725
0.151583,-0.5301,0.2307,0.2898,0.647
0.170503,-0.4672,0.1631,0.2520,0.555
0.190814,-0.3460,0.2507,0.2545,0.497
0.208133,-0.0004,0.3775,0.2883,0.475
0.228330,-0.1593,0.3561,0.4625,0.605
0.249101,-0.3017,0.1034,0.4642,0.563
0.271326,-0.2190,-0.0203,0.2053,0.301
0.290892,-0.0772,-0.0341,0.0217,0.087
0.308672,-0.2321,-0.2274,0.1290,0.350
0.330808,-0.7936,-0.4665,0.1406,0.931
0.352131,-1.3387,-0.5941,-0.3829,1.514
0.370844,-0.3433,-0.2822,-0.0126,0.445
0.392016,-0.8501,0.0294,1.1819,1.456
0.410881,-2.5624,-0.8627,0.4899,2.748
0.432044,-1.6411,0.2566,-0.2901,1.686
0.451124,1.6071,2.0328,2.1285,3.353
0.471042,3.6359,2.9102,0.6194,4.698
0.491200,4.9687,1.5989,-1.8759,5.546
0.512234,1.6070,1.1632,0.5920,2.070
0.531125,2.4237,1.9160,1.0248,3.255
0.553845,3.2198,0.5295,1.1265,3.452
0.571484,-3.5950,-4.3755,-0.3601,5.674
0.592631,-7.3895,-4.5372,0.4619,8.684
0.611345,-0.3633,1.0232,1.5488,1.891
0.633044,-0.4960,3.0658,0.1944,3.112
0.650979,-0.5019,2.6620,0.7642,2.815
0.673259,-0.5913,0.6148,0.9781,1.298
0.691476,-0.8326,0.4703,0.7142,1.194
0.713345,0.2594,0.9712,0.9847,1.407
0.730696,0.4191,2.3635,0.4621,2.444
0.753709,0.4831,3.2150,0.1123,3.253
0.771207,1.5142,2.3812,0.5835,2.882
0.793742,0.7988,2.9927,0.7657,3.191
0.811469,-1.3992,1.8644,0.0506,2.332
0.833593,-1.1203,1.5777,0.3986,1.976
0.851022,-0.4545,0.2794,2.7873,2.838
0.873859,2.5795,1.1411,3.1391,4.220
0.891334,1.4013,-2.2528,-2.2989,3.511
0.913223,-8.4430,-7.3958,-0.2135,11.226
0.931350,-4.9839,-3.7966,3.9895,7.428
0.953239,-0.5239,0.2780,1.4810,1.595
0.972958,0.3929,-0.1444,-0.7581,0.866
0.993876,-0.2976,-0.9024,-0.1869,0.968
1.011550,-1.1241,-0.7629,0.3650,1.407
1.033499,-1.0697,-0.4163,0.9757,1.506
1.053602,-1.1292,-0.2502,1.2039,1.669
1.072787,-1.1000,-0.0503,0.9631,1.463
1.092598,-0.7439,-0.1704,1.0278,1.280
1.112763,-0.4575,-0.2916,0.8227,0.986
1.134120,-0.6537,-0.3794,0.7547,1.068
1.154350,-1.1867,-0.2458,0.9609,1.547
1.173606,-1.8187,1.7518,1.1646,2.781
1.193071,-2.5027,4.5896,1.1504,5.353
1.212331,-1.8631,4.0370,1.4677,4.682
1.233897,-0.6553,1.0442,1.4626,1.913
1.252782,-0.3380,-1.0505,0.9395,1.449
1.274409,-1.0007,-1.5475,0.7909,2.005
1.293713,-1.9172,-1.2033,0.9800,2.467
1.313162,-2.4451,1.9605,1.7556,3.592
1.333632,-1.2159,0.9237,0.2594,1.549
1.354540,0.1657,-1.2832,-0.5274,1.397
1.374667,-0.3966,-3.6862,1.2295,3.906
1.394784,-1.3000,-5.7003,4.1040,7.143
1.413486,-2.8248,-3.5596,4.1448,6.151
1.434874,-2.9621,-1.1910,2.4102,4.000
1.455262,-2.6151,-0.6804,0.6721,2.784
1.474286,-2.6470,-1.1388,0.1578,2.886
1.495450,-3.1082,0.2105,2.2694,3.854
1.514075,-2.7515,0.6786,3.9427,4.855
1.534363,-1.8860,0.0609,5.1318,5.468
1.554314,-2.6788,-6.6123,4.1204,8.239
1.575492,-3.0931,-13.7806,-1.0903,14.165
1.594206,-0.0480,-5.0733,-2.1850,5.524
1.614824,1.3257,0.9938,-2.4679,2.972
1.634577,2.8803,0.0721,-2.9076,4.093
1.655824,2.5934,-0.3363,-0.8060,2.737
1.677566,1.0362,0.0500,0.6473,1.223
1.696302,-0.3458,1.2162,2.1969,2.535
1.714554,-1.2024,1.1713,1.1366,2.027
1.736025,-0.3672,1.1253,-2.2092,2.506
1.755045,-0.2469,0.7711,-2.4643,2.594
1.778086,-0.7051,0.1766,-1.9676,2.098
1.799988,-0.5953,0.6210,-3.0564,3.175
1.815483,0.3543,1.4331,-3.3611,3.671
1.837955,0.3601,1.3031,-3.0336,3.321
1.856071,-0.2810,1.5618,-2.5229,2.980
1.876379,-0.7930,2.4341,-2.2650,3.418
1.897701,-0.7694,2.1317,-2.2664,3.205
1.915572,-0.6551,2.4570,-1.7907,3.110
1.936014,-1.2848,4.4448,0.0299,4.627
1.957470,-1.1539,4.3294,1.5426,4.739
1.976585,-0.1069,2.2601,3.5838,4.238
1.996977,1.0555,-0.4077,6.6064,6.703
2.017514,-0.6153,-4.0452,9.1778,10.049
2.036757,-3.0648,-4.9610,7.2438,9.299
2.056730,-0.8785,0.4645,4.1501,4.267
2.078438,2.2549,6.2597,0.3550,6.663
2.101712,6.3199,5.7732,-2.6489,8.960
2.117169,8.9806,-3.1739,-4.5891,10.573
2.137229,2.0661,-17.0084,-6.2435,18.236
2.157373,-4.7038,-14.0521,-2.6663,15.056
2.177553,-2.4368,1.0200,-1.8665,3.235
2.197808,-0.0685,8.2140,0.7091,8.245
2.217293,3.7201,8.2671,-0.8676,9.107
2.237213,4.1522,4.7053,-3.0569,6.980
2.257864,-0.5948,0.9937,-1.8421,2.176
2.278133,-3.8204,-2.2895,-2.9577,5.347
2.298422,-5.2093,-4.3762,-5.3696,8.667
2.318037,-2.6913,-0.9607,-2.0432,3.513
2.338075,0.4829,2.2466,1.2584,2.620
2.358721,0.3543,2.1083,1.2981,2.501
2.379766,-0.2486,1.0140,1.1945,1.586
2.398662,0.9002,1.1810,3.8574,4.133
2.418735,1.0676,-0.2634,4.2902,4.429
2.439127,-0.2431,-0.5786,1.6831,1.796
2.459747,-1.0802,0.2213,-0.4542,1.192
2.478566,-0.9351,1.0173,-1.0394,1.729
2.498833,-0.1145,1.3891,-0.3742,1.443
2.518792,0.5738,0.9580,0.2980,1.156
2.539102,0.8446,-0.8195,1.0778,1.596
2.559231,-0.1829,-1.8097,3.6086,4.041
2.580676,-1.5443,-1.6077,6.4069,6.784
2.599837,-2.5683,-1.9433,5.0095,5.955
2.620255,-3.1160,-2.1077,2.4648,4.497
2.640476,-2.0598,-3.2403,2.3179,4.485
2.660153,-1.4295,-3.9585,3.8572,5.709
2.680178,-3.8517,-4.2662,4.8475,7.519
2.700450,-6.3165,-3.7119,3.8468,8.275
2.719695,-7.2207,-3.3086,0.9967,8.005
2.739813,-4.5155,-2.7225,-0.4417,5.291
2.759990,-0.2106,-4.3410,-0.7168,4.405
2.779848,2.8987,-6.1679,-1.2068,6.921
2.802599,3.6379,-5.0420,-2.2018,6.596
2.822780,3.5275,-2.6026,-0.9056,4.476
2.840588,2.0475,-1.7814,-1.8571,3.289
2.860132,-0.1454,-2.3521,-5.1222,5.638
2.880214,0.5308,-0.0718,-1.5923,1.680
2.902742,-0.3337,2.0348,-4.0743,4.566
2.920341,-1.7141,2.0888,-6.7247,7.247
2.941691,-2.1995,2.9516,-5.4821,6.603
2.964576,-2.3153,3.9826,-4.8491,6.689
2.984702,-1.4718,4.6034,-4.3415,6.497
3.004766,0.0716,5.3617,-3.4750,6.390
3.025009,0.8198,5.0314,-3.9706,6.462
3.045345,1.2050,4.2016,-4.2059,6.066
3.075424,1.4732,3.6410,-3.8558,5.504
3.083083,1.5508,3.3711,-3.3142,4.975
3.105267,1.9802,4.1669,-1.1560,4.756
3.125405,1.9209,4.4658,2.0928,5.293
3.141771,1.3167,1.6093,4.2646,4.745
3.166708,0.2471,-5.8218,10.5583,12.060
3.187332,-3.6362,-16.0597,13.3993,21.229
3.201267,-3.2310,-5.3242,8.8306,10.806
3.221550,4.4223,8.1404,2.3480,9.557
3.242510,11.6340,-5.1453,0.6260,12.736
3.261696,2.8624,-21.8927,-5.3384,22.715
3.283171,-6.2581,-2.0044,-11.1749,12.964
