time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002228,-1.5862,-1.1201,-0.8095,2.104
0.015990,-2.6105,-1.8953,-2.3913,4.016
0.036517,-2.8693,-1.9078,-3.0988,4.634
0.056814,-1.4984,-1.2728,-3.2587,3.806
0.076546,-0.0277,-0.7248,-2.6271,2.725
0.096978,-0.1809,-0.2649,-2.6720,2.691
0.116376,-0.1337,0.1666,-3.3734,3.380
0.136946,0.0518,0.5362,-2.8496,2.900
0.157089,-0.1884,-0.2291,-2.1241,2.145
0.177017,-0.0813,0.2725,-2.5292,2.545
0.196995,0.0742,0.7530,-1.9196,2.063
0.217257,0.9604,0.4906,-0.1544,1.089
0.237435,0.6239,0.3206,-0.3670,0.792
0.257238,-2.1292,-2.3969,0.0617,3.207
0.277368,-4.0726,-3.9849,0.5638,5.726
0.297429,-4.2349,-3.7290,-0.4931,5.664
0.317842,-1.3471,-1.8501,-0.0775,2.290
0.337915,0.4708,-1.8511,1.8559,2.663
0.357865,0.7699,-3.6065,2.7689,4.612
0.377938,1.7644,-2.9713,9.6652,10.264
0.398392,-7.2751,-6.2039,1.5380,9.684
0.418364,-12.5866,-8.8491,-4.4582,16.019
0.438275,-7.0866,-5.3401,-1.5288,9.004
0.458463,0.9355,-2.2612,-1.2849,2.764
0.478760,4.9536,0.5721,-1.7521,5.285
0.498377,4.2173,1.3135,-1.8883,4.804
0.519192,4.1588,2.2337,4.5108,6.529
0.539168,1.2198,1.2904,-4.6989,5.023
0.559190,0.3991,0.0320,-9.7906,9.799
0.579562,0.8304,2.3604,0.5429,2.560
0.599351,1.6867,4.8531,10.3759,11.578
0.619568,1.9901,3.3816,-3.9471,5.566
0.639616,0.9355,2.3715,-3.5849,4.399
0.660117,0.7463,2.6056,-2.1244,3.444
0.680797,2.3499,3.3898,-4.1198,5.830
0.700088,1.6547,2.8244,-2.6249,4.196
0.722860,-0.2403,1.6513,-0.8287,1.863
0.739682,-2.7944,-0.0663,-3.2623,4.296
0.760525,2.4639,1.8680,-4.4895,5.451
0.780536,11.3677,5.2370,0.4582,12.524
0.800556,4.2964,-0.1095,2.6211,5.034
0.821191,2.6269,-3.6661,3.6227,5.785
0.840128,-2.5643,-6.2079,-5.5833,8.734
0.860828,-6.4089,-4.8192,-4.0042,8.963
0.880716,-0.5083,2.6289,3.4048,4.332
0.900538,-2.5841,3.6459,4.9137,6.642
0.920595,-5.7895,-0.4736,3.4926,6.778
0.940634,-3.9561,-2.2432,-1.9407,4.945
0.961008,-0.8961,-1.9191,-5.0739,5.498
0.980777,3.4664,-1.1838,-1.7793,4.072
1.001199,2.1664,1.0076,-3.3622,4.125
1.022469,2.9486,-0.5476,-3.6817,4.749
1.042816,3.5517,-2.5885,-3.2780,5.483
1.063100,2.0037,-2.6640,-6.6842,7.469
1.083530,-0.4306,-6.1626,-7.4500,9.678
1.103334,-6.4569,-7.7644,0.9565,10.144
1.123377,-3.7132,-2.8986,2.6312,5.396
1.142770,0.7760,1.7936,-1.3679,2.385
1.162831,3.0878,4.9026,-3.7521,6.903
1.183154,2.2440,3.7198,-4.2500,6.077
1.202964,-0.2889,2.1934,-1.3501,2.592
1.222965,0.2446,1.1836,-0.9624,1.545
1.242856,2.0104,0.8550,-1.0587,2.428
1.263078,1.4027,0.2857,-0.9822,1.736
1.284092,0.5357,0.4310,0.0118,0.688
1.302729,0.6003,1.8430,-0.0108,1.938
1.323168,0.3001,4.8491,-0.2753,4.866
1.343070,-0.7371,3.1309,0.1682,3.221
1.363076,-0.3088,1.7782,0.2669,1.824
1.383447,1.1017,1.0807,-0.6321,1.668
1.402821,-1.6856,0.0095,-1.4465,2.221
1.422976,-4.1968,-2.2786,1.8031,5.105
1.443158,-3.5195,-3.2921,1.2002,4.966
1.464161,-3.4114,-2.6699,-1.2694,4.514
1.483111,-4.1554,0.2224,-3.0627,5.167
1.502944,-5.0620,-2.3125,-2.8560,6.255
1.523592,-3.1790,-4.5377,1.0233,5.634
1.543309,-0.6373,-5.0419,2.0893,5.495
1.564460,2.3584,-1.3653,-2.3113,3.573
1.583347,4.2870,2.2231,-5.7173,7.484
1.603631,3.7647,-0.1140,-1.0593,3.913
1.625353,1.9352,-4.2053,6.5284,8.003
1.643737,-0.7547,-16.9856,1.4856,17.067
1.664004,-3.5362,-17.9374,-7.9928,19.953
1.683612,-1.7007,4.9663,-4.6588,7.019
1.706715,0.5417,1.8854,-7.9821,8.220
1.723415,1.2295,0.9755,-10.8237,10.937
1.747395,1.4809,2.2849,-8.3660,8.798
1.763685,1.8743,2.3232,-7.8969,8.442
1.787543,2.6577,3.6792,-7.3884,8.671
1.804054,3.1157,5.3699,-5.3808,8.216
1.825508,2.4809,5.0085,-4.1618,6.968
1.844315,2.3475,5.4267,-2.8693,6.572
1.866857,1.9455,4.5605,-1.9678,5.334
1.884287,0.0791,2.1804,1.5813,2.695
1.907019,-1.2095,-3.2549,7.3824,8.158
1.924455,-2.2628,-14.3000,11.8076,18.682
1.947447,-10.0326,-15.6443,4.9713,19.238
1.965012,-4.4414,1.9620,-0.1198,4.857
1.987351,4.4417,8.4698,-0.4698,9.575
2.005008,9.0309,-2.9896,1.0255,9.568
2.027816,1.5594,-13.0385,-1.8109,13.256
2.045117,-4.3774,-4.0253,-6.6899,8.951
2.068061,1.1046,2.1497,-2.9252,3.794
2.085337,2.4473,1.0600,-2.5076,3.661
2.107577,0.9906,0.5155,-5.0517,5.174
2.125356,1.6562,-0.1774,-6.6703,6.875
2.148320,1.2723,-0.7020,-8.1978,8.326
2.165114,-1.2548,-0.4058,-6.6553,6.785
2.187661,-1.7481,2.4379,-2.2545,3.753
2.205525,-0.2606,3.4904,-2.9052,4.549
2.228471,0.0903,2.0415,-5.9135,6.257
2.249328,-0.7416,0.4596,-5.7660,5.832
2.269390,-0.4803,-0.7665,-2.2917,2.464
2.287959,0.3606,-1.0012,5.1661,5.275
2.308975,0.2120,-0.5069,6.4051,6.429
2.328294,-0.0334,1.5183,0.5011,1.599
2.348484,-0.2512,2.7285,-3.4429,4.400
2.368650,-0.5436,1.8235,-3.7666,4.220
2.388160,-0.3505,1.2332,-2.7441,3.029
2.408725,-0.5023,1.0115,-1.0942,1.573
2.429243,-1.0903,-0.0356,-0.0287,1.091
2.449133,-0.8808,-1.4452,-0.6323,1.807
2.470861,-0.4048,-2.0610,1.0968,2.370
2.490557,-0.8896,-2.9024,3.9995,5.021
2.508549,-3.4557,-3.9780,0.3297,5.280
2.529640,-2.5780,-5.2792,-0.2178,5.879
2.548618,0.5764,-5.1505,7.0800,8.774
2.571984,-1.2245,-4.8062,6.2735,7.997
2.593361,-5.9475,-3.3562,2.8145,7.386
2.612047,-6.9283,-2.8946,-0.1328,7.510
2.632044,-5.2073,-3.1125,-3.7458,7.130
2.649576,-1.1061,-3.5397,-2.6361,4.550
2.670689,2.3292,-5.0584,-1.3173,5.723
2.690478,4.3011,-5.3543,-3.9214,7.909
2.713494,4.8225,-3.9773,-5.1141,8.076
2.730713,4.2570,-3.4819,-3.3068,6.417
2.753987,1.7997,-3.1469,-5.0197,6.192
2.770681,-1.3178,-1.9495,-6.7325,7.132
2.794497,-1.7385,-0.4945,-3.3320,3.791
