time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001198,2.4018,2.2272,4.8456,5.849
0.006633,1.6199,1.0228,0.5286,1.987
0.025699,-0.2951,-0.6646,-1.8864,2.022
0.048003,-1.2391,-0.7392,2.1932,2.625
0.065282,-2.2538,-0.8507,6.8904,7.299
0.088183,-1.6718,-1.6116,4.3775,4.955
0.104674,-0.6665,-2.0522,0.3570,2.187
0.127148,-0.8175,-2.1146,-1.3621,2.645
0.144168,-0.5183,-2.0533,-1.6647,2.694
0.168459,0.1405,-1.7291,-0.8689,1.940
0.185919,0.5222,-1.5477,-0.3500,1.670
0.207039,0.5177,-1.3165,-1.1810,1.843
0.224988,0.2135,-1.6394,-2.9069,3.344
0.245751,0.3082,-1.8656,-5.9744,6.266
0.266068,0.6284,-1.4062,-5.3031,5.522
0.288077,1.3828,1.1016,-1.2012,2.137
0.305795,2.2905,2.1964,0.1086,3.175
0.327628,4.1438,-0.0876,-5.2704,6.705
0.346486,4.1317,-1.7597,-8.6066,9.708
0.367535,2.7429,-1.5608,-4.8540,5.790
0.386670,2.1046,0.0300,0.3962,2.142
0.407985,2.3839,0.3824,2.4547,3.443
0.425733,0.9398,-0.6018,4.0275,4.179
0.447868,-1.6466,-2.5463,4.1892,5.172
0.467267,-2.8428,-3.6337,1.7164,4.923
0.488019,-3.3556,-2.3117,6.5459,7.711
0.506059,-2.5045,-1.8140,6.2202,6.946
0.526948,-3.4694,-3.5342,-1.5387,5.186
0.547396,-6.0457,-5.0522,2.5295,8.275
0.568191,-5.5323,-1.9477,14.6985,15.825
0.586547,-3.4749,-3.1539,1.5171,4.932
0.607625,-1.1350,-4.4081,-6.7273,8.123
0.626495,1.2020,-1.3125,1.6078,2.398
0.647346,1.8352,-0.0252,1.8932,2.637
0.667482,0.5468,-0.6323,1.1477,1.420
0.687859,6.4027,0.7371,-10.8471,12.617
0.706717,1.6188,-4.8986,-9.8440,11.114
0.728611,-3.4184,-0.8454,5.2402,6.313
0.746687,-2.8705,2.5546,8.6961,9.507
0.768098,-1.9575,3.3222,3.5397,5.234
0.787227,-0.4017,4.0978,1.1921,4.287
0.809762,-1.9071,5.6207,5.0128,7.769
0.827501,-2.0175,5.4254,3.6129,6.823
0.848834,-0.2189,3.8025,-0.5724,3.852
0.867774,2.5642,3.3177,-0.0907,4.194
0.888674,2.7336,2.8955,0.5822,4.024
0.907731,3.0314,3.3455,0.5225,4.545
0.929391,4.1349,4.7168,0.9651,6.346
0.947926,3.2343,3.0840,-0.0840,4.470
0.968352,-0.7857,-0.4523,1.4736,1.730
0.987974,-2.3685,-0.9656,3.8187,4.596
1.008152,-0.2899,0.3139,2.0550,2.099
1.028249,0.6086,-0.6043,1.3614,1.609
1.048107,-2.3377,-3.6361,3.7216,5.704
1.068520,-3.1794,-4.5281,3.7026,6.657
1.088419,-1.4684,-6.5655,0.2571,6.733
1.108553,0.6419,-8.8592,-1.1145,8.952
1.128719,2.9479,-3.6564,-0.1923,4.701
1.148862,3.3300,-0.6775,-2.3739,4.145
1.168545,3.0898,-3.9304,-1.7012,5.281
1.189155,2.5120,-1.8606,0.6227,3.187
1.209223,2.3690,0.5568,0.8513,2.578
1.229210,0.0868,0.1471,0.3320,0.373
1.251783,-5.7011,-3.5930,-2.7343,7.272
1.269597,-9.9045,-2.1846,-3.0491,10.591
1.289460,12.5122,5.1482,2.9051,13.838
1.309975,8.1280,5.5850,-0.1902,9.864
1.329944,4.8250,3.9364,0.6077,6.257
1.350175,4.8198,3.5891,1.6599,6.234
1.370358,-4.4129,0.4422,3.1557,5.443
1.390077,-3.6692,0.4627,1.4713,3.980
1.410557,2.5289,4.8274,-0.6667,5.490
1.444693,2.6290,4.7310,-0.8198,5.474
1.450185,-8.6836,-2.0223,3.3832,9.536
1.470672,-0.8799,2.3042,4.0064,4.705
1.490859,1.0655,0.8771,2.9291,3.238
1.510912,-0.4414,-0.9471,3.1566,3.325
1.531111,-1.3083,-0.8446,1.8029,2.382
1.551212,-0.7950,1.2194,0.1694,1.465
1.571232,3.3829,4.1729,-0.2996,5.380
1.591424,1.9011,1.8796,5.7861,6.374
1.611255,-0.5506,-2.3180,2.6743,3.582
1.631246,-6.0741,-8.7716,-9.1563,14.060
1.651595,-8.3619,-6.8851,3.7889,11.475
1.671960,-1.7868,-10.1522,-2.2963,10.561
1.691660,-0.9373,-9.1189,-0.2355,9.170
1.712041,1.8383,-0.4900,3.7751,4.227
1.731483,4.9273,1.1324,0.3998,5.072
1.751840,4.4258,-2.3257,-1.5527,5.235
1.771492,1.7712,-4.0153,2.5267,5.064
1.791762,1.3361,-6.3159,0.5386,6.478
1.812352,0.4437,-3.9171,-0.5473,3.980
1.833928,-0.3471,0.8096,0.2529,0.916
1.852975,-0.7221,2.2543,-1.7685,2.955
1.872686,-0.2082,3.2028,-1.5178,3.550
1.893377,2.0870,7.0605,-0.9061,7.418
1.916499,3.5860,8.4887,-0.5016,9.229
1.936357,1.8520,5.6272,-1.7588,6.180
1.953906,0.6055,4.6792,-1.5219,4.958
1.974191,1.6972,2.9024,0.2237,3.370
1.993916,1.0967,1.1422,1.2349,2.008
2.014597,-0.2231,2.3305,1.6955,2.891
2.033847,-0.1655,3.5188,2.0217,4.062
2.054253,-2.4469,0.6729,3.7958,4.566
2.074145,-4.5506,-4.4736,2.7177,6.936
2.093437,-2.8671,0.2849,3.1547,4.272
2.113913,-1.0074,4.8262,3.3984,5.988
2.133922,0.4902,-1.7474,1.1312,2.139
2.154158,1.7199,-5.5784,0.1344,5.839
2.175820,4.4384,-4.9312,-4.5373,8.038
2.193687,9.2577,0.9353,5.8401,10.986
2.214260,5.4800,-1.1165,-0.3426,5.603
2.234401,2.1146,-4.1205,-5.4233,7.132
2.254271,0.3122,0.6653,-5.1206,5.173
2.274608,0.6524,5.0516,-4.1191,6.551
2.294366,-1.8755,4.7198,-3.2559,6.033
2.313865,-3.7745,2.4667,-2.0227,4.942
2.334297,-2.1535,1.8695,-2.1609,3.578
2.354927,-1.6918,-0.0329,1.3911,2.191
2.374513,0.2909,-1.4747,-1.0040,1.808
2.394930,0.3354,4.9326,-1.7529,5.246
2.416415,0.5596,1.7839,1.0780,2.158
2.434320,1.9513,-1.6963,0.6774,2.673
2.456061,2.9448,-6.6019,1.6082,7.406
2.474967,-1.4510,-0.8417,0.7609,1.842
2.498511,-1.4635,1.2811,1.6874,2.575
2.515112,0.8752,-1.7644,-0.2874,1.990
2.537788,1.9253,-2.9654,-0.4280,3.561
2.555139,1.8788,-1.2631,5.9487,6.365
2.578009,-1.5013,-0.1672,8.7095,8.840
2.595258,0.0633,-2.3058,1.9101,2.995
2.618191,-0.1613,-4.8191,-1.2459,4.980
2.635746,-4.3813,-7.3436,3.4314,9.214
2.658214,-3.4798,-7.4492,7.8001,11.333
2.675951,-1.0687,-6.8041,6.3357,9.358
2.700400,-3.8919,-6.7850,3.9786,8.776
2.716063,-6.7442,-4.6058,4.2002,9.184
2.738517,-5.5485,-0.2939,2.6403,6.152
2.755761,-3.3216,0.1352,-0.2175,3.331
2.778653,-1.4565,-5.2378,-8.7794,10.326
2.796805,0.2516,-9.3333,-7.6664,12.081
2.818168,2.3011,-7.7766,-1.8839,8.326
2.836209,3.0205,-4.8889,2.3716,6.217
2.859269,4.2280,-2.9237,2.4364,5.689
2.876611,4.3799,-2.3711,-6.7277,8.371
2.898157,3.1987,-0.2318,-6.0840,6.878
2.916615,3.4221,4.5952,-2.7174,6.341
