time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.010240,1.4141,0.2297,-1.0827,1.796
0.029149,1.7937,0.0740,-0.6991,1.927
0.050360,1.1835,-0.3048,0.2942,1.257
0.070322,0.9345,-0.3655,0.4505,1.100
0.091879,1.0713,-0.2617,0.7277,1.321
0.110288,0.6573,-0.2663,0.4719,0.852
0.132033,0.2112,-0.6118,-0.0709,0.651
0.150867,-0.0027,-0.5378,-0.9945,1.131
0.172772,-0.1823,-0.6046,-0.8063,1.024
0.189673,0.3614,-0.4608,-0.1973,0.618
0.212370,1.2064,-0.2648,0.4783,1.325
0.229627,1.2651,-0.1008,0.2586,1.295
0.251237,0.9268,-0.5310,-0.4351,1.153
0.270037,0.8018,-0.5489,-0.7773,1.244
0.291501,1.0979,-0.3966,-0.4180,1.240
0.309966,1.1322,-0.1291,-0.1874,1.155
0.332195,1.1520,-0.3184,-0.6444,1.358
0.350418,1.0485,-0.8728,-0.8495,1.607
0.372902,1.2360,-0.9101,-0.9353,1.798
0.390545,1.6222,-0.7367,-1.2223,2.161
0.410798,2.2297,-0.9340,-1.2656,2.729
0.430672,3.0907,-1.0248,-0.2115,3.263
0.452298,2.6686,-0.5689,0.6698,2.810
0.471982,1.4880,-0.9508,0.1014,1.769
0.492568,0.2845,-1.8578,-1.6809,2.521
0.510485,0.5160,-1.2646,-0.9750,1.678
0.532512,-0.6457,-0.9350,0.6049,1.287
0.552148,-2.3145,-1.6000,-0.5194,2.861
0.572985,-2.3066,-1.5850,-2.0812,3.488
0.591526,-2.4586,-1.1344,-0.6401,2.782
0.612033,-2.7535,-0.2393,1.8845,3.345
0.631534,-2.0133,0.0496,0.8182,2.174
0.651664,-0.9196,0.0334,-0.9800,1.344
0.671848,-0.6441,0.7964,-0.7775,1.286
0.691507,-0.9022,1.1039,0.7302,1.602
0.712261,-1.0669,1.0080,2.4444,2.851
0.732331,-0.6355,0.9787,4.3462,4.500
0.751549,0.8995,0.9586,3.4717,3.712
0.772389,1.4858,0.9492,0.7463,1.915
0.792195,-0.5526,0.0547,-0.6191,0.832
0.812608,-1.9660,-0.4833,1.6207,2.593
0.831988,-1.1602,-1.0817,4.1755,4.467
0.852682,-0.5595,-0.8719,4.1156,4.244
0.872779,-2.5285,-1.1344,2.7404,3.897
0.892669,-1.6999,-1.2968,0.9165,2.326
0.918373,0.0256,-0.6492,1.9254,2.032
0.932709,2.0684,-0.1449,1.3342,2.466
0.952815,2.1979,-0.0101,-2.5886,3.396
0.972968,1.5540,0.7366,-2.1127,2.724
0.993206,1.9928,1.8827,1.0294,2.928
1.013033,1.7575,1.1993,0.3879,2.163
1.032957,1.9853,1.0047,-0.4611,2.272
1.053191,2.3798,2.2937,1.6969,3.715
1.075387,1.3974,3.3642,2.6940,4.531
1.093839,0.6452,2.4625,1.4615,2.935
1.114738,1.6677,1.5676,0.9199,2.467
1.133802,3.1771,1.3006,0.1612,3.437
1.157751,4.8879,1.0182,-1.4155,5.190
1.174003,3.2384,-1.3980,0.6177,3.581
1.197207,0.6194,-3.9878,1.3361,4.251
1.214284,0.2351,-4.4831,-0.0171,4.489
1.237154,-6.1157,-5.0356,-2.9738,8.462
1.254203,-3.3078,-1.1180,-0.2478,3.500
1.278109,-0.0807,-0.2313,2.7772,2.788
1.294000,1.0179,-1.6917,0.1416,1.979
1.318873,1.2304,-1.6743,-0.3194,2.102
1.334207,0.9010,-0.7773,-0.5132,1.296
1.357641,-1.4404,1.1794,1.5312,2.410
1.374675,1.3788,4.2818,2.0537,4.945
1.397549,2.6480,3.4266,-0.5849,4.370
1.415244,2.9033,3.7110,0.3113,4.722
1.440215,2.7724,4.2010,-0.0724,5.034
1.455827,-1.7975,2.2119,-0.0964,2.852
1.478148,-1.5456,1.4623,2.9287,3.620
1.495771,1.7058,2.2152,1.7942,3.322
1.518601,2.0078,0.3997,1.5497,2.568
1.537379,-1.6434,-1.5998,1.9431,3.006
1.560348,-2.4424,-0.5245,3.7534,4.509
1.576061,0.0857,-1.5006,0.3195,1.537
1.598607,-2.4921,-8.9361,-0.8903,9.320
1.617860,-1.4209,-7.6429,3.1032,8.370
1.638898,1.8937,-4.4563,4.8653,6.864
1.657441,1.5374,0.8966,-6.2267,6.476
1.682026,-1.7203,0.2202,3.4026,3.819
1.698084,-2.6597,-1.8561,4.1269,5.249
1.718249,-1.0010,-1.0007,0.8771,1.665
1.736987,0.6027,0.7078,0.8195,1.239
1.759447,1.2860,0.7402,0.9019,1.736
1.777692,1.1353,0.1518,0.3965,1.212
1.798788,1.6219,1.2468,-0.5895,2.129
1.818917,1.5188,1.8016,-0.6171,2.436
1.838543,0.2906,2.3088,0.8776,2.487
1.857697,-0.1750,3.3127,1.1796,3.521
1.879026,-0.5002,3.5219,0.2949,3.569
1.897948,0.4855,3.9396,-0.0187,3.969
1.918717,1.0835,3.8318,0.0217,3.982
1.938336,1.1402,2.1344,0.2955,2.438
1.959453,1.0895,1.0515,0.6338,1.641
1.978520,0.5609,2.4254,1.2967,2.807
1.998779,0.6114,4.3002,1.5719,4.619
2.018245,0.7971,0.4933,3.0961,3.235
2.039196,0.6421,-1.7874,0.6130,1.996
2.058591,-0.3112,0.6289,1.2271,1.414
2.082593,-0.2566,0.3574,1.2824,1.356
2.100769,0.3219,-2.0186,0.8686,2.221
2.120515,-0.1464,-2.5043,0.4355,2.546
2.139303,-0.7281,-3.0801,1.6523,3.570
2.160596,-2.1861,-1.3286,3.4919,4.329
2.181502,-1.1072,-0.4270,3.6324,3.821
2.200251,2.3636,-1.1112,-0.0173,2.612
2.224031,4.2518,-0.3601,-7.0591,8.249
2.239875,5.0753,1.0747,-7.1193,8.809
2.263544,6.4678,0.5242,-0.8803,6.548
2.280806,2.6447,-4.0379,3.9635,6.246
2.300658,-5.7722,-5.6385,0.1629,8.071
2.319731,-6.3722,-5.5389,-0.9711,8.499
2.340637,-1.3974,-3.6299,0.2534,3.898
2.360140,-0.4280,-2.3371,1.1285,2.630
2.380965,-1.1961,-1.4266,1.6855,2.511
2.399669,0.1234,1.6683,2.6431,3.128
2.424397,3.0600,5.4520,-0.1379,6.254
2.439793,1.7625,3.4747,-1.9772,4.369
2.460388,-0.3910,0.8006,-1.2164,1.508
2.479465,0.1179,0.5751,0.7849,0.980
2.502241,0.8093,-0.5798,2.0006,2.235
2.521319,0.8854,-0.9327,1.7880,2.202
2.542075,0.9846,0.1003,0.3627,1.054
2.559973,1.2517,0.5620,0.2734,1.399
2.582673,1.9673,-0.1183,0.6949,2.090
2.604464,1.7704,-0.3340,0.8761,2.003
2.622337,-0.1764,-1.1778,2.3117,2.600
2.640996,-1.8263,-1.1801,3.0992,3.786
2.663162,-1.7601,-0.8336,1.9610,2.764
2.680794,-1.5105,-1.4805,1.1244,2.395
2.701560,-2.3328,-2.4846,0.3385,3.425
2.722002,-2.4793,-3.1973,0.1921,4.051
2.741394,-1.6828,-3.0002,3.6816,5.039
2.766601,-2.1845,-4.7817,5.8199,7.843
2.784532,-2.9196,-3.6373,3.8927,6.075
2.805630,-2.6211,-0.9702,1.9272,3.395
2.824089,-0.8266,0.8057,0.6567,1.328
2.841806,1.1227,0.1055,0.8967,1.441
2.865727,2.7665,-3.1638,0.0402,4.203
2.888930,3.4548,-5.0511,-2.7053,6.691
2.902847,3.3273,-3.7006,-3.4144,6.035
2.926316,2.0076,-2.4493,-3.1430,4.462
2.943626,-0.0812,-2.4771,-3.8804,4.604
2.962456,0.8871,-1.5846,-1.7090,2.494
2.983492,0.5341,-1.2550,-3.0004,3.296
3.004762,-0.9277,-0.1784,-5.5239,5.604
3.022512,-1.5168,1.3026,-5.9943,6.319
3.044585,-1.0259,2.5142,-4.7747,5.493
3.063550,0.6484,4.1710,-4.5618,6.215
3.084289,2.3951,6.5318,-4.4791,8.274
3.109245,3.0447,7.5404,-3.3260,8.786
3.125435,2.9490,6.7120,-1.9336,7.582
3.144743,1.4179,4.9473,-1.2834,5.304
3.164408,-0.0521,3.5100,-0.9838,3.646
3.187131,-0.0296,2.4051,0.2608,2.419
3.206131,0.8464,0.4285,1.8728,2.099
3.227193,1.9017,-2.0197,1.5463,3.176
3.250248,1.5833,-5.3527,2.9140,6.297
3.265945,0.0915,-9.3206,7.4515,11.933
3.286438,-1.8548,-6.6920,6.2977,9.375
3.308318,0.5318,-1.1620,3.3998,3.632
3.326368,5.0455,0.7766,0.8881,5.182
3.346422,5.6054,-3.2804,-1.6527,6.702
3.367664,1.9133,-6.8891,-6.5413,9.691
3.387082,0.0766,1.1601,-9.2549,9.328
3.404493,2.3017,6.0632,-5.6202,8.582
3.425068,2.1383,4.9162,-1.9391,5.701
3.448195,-0.9251,4.1115,0.3585,4.230
3.467702,-0.5289,2.4862,4.2202,4.927
3.488229,-1.2265,-2.4028,-2.4028,3.613
3.507405,-2.9928,-4.3212,-5.8636,7.875
3.529857,-2.2116,-2.8342,-2.7296,4.514
3.550835,-1.6329,0.9539,4.0259,4.448
3.570515,-0.1485,1.7156,4.4716,4.792
3.590245,1.5108,1.6760,0.2387,2.269
3.608538,2.0690,1.3348,-0.6150,2.538
3.635364,1.6630,1.0861,-0.8980,2.180
3.646939,-0.1396,0.6353,0.9503,1.152
3.666848,-1.7882,0.3957,1.5502,2.399
3.686671,-1.0792,0.2148,-0.5396,1.226
3.706403,1.3689,0.0102,-0.6832,1.530
3.727329,2.6236,-0.8049,2.1381,3.479
3.747866,0.4385,-1.5900,4.5657,4.854
3.770136,-1.9167,-1.3002,3.8977,4.534
3.791155,-1.4814,-0.9614,1.2031,2.137
3.810681,-1.2926,-1.1410,1.6471,2.384
3.829829,-3.0181,-2.1486,1.3209,3.933
3.849998,-4.3171,-3.6766,-0.5140,5.694
3.867640,-3.5725,-6.1892,1.4995,7.302
3.888230,-1.6851,-5.5088,5.9117,8.254
3.908062,-1.6545,-3.2394,4.5836,5.852
3.931151,-0.6000,-1.4883,1.6147,2.276
3.950549,1.6344,1.2427,0.6193,2.145
3.971006,4.1182,0.9423,0.5078,4.255
3.992105,4.5590,-2.8015,-0.6388,5.389
4.008691,1.3236,-3.8424,-1.8125,4.450
4.031337,0.0730,-3.2770,-4.3254,5.427
4.046436,-0.2236,-3.2828,-5.2317,6.180
4.070729,1.0672,-0.7862,-0.6462,1.475
4.090154,1.7130,0.4181,-2.2243,2.838
4.109286,1.1510,1.2942,-4.3045,4.640
4.129523,-0.7384,1.3731,-4.8558,5.100
4.149186,-1.8367,1.4124,-4.1055,4.714
4.169149,-1.5295,2.3082,-3.6055,4.546
4.190222,-0.2630,4.1636,-4.2121,5.928
4.212481,0.8087,4.8705,-4.3720,6.595
4.229848,0.5984,5.1379,-4.0397,6.563
4.250189,0.1382,5.2040,-3.5985,6.329
4.269743,-0.1747,4.9905,-3.2617,5.964
4.288522,0.3005,4.4692,-2.0311,4.918
4.310282,0.9739,3.1648,-0.2540,3.321
4.330493,0.8742,0.1060,2.3573,2.516
4.350532,1.0803,-6.8635,6.9891,9.855
4.371512,1.7038,-15.4849,10.7011,18.900
4.390059,-0.0329,-8.8230,6.9689,11.243
4.408342,2.7703,1.5366,2.9671,4.340
4.431428,6.2556,1.0779,-0.6579,6.382
4.452979,5.1149,-4.4888,-7.4193,10.068
