time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.000985,-0.6743,-0.0877,-0.7404,1.005
0.024588,-0.7263,-0.0722,-0.5226,0.898
0.040485,-0.7192,0.1003,-0.5694,0.923
0.061904,-0.6106,0.2686,-0.5965,0.895
0.083508,-0.6648,0.2355,-0.6328,0.948
0.102126,-0.7863,0.1738,-0.5942,1.001
0.121159,-0.8452,0.1123,-0.4512,0.965
0.142137,-0.8559,0.0839,-0.4464,0.969
0.160778,-0.8385,0.1367,-0.5986,1.039
0.184156,-0.7284,0.1793,-0.6574,0.997
0.202758,-0.6889,0.1448,-0.6123,0.933
0.222588,-0.7091,0.1587,-0.5233,0.895
0.241804,-0.6892,0.1444,-0.5241,0.878
0.261766,-0.7953,0.1023,-0.5287,0.960
0.281230,-0.7499,0.2236,-0.5980,0.985
0.301862,-0.4534,0.4308,-0.5106,0.807
0.322145,-0.3211,0.5756,-0.3780,0.760
0.342320,-0.1863,0.8027,-0.5599,0.996
0.360174,-0.7882,0.6888,-0.5947,1.204
0.381748,-1.5892,-0.2258,-0.5398,1.693
0.400398,-1.0905,-0.0181,-0.4328,1.173
0.423485,-0.5212,0.4158,-0.7846,1.030
0.441218,0.1082,1.3034,-0.5942,1.437
0.464865,0.3343,1.9259,-0.0720,1.956
0.481464,0.8179,2.8583,-0.3976,2.999
0.502904,0.5950,3.7861,-0.3014,3.844
0.521224,0.2604,3.2043,-0.3711,3.236
0.544110,-0.7034,3.1306,0.0845,3.210
0.565313,-0.6388,2.6508,-0.3994,2.756
0.583732,-2.3666,-1.7887,-2.8290,4.099
0.604569,-4.1975,-3.4383,0.2165,5.430
0.624495,-1.6703,-0.6610,1.8453,2.575
0.644945,-0.6012,-1.0825,-0.0443,1.239
0.664685,-0.5402,-0.9061,-0.6691,1.249
0.684783,-0.0211,-0.4443,-1.1750,1.256
0.704556,-0.5775,-0.2616,-0.7507,0.983
0.725867,-1.6745,-0.1466,0.3962,1.727
0.745227,-1.4638,-0.3505,0.1698,1.515
0.765738,-0.7542,-0.6342,-0.2340,1.013
0.782750,-0.6522,0.1701,-0.1946,0.702
0.806044,-0.5072,0.3576,-0.6111,0.871
0.825496,-0.2194,-0.1046,-0.6402,0.685
0.846588,-0.1506,-0.4043,-0.7618,0.876
0.865161,-0.0861,-0.4414,-0.5109,0.681
0.885435,-0.3494,-0.4638,-0.4494,0.734
0.905681,-0.6553,-0.6330,-0.4528,1.017
