time,ax,ay,az,atotal
0.007659912109375,-0.09,-0.01,-0.1,0.13
0.015883922576904297,-0.1,-0.02,-0.1,0.14
0.026360034942626953,-0.09,-0.07,0.01,0.11
0.036083221435546875,-0.07,-0.07,0.03,0.1
0.04622507095336914,-0.18,-0.02,0.02,0.18
0.05644416809082031,-0.39,-0.02,-0.08,0.39
0.07433104515075684,-0.41,0.01,-0.18,0.44
0.07639908790588379,-0.33,0.0,-0.26,0.42
0.09291219711303711,-0.31,-0.07,-0.28,0.42
0.09605121612548828,-0.25,-0.13,-0.25,0.37
0.10638093948364258,-0.24,-0.03,-0.19,0.3
0.11694526672363281,-0.14,0.02,-0.13,0.19
0.12636113166809082,-0.01,-0.01,-0.09,0.09
0.13674116134643555,0.11,0.01,-0.02,0.11
0.14663124084472656,0.2,0.0,0.04,0.2
0.15757012367248535,0.21,0.0,0.02,0.21
0.17618203163146973,0.23,0.01,0.11,0.25
0.17810511589050293,0.24,-0.01,0.15,0.28
0.19355511665344238,0.27,-0.14,0.13,0.33
0.1960282325744629,0.22,-0.18,0.15,0.32
0.20636892318725586,0.19,-0.05,0.2,0.28
0.21684598922729492,0.2,-0.01,0.18,0.26
0.22623395919799805,0.16,-0.05,0.15,0.22
0.23671197891235352,0.11,-0.03,0.07,0.13
0.24660825729370117,-0.12,0.05,-0.07,0.14
0.25734615325927734,-0.34,0.05,-0.21,0.4
0.2761349678039551,-0.44,0.06,-0.28,0.52
0.2783060073852539,-0.35,-0.06,-0.11,0.37
0.29457712173461914,-0.12,-0.13,0.23,0.29
0.2962532043457031,0.11,-0.15,0.48,0.51
0.30608224868774414,0.27,-0.15,0.71,0.77
0.31670522689819336,0.3,-0.2,0.97,1.03
0.3267979621887207,0.21,-0.1,1.27,1.29
0.3367640972137451,0.35,-0.05,1.52,1.56
0.34661412239074707,0.41,-0.07,1.55,1.6
0.3567390441894531,0.43,-0.08,1.59,1.64
0.3741121292114258,0.58,-0.25,1.7,1.81
0.37627315521240234,0.68,-0.27,1.79,1.93
0.39350104331970215,0.52,-0.22,1.64,1.73
0.39603710174560547,0.29,-0.25,1.51,1.55
0.4059772491455078,0.16,-0.27,1.26,1.29
0.4168272018432617,0.06,-0.32,0.74,0.8
0.42618703842163086,-0.15,-0.5,0.33,0.61
0.43671512603759766,-0.2,-0.58,0.45,0.76
0.44657421112060547,0.18,-0.36,0.59,0.71
0.45676708221435547,0.45,-0.07,0.71,0.84
0.4743189811706543,0.29,-0.23,0.92,0.99
0.4763069152832031,0.43,-0.82,0.8,1.22
0.49378395080566406,0.46,-0.79,0.8,1.21
0.49591708183288574,-0.16,-0.92,1.03,1.39
0.5062201023101807,0.05,-0.65,0.87,1.08
0.5168299674987793,0.45,-0.16,0.44,0.64
0.5261790752410889,-0.09,-0.42,0.55,0.69
0.5367121696472168,-1.35,-1.04,1.21,2.09
0.5464839935302734,-0.91,-1.13,0.63,1.58
0.557927131652832,-0.43,-0.43,-4.6,4.64
