time,ax,ay,az,atotal
0.00704193115234375,0.62,-0.5,-0.07,0.79
0.018687963485717773,0.58,-0.71,-0.36,0.98
0.02718496322631836,0.37,-0.79,-0.69,1.11
0.037278175354003906,0.27,-0.68,-0.97,1.21
0.04733896255493164,0.28,-0.55,-1.37,1.5
0.057537078857421875,0.24,-0.49,-1.63,1.71
0.08564090728759766,0.13,-0.5,-1.76,1.83
0.08720684051513672,0.08,-0.42,-1.55,1.6
0.08825802803039551,0.2,-0.32,-1.25,1.3
0.09698700904846191,0.33,-0.31,-1.21,1.29
0.10722804069519043,0.43,-0.29,-1.49,1.57
0.11812400817871094,0.59,-0.48,-1.93,2.07
0.12729501724243164,0.87,-1.35,-2.42,2.9
0.13746118545532227,0.42,-1.32,-2.73,3.06
0.14716291427612305,-0.58,-0.81,-2.49,2.68
0.15791106224060059,-1.04,-0.65,-2.13,2.45
0.1879868507385254,-0.53,-0.92,-1.98,2.24
0.18920397758483887,0.29,-1.34,-2.15,2.54
0.19025516510009766,0.3,-1.66,-2.71,3.19
0.1968379020690918,-0.47,-1.74,-3.75,4.16
0.20727205276489258,-1.63,-1.92,-4.51,5.16
0.2182168960571289,-1.7,-2.46,-3.45,4.56
0.22753000259399414,-1.91,-1.89,-3.11,4.11
0.23749494552612305,-1.18,-1.56,-2.61,3.26
0.24767303466796875,-1.53,-1.47,-1.45,2.56
0.2580070495605469,-1.96,-1.97,-0.64,2.85
0.2885739803314209,-1.35,-2.24,-0.17,2.62
0.2898750305175781,-0.39,-1.62,0.9,1.89
0.29091405868530273,0.18,-0.87,1.53,1.76
0.2968158721923828,0.58,-0.48,1.55,1.72
0.307218074798584,0.66,-0.14,1.67,1.8
0.31693506240844727,0.4,0.03,1.3,1.36
0.32744884490966797,-0.29,0.54,0.74,0.96
0.33735084533691406,0.17,0.0,1.03,1.04
0.3472461700439453,-0.35,-1.13,1.68,2.05
0.3577451705932617,-0.54,-1.82,2.39,3.05
0.3872530460357666,0.17,-2.53,2.52,3.57
0.38834285736083984,0.27,-2.18,1.85,2.87
0.3894538879394531,0.87,-2.15,0.36,2.34
0.39688587188720703,0.57,-1.24,-1.13,1.77
0.40722203254699707,-0.04,0.29,-2.16,2.17
0.41713619232177734,-0.45,1.28,-2.43,2.78
0.4271080493927002,-0.59,1.1,-2.41,2.71
0.4373660087585449,-0.62,0.14,-1.89,1.99
0.44715213775634766,-1.22,-1.17,1.59,2.32
0.45780205726623535,0.21,-2.19,2.67,3.45
0.4892699718475342,1.1,-2.08,3.26,4.02
0.49033403396606445,2.37,-1.2,2.43,3.6
0.4913501739501953,3.43,-0.58,0.6,3.53
0.4968290328979492,2.98,-0.72,-0.1,3.06
0.5072779655456543,2.46,-1.22,-0.25,2.75
0.5169658660888672,1.27,-1.58,-0.24,2.04
0.5269529819488525,-0.34,-1.79,-0.03,1.82
0.5372650623321533,-2.15,-1.63,0.7,2.78
0.5470550060272217,-3.28,-1.64,1.55,3.98
0.5578961372375488,-4.41,-1.82,2.01,5.17
0.5879878997802734,-5.79,-1.72,2.27,6.45
0.5890631675720215,-6.09,-1.84,2.31,6.76
0.590095043182373,-5.8,-2.69,2.56,6.88
0.5967268943786621,-3.91,-3.37,4.41,6.78
0.6070470809936523,-0.47,-2.5,6.88,7.33
0.6167430877685547,2.98,-0.81,7.02,7.66
0.6273550987243652,4.88,-0.32,7.17,8.67
0.6373329162597656,5.18,-0.72,5.93,7.9
0.6476058959960938,5.11,-0.94,4.23,6.69
0.6577029228210449,3.88,-1.27,2.58,4.82
0.6906650066375732,1.9,-1.75,1.21,2.85
0.6918110847473145,0.61,-1.77,0.52,1.94
0.6928610801696777,0.27,-0.95,1.23,1.57
0.6966819763183594,0.9,-0.05,2.55,2.7
0.7069969177246094,1.64,0.47,3.74,4.11
0.7168331146240234,2.3,0.58,4.34,4.94
0.7269821166992188,3.4,0.52,4.2,5.42
