frequencies,walking_type
0.9706643658326151,flat
0.96875,flat
0.9752925877763339,flat
1.8581081081081088,flat
0.9546789760805687,flat
1.8606431852986205,flat
1.0504201680672267,flat
0.9609012591119956,flat
0.9937032664305363,flat
0.9531374106433681,flat
1.005888125613346,flat
0.9496284062758065,flat
0.9330759330759335,flat
0.9921743991056466,flat
