time,ax,ay,az,atotal
0.0020852088928222656,-0.41,0.14,0.14,0.45
0.0036301612854003906,-0.12,0.04,-0.06,0.13
0.006547212600708008,0.35,-0.25,-0.39,0.58
0.00909423828125,0.27,-0.1,-0.48,0.55
0.014355182647705078,0.27,0.11,-0.1,0.3
0.024523258209228516,0.26,-0.11,-0.05,0.28
0.0346682071685791,0.19,-0.25,-0.12,0.33
0.04449915885925293,0.06,0.0,-0.11,0.12
0.054601192474365234,-0.14,0.27,-0.09,0.31
0.0990290641784668,-0.12,0.06,-0.02,0.13
0.10074424743652344,-0.03,-0.07,-0.08,0.11
0.10233616828918457,0.08,-0.01,-0.12,0.14
0.10531330108642578,0.11,0.02,-0.09,0.14
0.10754728317260742,0.09,0.0,-0.09,0.12
0.11418819427490234,0.06,0.02,-0.08,0.1
0.1243431568145752,-0.02,0.03,-0.1,0.1
0.13452529907226562,-0.11,0.02,-0.09,0.14
0.14454030990600586,-0.12,0.02,-0.09,0.15
0.1545121669769287,-0.08,0.02,-0.12,0.14
0.19939017295837402,-0.03,-0.01,-0.12,0.12
0.20094823837280273,-0.02,-0.02,-0.12,0.12
0.2022862434387207,-0.04,0.01,-0.1,0.1
0.2054753303527832,-0.02,0.03,-0.08,0.08
0.20792102813720703,0.01,0.02,-0.1,0.1
0.21433734893798828,0.0,0.0,-0.13,0.13
0.22435712814331055,-0.04,-0.01,-0.1,0.1
0.2346172332763672,-0.03,0.02,-0.07,0.07
0.24453115463256836,-0.02,0.02,-0.08,0.08
0.254547119140625,-0.01,0.0,-0.12,0.12
0.2986001968383789,-0.03,0.0,-0.13,0.13
0.30014920234680176,-0.05,0.02,-0.12,0.13
0.30156803131103516,-0.08,0.02,-0.11,0.13
0.30460500717163086,-0.11,0.0,-0.07,0.13
0.3067891597747803,-0.1,0.02,-0.05,0.11
0.31417226791381836,-0.06,0.03,-0.07,0.09
0.3244001865386963,-0.06,0.02,-0.08,0.1
0.334686279296875,-0.1,0.03,-0.12,0.15
0.34439921379089355,-0.11,0.02,-0.11,0.15
0.3544762134552002,-0.15,0.02,-0.1,0.18
0.39872217178344727,-0.2,0.03,-0.1,0.22
0.4003331661224365,-0.17,0.01,-0.04,0.17
0.40195131301879883,-0.13,-0.03,-0.04,0.13
0.4047722816467285,-0.12,0.0,-0.13,0.17
0.4071030616760254,-0.02,0.05,-0.18,0.18
0.4141550064086914,0.05,0.04,-0.29,0.29
0.4245021343231201,0.04,0.0,-0.31,0.31
0.4347052574157715,-0.03,-0.02,-0.21,0.21
0.4446291923522949,-0.09,0.03,-0.16,0.18
0.4543790817260742,-0.09,0.05,-0.18,0.2
0.497758150100708,0.04,0.05,-0.26,0.26
0.49932003021240234,0.15,0.02,-0.28,0.31
0.5008072853088379,0.18,0.02,-0.27,0.32
0.50350022315979,0.19,0.04,-0.31,0.36
0.5058503150939941,0.16,0.0,-0.26,0.3
0.5141510963439941,0.13,0.0,-0.2,0.23
0.5244913101196289,0.05,0.01,-0.23,0.23
0.5341992378234863,0.04,0.03,-0.24,0.24
0.5441792011260986,0.09,0.04,-0.26,0.27
0.5545291900634766,0.14,0.0,-0.23,0.26
0.5986471176147461,0.15,-0.03,-0.16,0.22
0.6003031730651855,0.18,-0.01,-0.1,0.2
0.6018941402435303,0.22,0.02,-0.15,0.26
0.604863166809082,0.28,0.01,-0.24,0.36
0.6073801517486572,0.37,0.0,-0.29,0.47
0.6140270233154297,0.44,0.0,-0.28,0.52
0.6243162155151367,0.42,0.02,-0.29,0.51
0.6344702243804932,0.38,0.02,-0.24,0.44
0.6445202827453613,0.42,0.04,-0.11,0.43
0.6543002128601074,0.46,0.03,-0.11,0.47
0.6974020004272461,0.53,-0.01,-0.1,0.53
0.6990752220153809,0.62,-0.04,-0.03,0.62
0.7006211280822754,0.68,-0.06,-0.05,0.68
0.7035751342773438,0.78,-0.09,-0.06,0.78
0.7061412334442139,0.86,-0.11,-0.06,0.86
0.7139840126037598,0.87,-0.12,-0.06,0.88
0.7244153022766113,0.84,-0.13,-0.06,0.85
0.7344341278076172,0.75,-0.09,-0.05,0.75
0.7443380355834961,0.61,-0.07,-0.07,0.61
0.7543551921844482,0.51,-0.07,-0.03,0.51
0.797518253326416,0.52,-0.07,0.08,0.53
0.7990851402282715,0.6,-0.05,0.15,0.62
0.8006820678710938,0.79,-0.07,0.23,0.82
0.8038082122802734,1.07,-0.12,0.32,1.12
0.8062291145324707,1.47,-0.16,0.5,1.56
0.8141062259674072,1.91,-0.13,0.73,2.04
0.8242282867431641,2.34,-0.14,0.9,2.51
0.8345351219177246,2.73,-0.09,0.95,2.89
0.8444681167602539,3.05,0.03,0.89,3.17
0.8543522357940674,3.28,0.24,0.63,3.34
0.8969521522521973,3.36,0.53,0.34,3.41
0.8986132144927979,3.04,0.78,-0.24,3.14
0.900144100189209,2.2,1.03,-0.83,2.56
0.9026341438293457,1.19,1.6,-1.42,2.44
0.905156135559082,0.89,2.19,-1.11,2.61
0.913978099822998,0.83,2.39,-1.39,2.88
0.924504280090332,0.95,2.35,-1.4,2.89
0.9342992305755615,0.81,2.11,-1.59,2.76
0.9443972110748291,0.69,1.39,-1.69,2.29
0.9543190002441406,1.46,2.47,-1.42,3.2
0.996636152267456,1.76,2.06,-1.52,3.1
0.9982943534851074,2.13,1.55,-0.82,2.75
0.9998722076416016,2.16,1.24,-0.53,2.54
1.002533197402954,2.77,0.88,-0.53,2.95
1.0217151641845703,4.46,0.5,-0.41,4.5
1.0233421325683594,4.74,0.16,-0.57,4.77
1.026024341583252,4.25,-0.08,-0.81,4.32
1.0340232849121094,3.97,-0.08,-0.17,3.97
1.0444772243499756,3.69,-0.06,0.33,3.7
1.0542662143707275,3.44,-0.14,0.56,3.48
1.0977540016174316,3.27,-0.11,0.7,3.34
1.099344253540039,3.13,-0.11,0.81,3.23
1.1008973121643066,3.0,-0.12,0.89,3.13
1.1037530899047852,2.67,-0.06,0.87,2.8
1.1061711311340332,2.45,0.32,1.05,2.68
1.1141011714935303,2.23,0.51,0.98,2.48
1.1243071556091309,2.07,0.48,0.73,2.24
1.1342830657958984,2.02,0.52,0.68,2.19
1.144299030303955,1.78,0.49,0.67,1.96
1.154222011566162,1.5,0.52,0.6,1.69
1.1966443061828613,1.24,0.64,0.61,1.52
1.1982970237731934,1.04,0.71,0.74,1.46
1.1998322010040283,0.88,0.7,0.83,1.39
1.2024881839752197,0.72,0.7,0.68,1.21
1.2217512130737305,0.5,0.84,0.51,1.1
1.223358154296875,0.13,0.92,0.49,1.05
1.2260072231292725,-0.19,1.02,0.61,1.2
1.2339231967926025,-0.37,1.03,0.81,1.36
1.2442381381988525,-0.66,0.97,0.64,1.33
1.2541980743408203,-0.91,0.94,0.51,1.4
1.2968251705169678,-1.09,0.8,0.43,1.41
1.2985000610351562,-1.21,0.63,0.28,1.39
1.3000972270965576,-1.22,0.45,0.19,1.31
1.3025550842285156,-1.12,0.23,-0.03,1.14
1.3049793243408203,-1.16,0.05,-0.28,1.19
1.3137750625610352,-1.42,-0.12,-0.36,1.46
1.3242740631103516,-1.86,-0.25,-0.43,1.92
1.3341991901397705,-2.28,-0.42,-0.37,2.34
1.3440823554992676,-2.56,-0.57,-0.31,2.64
1.3542671203613281,-2.7,-0.53,-0.12,2.75
1.3968372344970703,-2.73,-0.57,-0.21,2.79
1.3985042572021484,-2.8,-0.77,-0.42,2.93
1.4001092910766602,-2.91,-1.08,-0.53,3.14
1.4032831192016602,-3.1,-1.48,-0.65,3.49
1.40565824508667,-3.38,-1.84,-0.61,3.89
1.4137852191925049,-3.92,-1.95,-0.48,4.4
1.4241900444030762,-4.58,-2.07,-0.65,5.06
1.4341881275177002,-5.07,-2.35,-0.87,5.65
1.4441962242126465,-5.38,-2.42,-1.24,6.02
1.4543302059173584,-5.6,-2.23,-1.6,6.23
1.4967131614685059,-5.84,-2.11,-1.81,6.46
1.4983751773834229,-6.24,-2.23,-2.11,6.95
1.4999701976776123,-6.21,-1.31,-2.35,6.76
1.502594232559204,-2.05,2.19,0.97,3.15
1.505075216293335,5.36,7.01,7.09,11.31
1.5139713287353516,8.27,8.45,9.26,15.01
1.5239500999450684,2.8,3.79,1.43,4.92
1.5341501235961914,-2.2,-0.23,-3.21,3.89
1.544145107269287,-3.28,3.17,1.15,4.7
1.5540380477905273,-4.18,6.03,2.6,7.78
1.5967111587524414,-4.25,2.03,-0.58,4.74
1.5983872413635254,-0.39,-0.53,-2.55,2.63
1.5999691486358643,1.52,-1.1,-3.54,4.0
1.6026573181152344,0.09,-1.41,-3.18,3.47
1.605194091796875,-2.06,-1.07,-2.62,3.5
1.6139640808105469,-4.19,-0.54,-1.67,4.54
1.6239352226257324,-5.42,0.47,-0.85,5.5
1.634242057800293,-4.62,0.88,-0.26,4.71
1.644158124923706,-2.41,0.6,0.26,2.49
1.6539971828460693,-0.88,0.44,0.51,1.1
1.6959643363952637,-1.02,0.29,0.23,1.08
1.6976721286773682,-1.13,0.14,-0.64,1.3
1.6992850303649902,-0.55,0.21,-0.95,1.11
1.7019641399383545,-0.79,0.07,-1.16,1.4
1.7215991020202637,-1.5,-0.01,-1.08,1.84
1.7232232093811035,-1.69,0.18,-0.8,1.87
1.7260870933532715,-1.44,0.34,-0.56,1.58
1.7338042259216309,-1.08,0.35,-0.51,1.24
1.7441720962524414,-0.8,0.3,-0.34,0.91
1.7540512084960938,-0.61,0.22,-0.22,0.68
1.7959651947021484,-0.41,0.19,-0.38,0.59
1.797659158706665,-0.31,0.17,-0.35,0.49
1.799260139465332,-0.41,0.24,-0.28,0.55
1.8023412227630615,-0.54,0.27,-0.26,0.65
1.821796178817749,-0.61,0.19,-0.16,0.65
1.8233370780944824,-0.6,0.17,-0.01,0.62
1.8263211250305176,-0.33,0.23,-0.15,0.42
1.8338780403137207,0.09,0.03,-0.08,0.12
1.8436450958251953,0.09,-0.01,-0.08,0.12
1.8539910316467285,-0.02,0.08,-0.09,0.12
1.8965752124786377,-0.08,0.08,0.13,0.17
1.8981091976165771,0.03,0.03,0.13,0.13
1.8995680809020996,0.34,0.01,-0.04,0.34
1.9023313522338867,0.83,-0.04,-0.11,0.83
1.9212331771850586,1.19,-0.16,-0.19,1.21
