time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.000977,0.2176,-0.2897,-1.2539,1.305
0.020559,0.0338,-0.2518,-0.9795,1.012
0.040661,0.0616,-0.2280,-0.8695,0.901
0.061235,0.2706,-0.3139,-1.0217,1.103
0.080720,0.4109,-0.4009,-1.1012,1.242
0.101249,0.3568,-0.3826,-1.0705,1.192
0.121016,0.2497,-0.3746,-0.9921,1.089
0.141295,0.1697,-0.5114,-0.9285,1.074
0.161106,0.0960,-0.3567,-0.8506,0.927
0.181653,0.1465,-0.1241,-0.8446,0.866
0.201457,0.1455,-0.3624,-0.8403,0.927
0.220629,1.0310,-0.8772,-1.4677,1.997
0.241825,0.2338,-0.7544,-0.8517,1.162
0.260857,-0.0600,-0.3916,-0.7838,0.878
0.280035,0.1457,0.3979,-1.1336,1.210
0.300431,0.4040,-0.1511,-0.7665,0.880
0.320547,0.8746,-0.5167,-1.3222,1.667
0.341253,0.3243,-0.2013,-0.7809,0.869
0.362580,-0.0787,0.0682,0.0560,0.118
0.381361,0.1927,0.7291,-0.3054,0.814
0.402840,0.3289,1.4909,-0.8056,1.726
0.422998,0.6910,1.7471,-1.0268,2.141
0.442984,0.5562,1.6402,-0.5532,1.818
0.463461,0.2611,1.5278,-1.2801,2.010
0.482545,-0.4917,1.4333,-0.8455,1.735
0.502704,-0.9197,0.8047,1.4901,1.927
0.522206,0.6396,0.2942,-3.1630,3.240
0.542432,0.8196,0.5805,-3.4046,3.550
0.563022,0.9827,-0.0156,0.7225,1.220
0.581758,1.8623,-0.8690,0.1587,2.061
0.603510,0.9865,0.1472,-3.0207,3.181
0.622198,-0.1945,1.6352,-1.2190,2.049
0.643840,0.7521,1.0726,-0.9564,1.622
0.662029,3.4074,1.4758,-3.4146,5.045
0.684221,2.4752,1.6042,-2.9657,4.183
0.702482,0.3471,0.5447,4.0777,4.128
0.724389,-0.7281,-0.1132,0.6189,0.962
0.742915,-0.7215,-1.2237,-1.0596,1.772
0.762515,-0.3755,-2.1873,-0.5429,2.285
0.783170,0.1763,-2.4809,-0.8698,2.635
0.803183,-0.0369,-2.1457,-0.0283,2.146
0.823124,-0.3557,-1.8564,0.4218,1.937
0.843781,-0.3012,-1.5654,-0.1076,1.598
0.862936,0.0703,-1.3405,-0.1792,1.354
0.883711,0.1579,-1.3572,-0.3713,1.416
0.903129,-0.1059,-1.2408,-0.8528,1.509
0.923998,-0.5738,-1.3590,-0.8239,1.690
0.943335,-0.9647,-1.5961,-1.1041,2.167
0.964442,-0.7029,-1.1153,-1.5192,2.011
0.983623,-0.1915,0.1819,-1.3711,1.396
1.004460,-0.1095,0.7356,-0.8677,1.143
1.023777,-0.8732,2.7180,-0.2686,2.867
1.044793,-1.7675,0.7975,-1.5194,2.464
1.063891,-0.5113,-1.2192,-1.2724,1.835
1.084071,0.8832,0.6494,0.6193,1.259
1.104203,0.1404,6.5741,0.4187,6.589
1.124140,-0.5604,3.4619,0.0902,3.508
1.144261,-0.3205,0.1125,0.7081,0.785
1.164411,-0.2037,-0.7303,0.5692,0.948
1.184598,0.0404,-0.8467,-0.7788,1.151
1.204529,-0.3515,-2.0890,-1.0504,2.364
1.224607,-0.7042,-6.0765,-0.6473,6.151
1.244835,-1.1479,-3.8318,0.3928,4.019
1.264894,-1.5607,-0.4147,1.2866,2.065
1.284849,-0.8635,-2.7132,1.2365,3.104
1.304995,-0.8415,-1.6410,0.7950,2.008
1.325074,-1.5225,-0.6426,0.8969,1.880
1.345365,-2.0407,-0.8474,0.9230,2.395
1.365323,-1.8715,-0.3238,-0.7501,2.042
1.385161,-1.3651,-0.8594,-2.1654,2.700
1.405229,-1.8729,-3.0498,-1.2465,3.790
1.426264,-1.2170,-3.1528,0.9701,3.516
1.445736,0.4140,-1.1431,2.9318,3.174
1.467921,1.2265,-0.0210,2.6311,2.903
1.485864,1.8498,0.0625,1.1604,2.185
1.508723,2.2362,-1.1482,0.9650,2.693
1.525868,2.0209,-2.4419,-0.9335,3.304
1.548821,0.2934,-2.1103,-5.4135,5.818
1.566190,-0.4365,-1.6706,-6.3962,6.625
1.588725,0.7691,-0.9036,-2.8014,3.042
1.606359,1.7722,-0.3408,-2.6935,3.242
1.630671,1.4045,0.2677,-4.6696,4.884
1.646758,0.7612,0.9488,-2.8515,3.100
1.670865,0.5175,1.6557,-2.6577,3.174
1.687033,0.3615,1.6644,-3.4539,3.851
1.709896,-0.1347,1.0238,-2.8986,3.077
1.727383,0.0310,1.0251,-2.4642,2.669
1.751317,0.9073,1.7869,-2.5592,3.250
1.767602,1.3333,2.0577,-1.8929,3.098
1.789746,1.2114,1.8951,-1.3303,2.613
1.807772,1.0705,1.8095,-0.6937,2.214
1.831520,1.2334,1.9318,-0.4257,2.331
1.848302,0.9673,1.8403,-0.1800,2.087
1.869335,0.7969,1.2630,0.1017,1.497
1.888316,0.6504,-0.0630,0.7782,1.016
1.908821,0.4015,-2.1111,1.6918,2.735
1.929350,0.2372,-3.3637,1.9268,3.884
1.949224,0.1807,-2.1200,1.4542,2.577
1.968390,0.4053,-0.4763,0.1293,0.639
1.988948,0.7819,0.1788,-0.4639,0.927
2.008927,0.3744,0.6131,-0.3090,0.782
2.029345,0.1188,1.2286,0.3525,1.284
2.048739,1.1621,0.9959,0.3949,1.581
2.069315,1.0536,-3.0499,-0.5876,3.280
2.088675,-0.6908,-7.9244,-2.1925,8.251
2.109812,-0.5510,-3.7866,-4.5191,5.922
2.130350,2.9297,3.5839,-3.4986,5.802
2.149396,4.5991,4.7971,-2.2394,7.013
2.170444,2.5034,2.8367,-1.9807,4.271
2.189411,0.0565,-0.6345,-2.8970,2.966
2.210541,-1.4322,-2.5842,-4.1157,5.066
2.230243,-2.2103,-1.0442,-2.8070,3.722
2.251086,-1.7986,0.2080,-2.5053,3.091
2.269763,-0.8657,0.4302,-1.3967,1.699
2.290512,0.1676,0.0520,-0.5437,0.571
2.312506,0.8963,0.1921,-1.1035,1.435
2.329991,1.0854,0.8569,-1.2874,1.889
2.350799,0.4106,0.9687,-1.4108,1.760
2.370335,-0.3215,0.0421,-1.1510,1.196
2.389939,-0.2332,-0.6349,-0.2841,0.734
2.411405,-0.0396,-0.3700,0.3520,0.512
2.430161,-0.0937,-0.0171,-0.0444,0.105
2.451450,-0.1607,-0.1035,-0.0068,0.191
2.470639,0.0557,-0.0422,0.4191,0.425
2.491301,-0.0950,0.0099,0.6019,0.609
2.510512,-0.0650,-0.5104,0.4212,0.665
2.531485,-0.0118,-1.0649,-0.0197,1.065
2.555160,-0.1721,-1.1238,0.4470,1.222
2.571484,-0.5293,-0.8167,1.0669,1.444
2.594906,-0.7341,-0.5300,1.0406,1.379
2.612303,-1.3072,-0.6024,0.8433,1.668
2.635005,-1.9059,-0.6990,1.2114,2.364
2.651467,-2.0761,-0.5244,2.0615,2.972
2.677468,-1.6918,-0.3172,3.2248,3.655
2.694335,-1.4900,-0.1886,2.2278,2.687
2.714972,-2.2331,-2.6642,-1.2632,3.699
2.731537,-2.1922,-3.3606,-2.8398,4.916
2.754750,-0.8406,-0.9275,-2.6382,2.920
2.771566,0.8243,-0.1337,-1.1922,1.456
2.791850,1.5956,-1.8167,-1.3139,2.752
2.813072,1.8475,-3.0197,-2.7599,4.489
2.832225,1.5587,-3.1942,-3.8526,5.242
2.854044,0.9896,-1.8768,-4.1536,4.664
2.875463,1.2706,0.3879,-2.8378,3.133
2.893939,1.3604,0.9548,-4.4540,4.754
2.912268,1.1622,1.0236,-3.9330,4.227
2.934315,0.0849,0.5723,-2.6252,2.688
2.955086,0.0224,0.5498,-2.8983,2.950
2.974470,0.9493,1.4564,-3.3790,3.800
2.995276,1.3497,2.5981,-3.0519,4.229
3.013943,1.0409,2.9426,-2.1472,3.789
3.035269,0.7655,2.6529,-2.1109,3.476
3.057788,0.7046,2.2904,-1.8428,3.023
3.074763,0.8068,1.9644,-1.3169,2.499
3.094992,0.8023,1.6776,-0.8899,2.061
3.115461,0.5172,0.9477,-0.4238,1.160
3.137849,-0.1078,-0.3212,0.5175,0.619
3.155422,-0.7614,-1.7496,1.2785,2.297
3.175522,-0.7487,-2.7420,1.8544,3.394
3.195254,0.1068,-2.6394,2.2079,3.443
3.214582,0.1620,-0.7950,1.9945,2.153
3.236392,-0.3090,1.0943,1.1430,1.612
3.256372,-0.0453,1.3637,0.7508,1.557
3.275514,1.0901,-2.0744,0.3584,2.371
3.295819,2.3550,-8.3003,-1.0283,8.689
3.315820,2.0289,-7.3938,-3.8577,8.583
3.335892,2.1734,2.4385,-5.6625,6.537
3.355340,1.9934,6.3060,-3.9490,7.703
3.376181,0.5502,4.4626,-2.9479,5.377
3.395291,-1.3536,1.4179,-4.7279,5.118
3.416396,-2.1516,-1.8946,-5.4786,6.183
3.435530,-1.4171,-2.1490,-1.8847,3.190
3.456707,-0.9717,-1.2264,-0.0447,1.565
3.475079,-0.9588,-0.9720,0.8188,1.592
3.495025,-0.4485,-0.2845,1.3539,1.454
3.517685,-0.1892,0.5870,0.3897,0.730
3.536988,0.1565,1.2192,-0.5226,1.336
