time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.010352,-0.0005,-0.2694,-0.7764,0.822
0.034490,-0.2991,-0.6696,-0.5141,0.896
0.050859,-0.3984,-0.3434,-0.5158,0.737
0.074828,-0.2075,0.0709,-0.5649,0.606
0.091998,-0.0069,0.3359,-0.2751,0.434
0.110714,-0.0927,0.0629,-0.3636,0.380
0.131270,-0.1890,-0.3440,-0.6367,0.748
0.151142,-0.4423,-0.4037,-1.1395,1.287
0.172478,-0.3164,-0.1051,-0.9067,0.966
0.194044,0.0067,0.2020,-0.8610,0.884
0.213690,0.1089,0.6498,-1.3159,1.472
0.235698,-0.0371,0.3740,-0.6263,0.730
0.254306,-0.3906,-0.5297,-0.2221,0.695
0.274763,-0.6513,-1.3783,-0.9317,1.787
0.294819,-0.5428,-0.7393,-1.0818,1.418
0.314937,-0.5685,0.2492,-1.0062,1.182
0.335283,0.0349,0.9627,-0.1715,0.978
0.355581,0.2084,0.4726,-1.1472,1.258
0.375465,-0.1622,-0.1022,-1.1258,1.142
0.395591,-0.5020,-0.4308,0.0037,0.661
0.414694,-0.4420,-0.3854,0.6307,0.861
0.433989,-0.5397,-0.0922,-0.5142,0.751
0.454401,0.1284,0.5427,-0.9366,1.090
0.474973,0.1443,0.2890,-1.3523,1.390
0.494187,-0.0057,0.7823,-0.7463,1.081
0.514629,-0.0646,1.5259,-0.0378,1.528
0.536218,-0.8468,1.6011,-0.0758,1.813
0.553835,-0.7412,1.6826,-0.3984,1.881
0.573527,1.9866,1.8308,-1.3827,3.035
0.593936,0.5936,0.6689,-0.5374,1.043
0.613138,-0.4803,-0.6929,0.0341,0.844
0.633425,-0.1667,-0.6671,-0.8569,1.099
0.655138,0.5619,-0.2205,-1.0851,1.242
0.674550,0.0154,-2.6324,-0.5379,2.687
0.695449,-2.6302,-4.2007,-0.3436,4.968
0.717140,-1.2370,-1.5031,0.0583,1.948
0.734291,0.5763,-1.4237,-0.9011,1.781
0.757619,-1.0740,-4.2673,-1.0063,4.514
0.774535,-2.2497,-3.8826,-0.2879,4.497
0.795732,0.9730,2.5646,1.0600,2.941
0.814920,0.2740,5.5394,1.1260,5.659
0.837927,0.6181,4.6823,-1.3422,4.910
0.855018,1.4589,2.4904,-3.2387,4.338
0.877609,-0.8093,1.4024,-4.0035,4.319
0.895653,-1.7050,2.4040,0.0947,2.949
0.917668,0.6378,0.9066,4.6670,4.797
0.936183,1.5247,-3.0354,-2.6524,4.310
0.958182,1.6049,-2.6550,-3.0289,4.336
0.976314,0.2473,-1.0969,-0.0700,1.127
0.995919,0.2358,0.1456,0.4149,0.499
1.016738,2.1461,1.3008,0.3093,2.529
1.038040,1.5261,3.0543,-0.3236,3.430
1.056135,-1.5504,2.8818,-0.4417,3.302
1.078001,-1.6858,2.6429,-0.3862,3.158
1.098799,0.1887,4.6196,0.4755,4.648
1.118746,2.5594,5.6323,-0.4400,6.202
1.136312,1.0284,0.4046,-3.8047,3.962
1.158514,-6.2440,-9.5726,-0.1860,11.431
1.178556,-4.1933,-6.5121,3.8868,8.666
1.196350,-0.2514,-1.0234,1.6790,1.982
1.219480,0.1482,-0.6320,-2.6262,2.705
1.239895,0.2668,-0.5279,-2.4923,2.562
1.258186,0.8350,0.0427,-0.2810,0.882
1.278174,0.5536,0.3988,0.4562,0.821
1.298849,0.0004,0.0654,0.0729,0.098
1.319994,-0.2199,-0.1198,-0.1619,0.298
1.339354,-0.1309,0.1281,-0.4655,0.500
1.359600,-0.0825,0.4588,-0.4564,0.652
1.381010,0.0781,2.4924,-0.4011,2.526
1.399277,-0.1559,4.8110,-0.3553,4.827
1.418816,0.0597,4.5143,-0.9924,4.622
1.438784,0.3323,4.5446,-0.9094,4.647
1.459595,0.2339,3.0403,-0.9706,3.200
1.482788,1.2248,0.9767,-1.0977,1.913
1.500412,1.5357,0.6260,-0.6296,1.774
1.520332,1.1216,2.5394,-0.4066,2.806
1.539949,2.1153,0.8744,-0.0201,2.289
1.560266,2.1190,-3.8637,0.5700,4.443
1.579827,-3.6444,-14.4243,-1.5149,14.954
1.600523,-5.9480,-17.1919,0.2878,18.194
1.620664,-2.4963,1.7839,2.5712,4.003
1.640606,0.0282,3.1504,0.6022,3.208
1.660608,0.3961,0.3756,-1.6640,1.751
1.678246,1.6699,-0.0522,-1.7993,2.455
1.700291,0.7064,0.2575,-0.7317,1.049
1.721000,-0.5326,0.3357,-0.0105,0.630
1.741364,-0.1533,-0.0938,-0.1553,0.238
1.761628,0.1659,-0.4034,0.0063,0.436
1.780973,-0.7165,-0.1510,0.3824,0.826
1.800511,-0.9242,-0.2338,0.2842,0.995
1.820677,-1.0936,-0.2427,-0.0738,1.123
1.840894,-1.5687,-0.0031,-0.1264,1.574
1.860517,-0.3837,0.0118,-0.3637,0.529
1.881742,0.7964,0.1481,-1.0670,1.340
1.900592,0.0865,0.3315,-0.9960,1.053
1.922230,-0.3336,0.3893,-0.0534,0.515
1.940773,0.4368,0.5904,0.3722,0.823
1.962442,-0.2286,0.5888,-0.1396,0.647
1.980934,-0.0452,0.3416,0.1139,0.363
1.999749,0.6105,0.1357,0.4623,0.778
2.021230,0.1762,0.0561,0.8171,0.838
2.041531,-0.3941,0.2074,1.1496,1.233
2.061053,-1.0995,0.3259,0.9284,1.476
2.079793,-1.1444,0.4580,0.7451,1.440
2.101176,-0.9215,0.3468,0.5061,1.107
2.121613,-0.9438,0.0134,0.2644,0.980
2.141031,-1.2807,-0.2976,0.0406,1.315
2.161426,-1.5547,0.0147,-0.2676,1.578
2.181743,-1.6878,0.1110,-0.1017,1.694
2.201698,-1.5702,-0.5270,-0.1227,1.661
