time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002173,0.0070,-0.1603,0.0453,0.167
0.008841,0.0919,-0.1562,0.1177,0.216
0.028136,0.1373,0.0117,0.1248,0.186
0.049541,0.0425,0.1656,0.0684,0.184
0.068441,0.1373,0.2236,0.0778,0.274
0.089019,0.0439,-0.0446,0.2343,0.243
0.108723,-0.0110,-0.1641,0.1446,0.219
0.129081,0.0463,-0.0757,0.0885,0.125
0.148670,0.0727,0.0651,0.1001,0.140
0.168926,0.0662,0.0269,0.1529,0.169
0.188945,0.2690,-0.3011,0.0426,0.406
0.209896,0.1320,-0.1332,0.1050,0.215
0.229128,0.0699,0.3903,-0.1217,0.415
0.249818,-0.0719,0.1077,0.2730,0.302
0.269379,-0.0465,0.1208,0.2421,0.275
0.289922,-0.0336,0.2296,0.2140,0.316
0.309023,0.1322,0.0760,0.0789,0.172
0.330180,0.2814,-0.1100,0.2713,0.406
0.349225,-0.1154,0.8862,0.5355,1.042
0.370055,0.0536,1.8490,0.2504,1.867
0.393499,0.3355,1.5927,-0.2443,1.646
0.411000,0.3097,1.2603,0.5028,1.392
0.433463,-0.0661,2.1564,1.0613,2.404
0.450092,0.2033,3.0511,0.2527,3.068
0.473729,0.4826,3.3568,0.1326,3.394
0.489976,0.9440,3.4007,0.0363,3.529
0.514560,2.0876,4.3918,-0.2097,4.867
0.530079,2.6748,4.5171,-1.1730,5.379
0.553945,2.4434,3.4831,-3.5069,5.514
0.570195,1.4869,1.3006,0.1134,1.979
0.594337,0.6728,-0.4614,3.4423,3.538
0.610910,0.6429,-1.5401,0.7720,1.839
0.630384,0.4338,-1.9514,-0.7180,2.124
0.651683,0.2213,-1.7617,0.7406,1.924
0.670578,-0.1729,-1.7121,1.5516,2.317
0.692758,0.3343,0.5750,-0.2225,0.701
0.711696,0.6286,1.5804,0.0851,1.703
0.732727,0.3240,1.1676,1.0693,1.616
0.750956,-1.0781,-6.0015,-0.2600,6.103
0.773063,-2.6618,-22.6180,-0.1968,22.775
0.793728,-0.6008,-6.3179,1.4450,6.509
0.813061,1.9077,5.8358,3.1940,6.921
0.833919,0.6804,1.4907,0.5913,1.742
0.853302,-0.2582,-0.7965,0.3544,0.909
0.873506,-0.1802,0.0118,1.3861,1.398
0.893345,-0.0209,-0.1019,1.2872,1.291
0.913507,-0.2599,-0.0777,1.1357,1.168
0.933820,-0.8698,0.2267,1.0492,1.382
0.954001,-0.7959,0.1665,0.0557,0.815
0.973596,-0.2388,0.4487,-0.4293,0.665
0.994125,0.2246,0.3705,-0.3109,0.533
1.013942,0.3701,0.1122,0.1632,0.420
1.033194,-0.2484,0.1171,-0.1429,0.310
1.054182,-1.2542,0.1597,-1.1192,1.689
1.074282,-1.0738,0.0483,-1.0770,1.522
1.094385,-0.5503,-0.2199,-1.2328,1.368
1.113824,-0.5280,-0.1920,-1.5199,1.620
1.134652,-0.4863,-0.0158,-0.6116,0.782
1.154026,-0.0715,-0.2621,0.4813,0.553
1.174657,-0.1377,-0.1009,0.8301,0.847
1.194058,-0.3747,0.0178,0.8048,0.888
1.215067,-0.9734,0.0696,0.2402,1.005
1.234435,-1.8008,-0.2544,0.7438,1.965
1.255105,-1.2340,-0.3673,1.6265,2.074
1.275169,-0.1410,0.0281,1.0682,1.078
1.295351,-0.1310,0.1577,0.5117,0.551
1.314101,-0.3579,-0.2431,0.9847,1.076
1.335543,0.0475,-0.3995,1.7701,1.815
1.354101,0.1247,-0.3902,1.6099,1.661
1.375561,-0.3779,-0.6069,0.8832,1.136
1.394301,-0.5435,-0.5525,0.4302,0.886
1.416005,-0.0128,-0.5343,0.7718,0.939
1.435850,-0.4186,-1.2568,1.8509,2.276
1.456051,-1.6401,-2.1569,2.2301,3.509
1.474237,-1.0865,-1.3923,1.8914,2.588
1.496040,-1.0330,-0.8394,1.4305,1.954
1.516410,-1.7383,-1.2417,1.0168,2.366
1.536415,-1.8213,-1.8441,0.8552,2.729
1.554603,-1.9795,-2.6408,1.1756,3.503
1.575366,-1.1863,-2.2685,2.5139,3.588
1.594920,0.3461,-1.0011,3.9103,4.051
1.616691,1.0687,-0.2197,3.3493,3.523
1.637293,0.9564,0.1396,1.6148,1.882
1.657023,0.6193,-0.2082,1.1942,1.361
1.677124,0.2781,-1.0666,0.0447,1.103
1.695913,-0.0290,-1.3747,-4.4293,4.638
1.717167,-0.5848,-1.5273,-4.0009,4.322
1.737621,-0.0507,-2.2468,-0.9040,2.422
1.757409,1.3528,-2.2154,-2.0897,3.332
1.777385,1.8975,-0.8432,-2.9344,3.595
1.797589,1.5080,0.2816,-2.0406,2.553
1.817556,0.9727,1.1232,-1.0612,1.826
1.837856,0.5279,1.4630,-0.8538,1.774
1.857869,-0.0944,1.5012,-2.2001,2.665
1.878176,0.2095,2.0182,-2.3760,3.124
1.898172,0.9545,2.5998,-1.7665,3.285
1.918136,1.2485,2.8725,-0.7280,3.216
1.938238,1.3385,2.9380,-0.2623,3.239
1.958454,0.8282,2.8221,-0.1419,2.945
1.978287,0.4660,3.0715,-0.0118,3.107
1.998629,0.6316,2.9385,0.2010,3.012
2.018313,0.3284,1.8693,0.5063,1.964
2.038966,-0.4138,0.3995,1.1832,1.316
2.059158,-0.8417,-1.1267,2.4921,2.862
2.080169,-0.2519,-2.3020,3.6347,4.310
2.099065,0.3668,-2.4520,3.7689,4.511
2.118896,0.1623,-1.0724,2.7430,2.950
2.138910,-0.1697,0.2193,1.4665,1.493
2.159466,-0.3782,1.4565,0.6750,1.649
2.179324,0.6534,2.3904,0.9417,2.651
2.199405,2.4450,-0.4573,0.8000,2.613
2.219626,2.5265,-7.3172,0.5183,7.758
2.239729,1.5651,-8.8084,-2.3993,9.262
2.259923,1.5695,1.5889,-5.7150,6.136
2.279876,2.1395,5.3722,-4.1328,7.108
2.300008,0.6747,2.3892,-5.5212,6.054
2.319853,-0.1400,1.0815,-5.7936,5.895
2.340074,1.0351,0.3425,-2.5719,2.793
2.358774,1.1326,-0.8865,1.6548,2.193
2.378689,-0.1088,-2.1502,2.1385,3.035
2.398741,-1.0828,-1.7278,1.8080,2.725
2.419376,-0.5550,0.2851,1.7127,1.823
2.440761,-0.1612,1.4684,1.1028,1.843
2.459725,-0.5918,1.3511,0.0906,1.478
2.481551,-0.7757,1.0576,-0.9322,1.609
2.499642,-1.2031,0.7047,-1.3747,1.958
2.521489,-1.2148,0.1464,-0.7512,1.436
2.545097,-0.9140,-0.1579,-0.9800,1.349
2.565112,-0.3830,0.1734,-0.6955,0.813
2.580479,-0.0081,0.6507,0.0958,0.658
2.600934,-0.0233,0.4862,1.0437,1.152
2.621013,-0.3413,-0.4502,1.8970,1.979
2.644647,-0.1699,-0.6825,1.5934,1.742
2.668124,0.5802,-0.4576,0.6549,0.987
2.681751,1.3613,-0.4797,-0.0647,1.445
2.701682,0.7087,-0.2670,0.7731,1.082
2.721833,-1.0840,-0.7407,1.6212,2.086
2.741382,-2.1956,-1.8164,0.8919,2.986
2.761582,-1.8819,-2.1103,0.1631,2.832
2.781517,-1.1458,-1.2699,1.2242,2.103
2.801815,-1.2508,-0.7706,2.8007,3.163
2.821107,-1.6890,-0.8008,3.4051,3.884
2.841695,-2.1344,-1.3747,3.1411,4.039
2.861254,-2.6484,-3.2220,2.9894,5.131
2.882420,-2.0383,-3.6779,3.2433,5.310
2.901515,-0.2159,-1.8901,1.8306,2.640
2.922927,1.3691,0.2198,-0.5731,1.500
2.941600,1.9393,1.3851,-1.5946,2.867
2.962886,1.2841,0.7287,-4.4688,4.706
2.984492,-0.1177,-0.9864,-3.8176,3.945
3.002378,-1.1904,-2.4517,0.0194,2.725
3.023567,-0.7705,-2.7629,-1.2350,3.123
3.042395,0.5119,-1.2266,-3.6085,3.845
3.061467,0.9907,0.4841,-2.5456,2.774
3.082712,0.8117,0.8939,-0.9757,1.552
3.102295,0.4682,0.7588,-0.6652,1.112
3.122471,0.3142,0.9496,-1.7219,1.991
3.141760,0.6413,1.8937,-1.6975,2.623
3.162761,1.3404,2.9272,-1.3308,3.484
3.182048,1.8414,3.2262,-0.8551,3.812
3.202471,1.8000,3.0960,-0.7117,3.651
3.223308,1.0460,2.9555,-0.6405,3.200
3.242435,0.5243,2.6912,-0.2268,2.751
3.263366,0.5689,2.2262,0.1497,2.303
3.294791,0.5982,1.2906,0.3955,1.476
3.302794,0.1029,-0.0319,0.8036,0.811
3.323481,-0.8903,-0.9026,1.1987,1.745
3.343302,-1.7497,-1.4454,2.4180,3.316
3.364239,-1.0670,-2.1663,3.9355,4.617
3.387568,0.6756,-2.9259,3.6293,4.711
3.412733,0.7705,-1.0314,2.1849,2.536
3.423386,0.0612,1.4663,2.0775,2.544
3.443948,1.5181,2.1324,2.0981,3.355
3.463998,2.8953,-2.7937,-0.2246,4.030
3.483353,1.9739,-8.0861,-1.8233,8.521
3.503308,0.2438,-4.9674,-5.9270,7.737
3.523503,0.3994,3.7663,-6.2724,7.327
3.544546,0.5775,4.2275,-4.0344,5.872
3.568110,-0.6534,3.0630,-3.2387,4.505
3.584429,-0.2495,2.1117,-2.4105,3.214
3.604509,0.9068,0.5745,0.3573,1.131
3.627443,0.1737,-1.2402,0.9661,1.582
3.645170,-1.3923,-2.9163,-0.4727,3.266
3.664419,-0.6736,-1.5369,0.8856,1.897
3.684445,0.8294,0.5774,1.1490,1.530
3.706589,1.4974,1.6295,0.4693,2.262
3.725660,1.1512,1.8356,0.0844,2.168
3.750632,0.4087,0.9345,-0.2794,1.058
3.773230,-0.3218,-0.1178,-0.2363,0.416
3.787722,-0.6168,-0.2273,-0.5470,0.855
3.805423,-0.0144,0.5633,-0.7365,0.927
3.826740,0.4156,1.1004,0.1789,1.190
3.844762,-0.0266,0.5753,1.0309,1.181
3.866924,-0.4792,-0.1664,1.6787,1.754
3.885202,-0.7402,-0.7489,1.7633,2.054
3.907665,-0.4263,-1.7957,1.0157,2.107
3.925483,0.1628,-1.8840,1.2298,2.256
3.947947,-0.7230,-1.2994,2.0085,2.499
3.966089,-1.8556,-1.2516,1.7130,2.818
3.987544,-2.3475,-1.9374,0.8337,3.156
4.006002,-2.6089,-2.6212,1.0635,3.848
4.027164,-2.6276,-2.4213,2.6296,4.436
4.046529,-2.2328,-2.1249,3.5586,4.708
4.067549,-2.1685,-2.8744,3.0248,4.703
4.086643,-2.6066,-3.6837,1.7001,4.822
4.108523,-2.0592,-1.9144,2.0861,3.501
4.126572,0.4075,0.1027,2.3061,2.344
4.147343,3.1413,1.1148,1.4199,3.623
4.166809,4.1601,-0.3695,0.5586,4.214
4.187620,3.1007,-0.8987,-2.6985,4.208
4.210706,0.6338,-0.0640,-4.5264,4.571
4.226909,-0.6114,-0.9899,-1.2060,1.676
4.247020,-0.6152,-2.6370,-0.9572,2.872
4.267286,0.3793,-2.1066,-3.5629,4.156
4.287767,0.8181,-0.8646,-4.2704,4.433
4.307532,0.2145,0.2994,-2.1013,2.133
4.327767,-0.0365,1.2189,-2.8417,3.092
4.347746,0.5778,1.6659,-3.3478,3.784
4.368794,0.8326,2.3245,-3.0755,3.944
4.387956,0.6707,2.9185,-2.4774,3.886
4.409025,0.9930,3.0249,-2.1105,3.820
4.430080,1.1784,3.0505,-1.5570,3.622
4.449529,1.0214,2.8312,-0.4898,3.049
4.469421,0.9239,2.8412,0.0647,2.988
4.487905,0.9390,2.6445,0.1717,2.812
4.508106,0.6834,1.5901,0.2031,1.743
4.529296,-0.0030,0.5413,0.7501,0.925
4.548125,-0.6874,-0.4193,2.2212,2.363
4.573682,-0.7989,-1.3198,3.1928,3.546
4.592800,0.0159,-1.8713,3.8708,4.299
4.610455,0.6041,-1.8074,3.1895,3.715
4.631551,0.3188,-0.0539,1.3282,1.367
4.650206,1.3488,0.3629,1.3163,1.919
4.671735,3.1788,-5.1989,1.2750,6.226
4.689757,3.8961,-10.5685,-0.0290,11.264
4.711785,2.5744,-3.8256,-3.3856,5.721
4.729736,2.5337,5.8677,-4.2757,7.690
4.751094,1.9808,5.5465,-3.9340,7.083
4.769671,0.0933,3.3590,-5.0904,6.099
4.791738,-2.4054,1.2553,-4.9263,5.624
4.809703,-3.5671,-1.1440,-4.1914,5.621
4.831664,-1.8759,-2.0568,-0.7676,2.888
4.850579,-1.4081,-2.3613,2.0764,3.445
4.872164,-1.4575,-1.5084,2.8596,3.546
4.891212,-0.4836,0.3162,1.6224,1.722
4.912529,0.5618,1.4372,0.0392,1.544
4.930609,0.5920,1.4365,0.0317,1.554
4.951145,0.5896,1.1392,-0.9495,1.596
4.972444,0.8361,0.8062,-0.9962,1.530
4.992853,0.3393,0.6245,-0.2586,0.756
5.012481,-0.3055,0.4677,0.0387,0.560
5.031677,-0.6585,0.2830,-0.0876,0.722
5.052683,-0.7648,-0.0174,-0.0233,0.765
5.072161,-0.5815,-0.4509,0.5086,0.894
5.093827,-0.0902,-0.7281,1.2837,1.479
5.114650,0.3774,-0.9308,1.8504,2.105
5.133231,0.6450,-1.0246,1.8924,2.247
5.151686,0.3993,-1.1718,1.5948,2.019
5.174205,-0.3226,-1.8142,1.2794,2.243
5.192514,-1.2456,-2.3731,0.8293,2.805
5.214659,-2.1227,-2.1020,0.6876,3.065
5.233397,-2.7412,-1.6895,1.1181,3.409
5.254524,-2.9679,-1.5393,2.8492,4.393
5.272478,-2.9425,-1.7510,5.0099,6.068
5.294606,-3.0830,-2.5405,4.7835,6.232
5.312418,-2.7091,-3.4504,1.5888,4.666
5.334598,-1.9791,-1.7665,-0.0432,2.653
5.352698,-0.8534,0.8152,0.0484,1.181
5.373648,0.0823,2.2495,-0.5230,2.311
5.392623,1.5333,1.6093,-0.7134,2.334
5.413602,1.9411,-0.9514,-0.9896,2.377
5.433572,1.0005,-1.8627,-1.6374,2.674
5.453949,-0.0554,-1.4230,-2.0363,2.485
5.473099,-0.0420,-0.8959,-3.0390,3.169
5.494153,0.9790,-0.1196,-2.7987,2.967
5.512983,0.8413,-0.3162,-3.7493,3.856
5.534998,0.5151,0.7334,-1.6380,1.867
5.553313,0.1526,1.1296,-0.4169,1.214
5.573504,0.2588,0.5066,-1.7174,1.809
5.592877,0.8330,0.9717,-1.9512,2.333
5.612937,1.4888,1.8776,-1.9881,3.114
5.634423,1.3974,2.2347,-2.1125,3.378
5.653285,1.0125,2.3082,-1.9881,3.210
5.675128,0.5508,2.4561,-1.0785,2.738
5.694935,0.1193,2.0873,-0.1940,2.100
5.715043,0.2843,2.1541,-0.5905,2.252
5.734452,0.5791,1.9544,-0.9350,2.243
5.755416,0.6601,1.1810,-0.4492,1.426
5.775362,0.3489,0.0578,0.7255,0.807
5.795719,0.0688,-1.1943,2.3956,2.678
5.815726,0.3518,-2.3965,3.9691,4.650
5.835972,0.3656,-2.9499,4.2232,5.164
5.855626,-0.7221,-2.3020,3.0944,3.924
5.875627,-1.1325,-0.1548,1.2550,1.698
5.895993,-0.4060,3.0036,0.7455,3.121
5.916022,1.0179,3.5420,0.9039,3.795
5.936317,2.6107,-3.0893,-0.7008,4.105
