time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006138,0.2136,-0.4651,-0.1158,0.525
0.026630,0.0870,-0.4607,-0.0930,0.478
0.045681,0.0045,-0.2767,0.1522,0.316
0.065560,-0.1625,0.0695,0.3568,0.398
0.087525,-0.2129,0.1298,0.4556,0.519
0.105304,-0.1084,0.3318,-0.6160,0.708
0.126552,0.0423,0.2562,-0.8071,0.848
0.146617,0.0771,0.1958,0.3222,0.385
0.168512,-0.1020,0.6951,0.7107,0.999
0.185571,-0.3114,1.3294,0.6271,1.502
0.208998,0.6561,2.0806,-1.0108,2.404
0.225660,1.4332,1.7461,-1.0505,2.491
0.247510,1.1290,1.0407,0.2409,1.554
0.271454,0.6403,0.5300,-0.7370,1.111
0.287527,-0.6635,-2.1059,-0.8236,2.357
0.306035,-0.5151,-5.4240,-0.2716,5.455
0.327422,1.1221,-2.7785,-0.6410,3.064
0.351465,0.2624,0.1718,-0.8377,0.894
0.368447,0.5007,1.0890,-0.4145,1.268
0.391441,0.1677,0.2964,-0.0929,0.353
0.407780,-0.1983,-0.8388,-0.4881,0.991
0.427300,-0.6047,-0.6625,-0.8837,1.259
0.447231,-1.2659,-1.2630,-0.3615,1.824
0.467866,-0.2898,-1.4184,-0.2453,1.468
0.487096,0.3626,-1.1676,0.4857,1.316
0.506865,0.1385,-1.0723,0.5628,1.219
0.529302,-0.1490,-0.5953,-0.2858,0.677
0.546865,0.5869,0.7149,0.9364,1.316
0.567914,0.6803,0.5290,0.2165,0.889
0.590498,0.8602,0.4469,-0.4950,1.088
0.612089,0.2032,-1.2001,-0.2218,1.237
0.628779,-0.0490,-0.6518,-0.2019,0.684
0.649135,-0.1501,0.7318,-0.1520,0.762
0.669645,-0.1212,0.5737,-0.1997,0.619
0.689537,0.4004,0.5724,-0.5413,0.884
0.709108,0.3473,1.0934,-0.5063,1.254
0.728891,0.1504,1.4405,-0.5291,1.542
0.749057,-0.0837,0.4186,-0.4162,0.596
0.771486,-0.3419,-0.2791,0.0110,0.441
0.790283,-0.1247,-0.0019,-0.1535,0.198
0.812034,0.0642,0.2444,-0.4292,0.498
0.828980,-0.1707,-0.0021,-0.3566,0.395
0.851303,-0.2236,-0.2877,-0.2852,0.463
0.868967,0.0817,0.0010,-0.4165,0.424
0.888884,0.2203,0.4241,-0.5227,0.708
0.909574,0.0427,0.1000,-0.5691,0.579
0.930585,0.0515,-0.2150,-0.3752,0.436
0.952259,0.0042,-0.1318,-0.2959,0.324
0.971878,0.0138,-0.1789,-0.3637,0.406
0.990230,-0.0597,-0.2969,-0.3664,0.475
1.009102,-0.1315,-0.2647,-0.3089,0.428
1.032703,-0.0142,-0.0066,-0.3903,0.391
1.049322,0.2130,0.3556,-0.4694,0.626
1.070167,0.1725,0.0545,-0.3979,0.437
1.091577,0.1434,-0.0629,-0.4694,0.495
1.111683,0.3979,0.5686,-0.4462,0.825
1.131155,0.7269,0.6499,-0.1691,0.990
1.151954,1.1133,1.1156,0.1331,1.582
1.171871,0.7587,1.7544,0.2424,1.927
1.192159,0.6935,0.9915,0.7195,1.408
1.213051,0.1232,2.0949,1.5354,2.600
1.232775,0.0869,3.8399,1.9441,4.305
1.255309,1.8916,4.5829,1.0603,5.070
1.273967,2.7705,3.8069,1.6503,4.989
1.293493,1.5036,2.9441,1.7715,3.751
1.313302,-2.0788,-1.2340,-0.5560,2.481
1.333474,-2.6842,-1.6452,-0.5511,3.196
1.355241,-0.2693,-1.4338,-0.5410,1.556
1.374639,0.8118,0.6548,-0.3934,1.115
1.391146,1.2374,2.6828,1.5405,3.332
1.415519,0.2130,0.3333,2.7476,2.776
1.436792,-0.0858,-2.4221,-0.1202,2.427
1.454196,0.3757,-3.2141,-0.1072,3.238
1.477712,0.5685,-3.2489,2.3734,4.063
1.494144,0.4693,-2.9301,2.5535,3.915
1.517956,-0.3373,-3.1370,-0.0509,3.155
1.538140,-0.4901,-2.5871,-0.8199,2.758
1.553445,-0.9040,-2.0565,-0.4506,2.291
1.577510,-1.4249,-1.3145,-1.8031,2.648
1.598210,-0.5652,0.6741,-1.6413,1.862
1.618208,-0.3009,0.2816,-1.8112,1.857
1.637543,-0.5696,-0.0939,-1.2055,1.337
1.661670,-0.6461,0.1543,-0.2940,0.726
1.681419,-0.5160,0.0708,-0.5881,0.786
1.695912,-1.0232,-0.0330,0.0807,1.027
1.718181,-1.1738,1.5998,0.5488,2.059
1.738551,-1.1657,1.6165,0.6813,2.106
1.758691,-0.7363,1.4227,-0.2051,1.615
1.778536,-0.0046,2.0440,-0.0260,2.044
1.798738,0.6972,4.0709,1.1317,4.282
1.814030,0.6447,3.6164,1.0284,3.815
1.834194,1.1376,2.6890,0.3092,2.936
1.858611,1.1465,3.7312,-0.3629,3.920
1.873520,0.1877,2.7050,0.4855,2.755
1.893748,-1.1045,-1.2407,0.2178,1.675
1.913556,-2.7761,-12.2592,0.0258,12.570
1.935996,-4.0410,-16.5050,-0.7263,17.008
1.954814,-3.7079,2.7590,1.9029,4.998
1.975025,-0.9952,-0.6946,2.0651,2.395
1.995368,1.4607,-2.8450,0.9603,3.339
2.018093,1.0062,-0.6919,1.9375,2.290
2.035778,0.5123,0.4547,3.0190,3.096
2.056022,0.2140,-0.2993,1.0301,1.094
2.074669,-0.2612,-0.2939,1.2753,1.335
2.096329,-0.6053,0.7287,3.1225,3.263
2.116833,-0.5094,0.7995,2.6626,2.826
2.136761,-1.6035,-0.7999,0.3581,1.827
2.159120,-3.0473,-3.3238,-2.8187,5.318
2.174449,-3.1002,-2.5968,-0.7808,4.119
2.194798,-0.9472,-0.7688,1.4939,1.929
2.217278,1.1682,-0.4158,1.2858,1.786
2.234814,1.9779,-1.0680,0.9666,2.447
2.255876,1.9743,-1.1619,0.9001,2.461
2.277180,1.2039,-2.0152,-3.3402,4.083
2.298064,0.3023,-2.2312,-5.4311,5.879
2.316494,-0.5470,-1.7662,-0.2082,1.861
2.338033,-0.8039,-1.7755,-0.4263,1.995
2.355425,0.2613,-0.5688,-3.0173,3.082
2.376467,0.9761,1.1349,-4.1272,4.390
2.397807,0.3432,1.6588,-3.5920,3.971
2.416156,-0.3286,1.9073,-2.3432,3.039
2.435941,-0.1730,2.1612,-2.2632,3.134
2.456533,0.6854,2.1082,-2.8015,3.572
2.478048,1.3334,1.8365,-2.0157,3.035
2.496169,1.3049,2.1705,-0.4761,2.577
2.516736,0.7049,2.3213,0.7308,2.534
2.536487,0.5064,2.1467,0.7095,2.317
2.555969,0.6580,1.2178,0.0447,1.385
2.575982,0.5263,0.1164,-0.2039,0.576
2.601026,0.3349,0.0682,0.4296,0.549
2.620549,0.6362,0.7287,1.1142,1.476
2.637018,1.0657,0.3307,1.2221,1.655
2.658135,1.3434,-0.2640,1.1427,1.783
2.678952,1.2952,-0.2772,1.0521,1.692
2.696932,0.6223,-0.8469,-0.1803,1.066
2.719951,0.9139,-1.2691,0.2558,1.585
2.737288,1.7878,0.2536,0.5882,1.899
2.757500,1.4485,1.7334,-0.1554,2.264
2.776780,0.7583,1.7317,-0.5126,1.959
2.797250,0.7161,-1.5529,-0.3677,1.749
2.817800,-0.7232,-7.0857,0.2837,7.128
2.838706,0.1889,-7.8232,-1.1622,7.911
2.857623,1.5241,-1.2431,-2.2429,2.983
2.879673,1.8806,4.0062,-1.4400,4.654
2.898012,1.2863,4.9338,-2.5534,5.702
2.919313,0.6120,3.1631,-3.3296,4.633
2.938989,-0.2276,-0.0364,-4.3431,4.349
2.957814,-0.9281,-1.3314,-5.1335,5.384
2.980432,-2.0252,-1.2800,-2.1794,3.239
2.998625,-2.8800,-1.0853,2.8129,4.170
3.021443,-1.7513,-0.4881,2.6163,3.186
3.038717,-0.7118,0.1512,-0.2251,0.762
3.063721,-0.3560,0.8074,-2.5480,2.696
3.083563,0.0000,1.4525,-2.2569,2.684
3.098775,0.0337,1.1130,0.2698,1.146
3.119390,-0.5593,0.2117,0.7330,0.946
3.139022,-0.4371,0.0226,0.8697,0.974
3.158580,0.1489,0.1763,0.9561,0.984
3.178953,0.4655,0.2426,1.2082,1.317
3.199099,0.4072,0.0224,1.0279,1.106
3.219027,0.1732,-0.0777,0.2370,0.304
3.239598,0.3050,0.0675,-0.4549,0.552
3.259009,0.1255,-0.1786,-0.2612,0.340
3.279535,-0.3393,-0.4576,0.8492,1.023
3.299792,-0.7231,-0.6572,1.7649,2.017
3.319478,-0.9568,-1.5054,1.2937,2.203
3.339258,-0.7719,-1.5075,0.5915,1.794
3.359971,-0.4302,-1.0616,1.6605,2.017
3.379568,-0.4259,-1.1219,2.5527,2.821
3.399841,-0.3558,-1.2376,1.5322,2.001
3.420320,-0.0639,-1.0995,0.5221,1.219
3.440805,0.0968,-0.5474,2.0207,2.096
3.460371,-0.7269,-0.2949,3.5504,3.636
3.480566,-2.3363,-3.2805,1.5510,4.316
3.500191,-3.2812,-3.8928,-0.4245,5.109
3.521276,-1.9399,-0.8181,0.5144,2.167
3.543561,0.2988,0.4053,-0.3410,0.608
3.560386,2.4786,0.5206,-1.2733,2.835
3.582627,2.7491,-1.2968,-0.2647,3.051
3.600715,1.3542,-2.6116,-0.9317,3.086
3.623424,-0.3577,-2.2727,-2.4563,3.365
3.641370,-1.2642,-1.0791,-3.9125,4.251
3.665642,-0.8595,-0.2277,-4.2954,4.386
3.681060,-0.5470,0.1762,-3.9912,4.032
3.704056,-0.6361,0.1972,-3.2164,3.285
3.722176,-0.4504,0.7105,-1.6570,1.858
3.746401,0.1318,1.4133,-1.9332,2.398
3.761841,0.8164,2.1802,-2.3371,3.299
3.789718,1.1992,2.7845,-2.0830,3.678
3.810784,1.1111,2.9169,-1.7949,3.601
3.824461,0.9532,2.7159,-1.6104,3.298
3.842762,0.7848,2.4154,-1.6271,3.016
3.863453,0.5257,2.2839,-1.4438,2.753
3.882372,0.4227,2.1895,-1.1387,2.504
3.902933,0.5946,1.6620,-0.3427,1.798
3.922504,0.4669,0.1343,0.5632,0.744
3.943231,-0.0177,-1.0762,1.2982,1.686
3.963357,-0.5127,-1.8666,2.2337,2.956
3.985613,-0.5117,-2.3801,3.7471,4.468
4.003433,0.1832,-2.4952,4.2659,4.945
4.026027,0.3071,-1.6820,2.7815,3.265
4.042811,-0.1518,-0.0340,1.4979,1.506
4.063979,0.2759,2.0839,1.0599,2.354
4.083714,1.2417,3.6068,0.1526,3.818
4.104318,2.3348,-0.0171,-0.5384,2.396
4.123938,1.7370,-9.4951,-0.7833,9.684
4.143886,-1.3613,-8.2450,-3.5764,9.090
4.163206,-0.4656,2.2124,-3.5988,4.250
4.183398,1.6403,3.9803,-2.0599,4.772
4.205175,1.1100,3.8774,-2.2430,4.615
4.223372,0.6541,3.2199,-1.4402,3.587
4.245340,1.8905,1.2485,-2.1861,3.148
4.265258,2.4437,-0.9716,-4.1810,4.939
4.286514,-0.2526,-2.0693,-1.6569,2.663
4.304986,-3.0492,-1.4957,-0.1260,3.399
4.325641,-2.7578,-0.7096,-0.7243,2.938
4.345572,-0.5905,0.5957,-1.1048,1.387
4.367118,0.8034,1.2416,-0.4288,1.540
4.385591,0.6506,0.9948,0.1349,1.196
4.416236,-0.4727,0.1589,0.6046,0.784
4.425610,-1.1336,-0.4885,1.2968,1.790
4.445303,-0.5962,-0.1104,1.4331,1.556
4.466796,0.2939,0.5635,0.9206,1.119
4.487214,1.0593,0.6138,0.2574,1.251
4.505811,0.9878,0.2993,0.1438,1.042
4.526630,0.5376,-0.0554,0.2884,0.613
4.545616,0.0495,-0.5858,0.6822,0.901
