time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.000864,-1.0048,0.0716,-0.7214,1.239
0.013363,0.1182,0.3638,0.6534,0.757
0.032520,0.2215,0.2789,0.2812,0.454
0.053939,-0.1568,0.1729,-0.5327,0.582
0.073544,-0.2022,0.2181,-0.8148,0.867
0.095365,-0.0071,0.1585,-0.1181,0.198
0.113529,-0.1055,0.0676,0.4195,0.438
0.135509,-0.3024,0.0948,0.0789,0.327
0.152515,-0.2784,0.0998,-0.5225,0.600
0.174823,-0.2611,-0.0797,-0.4042,0.488
0.193591,0.5666,-0.3024,1.0629,1.242
0.214648,0.3239,-1.0553,0.5943,1.254
0.233670,-0.2686,-1.0696,-0.6990,1.306
0.255678,-0.0735,-0.5964,-0.3346,0.688
0.274739,-0.1168,-0.2371,-0.9963,1.031
0.301070,-0.4235,0.2362,-1.4516,1.530
0.313543,-1.2165,-0.2103,-0.8754,1.513
0.333666,-1.2594,-0.4420,-0.4445,1.407
0.355141,-0.8138,-1.0770,-2.1715,2.557
0.374912,-1.1952,-0.6858,-1.6946,2.184
0.394811,-1.8096,-0.7700,0.5510,2.042
0.414163,-0.8756,-0.2075,2.4249,2.586
0.435330,4.3062,3.0427,14.5626,15.488
0.454792,1.6365,4.2226,-2.2028,5.036
0.474917,-1.8821,-0.1386,-3.3922,3.882
0.494101,-0.5834,0.6803,1.9061,2.106
0.514149,-0.7823,0.3125,1.8002,1.988
0.534300,-0.4377,0.1472,0.9305,1.039
0.554622,0.0077,-0.2224,-1.1532,1.175
0.574202,0.4124,-0.0594,-1.2002,1.270
0.598921,0.7717,0.7296,-1.2056,1.607
0.614029,0.5800,0.3053,-0.7210,0.974
0.635167,-0.8200,-0.3143,0.1997,0.901
0.656150,-1.8601,-0.5205,1.7477,2.605
0.675190,-2.2818,-1.3583,0.4349,2.691
0.696099,-0.2339,-0.6933,-0.2893,0.787
0.714644,-0.0964,-0.7766,-0.8381,1.147
0.736199,-2.4068,-1.6607,-1.8438,3.457
0.755429,-5.2347,-1.5070,-5.5268,7.760
0.775347,3.9491,2.0070,-1.2155,4.594
0.794877,8.3339,4.3532,8.7167,12.821
0.816603,2.9834,1.3414,-2.8789,4.358
0.835683,2.3789,0.5398,1.0492,2.655
0.856989,0.8082,0.1679,1.1261,1.396
0.875725,1.9360,0.0760,-0.2401,1.952
0.897024,3.1485,0.0805,-0.4565,3.182
0.915725,-5.9333,-3.0656,-1.5386,6.853
0.937329,-6.5808,-1.9383,0.1552,6.862
0.955817,-0.4866,0.7284,0.4806,0.999
0.977358,-0.8315,0.4901,-0.0521,0.967
0.996057,-1.3991,0.4857,0.3524,1.522
1.017443,-0.0027,0.9295,-0.1445,0.941
1.036414,1.1065,0.9297,-0.5110,1.533
1.057460,-0.0527,0.7117,0.2761,0.765
1.077289,-0.6913,0.1043,0.7230,1.006
1.099104,0.1852,0.4225,-0.8377,0.956
1.116859,3.7309,3.5135,-3.6133,6.271
1.136574,-2.0018,0.1128,2.4372,3.156
1.156659,-0.8230,1.2802,2.6689,3.072
1.178517,0.7705,2.5812,-1.1354,2.923
1.196735,0.7441,3.1001,0.3786,3.211
1.217986,0.6315,2.6691,0.4576,2.781
