time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.010272,1.6307,0.8115,-2.6688,3.231
0.028700,1.7832,0.4438,-2.5771,3.165
0.050039,1.1786,-1.4356,-3.7305,4.167
0.069497,0.7109,-1.7967,-2.7978,3.400
0.089821,1.0339,0.0567,-0.9406,1.399
0.109220,1.7599,-0.3621,1.4610,2.316
0.130009,3.0228,-1.4813,2.1935,4.018
0.149642,5.3742,-0.0807,1.0460,5.476
0.169869,5.3256,0.4484,-1.2002,5.478
0.189823,-3.9722,-1.9078,0.2846,4.416
0.210239,-3.3636,-1.5552,4.5325,5.855
0.230010,2.5348,-0.2420,-7.7426,8.151
0.250151,1.6850,0.2679,-17.5297,17.612
0.269986,-3.3000,-2.4461,-12.5621,13.217
0.292532,-4.2840,-4.5539,-5.2954,8.193
0.308923,-3.7774,-6.2683,7.1833,10.255
0.330101,-1.3284,-4.0605,6.5926,7.856
0.350457,2.4494,-0.3550,4.0252,4.725
0.369791,3.8806,2.5050,0.9713,4.720
0.390519,-0.4412,-0.8409,-2.5118,2.685
0.410158,-3.7746,-3.5233,-4.5801,6.902
0.430897,0.1297,0.5605,0.4207,0.713
0.450093,1.6560,2.8205,10.6920,11.181
0.471530,1.7098,1.9978,7.0330,7.509
0.490075,1.1397,-1.1563,-3.0921,3.492
0.511184,1.9448,-2.0314,-5.3786,6.069
0.530701,2.6402,-0.3628,-0.9060,2.815
0.550624,3.2065,-0.6151,1.5307,3.606
0.570626,3.9359,0.2269,2.2769,4.553
0.590909,4.2716,1.9637,4.0021,6.174
0.610525,2.9383,1.1532,4.6683,5.635
0.631735,4.8407,5.1299,5.2597,8.798
0.651262,1.0493,-2.7559,1.7934,3.451
0.671089,-0.0780,-1.5372,4.4080,4.669
0.690967,1.4872,0.9240,3.6196,4.021
0.711408,2.1512,-0.4476,-0.1891,2.205
0.731056,1.9226,-0.8610,0.1558,2.112
0.751069,0.4062,-3.8459,-0.5729,3.909
0.771637,-3.1392,-2.9619,1.4577,4.555
0.792473,-3.6411,-2.5231,2.0746,4.892
0.811907,-2.6845,-1.7956,2.7794,4.261
0.832055,-4.5122,-1.8274,3.4388,5.960
0.851721,-5.3739,-2.5629,0.5887,5.983
0.871994,-3.1547,-1.5000,-1.9174,3.985
0.891765,-1.3687,-0.4487,-2.4384,2.832
0.911893,-2.7704,-1.5311,-2.0506,3.772
0.931984,-3.0683,-0.0833,-0.0400,3.070
0.952257,0.4914,3.4342,3.4853,4.918
0.971915,1.3673,3.3857,4.9338,6.138
0.992475,-3.2794,0.1710,0.6302,3.344
1.012870,-3.7477,0.0628,-2.2720,4.383
1.032542,-0.0547,1.8854,-0.9160,2.097
1.052948,-0.5660,1.9415,0.4187,2.065
1.072487,-2.5242,1.0745,0.2316,2.753
1.092820,-0.0933,2.5661,0.7766,2.683
1.113683,2.9498,4.0603,3.4741,6.104
1.132767,1.5622,2.3794,3.6820,4.654
1.152628,-1.2816,0.1376,-0.2396,1.311
1.172588,-0.9244,0.9615,-0.2925,1.365
1.192863,-2.0436,0.8531,0.2130,2.225
1.213403,-2.3048,0.7316,0.0566,2.419
1.234005,-0.9664,1.0764,-1.7405,2.263
1.253335,2.5512,2.2553,-2.2296,4.070
1.273449,2.5664,1.9629,0.8889,3.351
1.293597,-0.7033,1.4893,2.9812,3.406
1.314069,-0.1326,1.8323,1.6651,2.479
1.333644,3.3831,2.6845,0.7720,4.387
1.353699,2.0140,0.8033,-1.1876,2.472
1.373820,-1.4151,-1.0045,-0.6665,1.859
1.393927,-1.6200,-0.9388,1.1790,2.213
1.414081,0.2590,0.1945,2.3765,2.398
1.434074,2.8682,-1.5674,0.7006,3.343
1.454082,4.6189,-1.6643,-2.1072,5.343
1.474479,1.7831,-3.6050,-1.1278,4.177
1.494329,-3.3651,-6.7356,-0.8726,7.580
1.514651,-3.3073,-5.4504,-0.6151,6.405
1.534423,0.4404,-3.0989,0.7429,3.217
1.554468,1.0151,-1.5115,-0.0264,1.821
1.574467,-0.2081,0.5219,0.2040,0.598
1.594515,-1.0555,0.5217,0.6750,1.357
1.614314,2.3074,0.2990,0.4653,2.373
1.634306,0.6913,1.7803,1.3451,2.336
1.654612,-1.7623,4.7191,0.9111,5.119
1.675140,2.2225,6.8893,-2.8199,7.769
1.695298,1.9056,4.7007,-2.3094,5.573
1.715351,1.5419,3.1063,1.3054,3.706
1.735155,3.0607,3.4150,0.4025,4.603
1.755709,3.7325,2.5619,-0.6552,4.574
1.775238,2.4926,2.7344,1.0629,3.850
1.795433,0.2142,2.8929,1.9089,3.473
1.815941,-0.4241,2.3991,0.1909,2.444
1.836008,-0.3605,1.7081,1.0422,2.033
1.856086,-3.2144,-2.1676,1.3563,4.107
1.876144,-3.9066,-4.1887,1.4906,5.919
1.896068,-2.0892,-3.3599,3.8203,5.500
1.916497,-2.2024,-4.4370,4.4981,6.691
1.936409,-2.8109,-7.8918,2.7179,8.807
1.956716,-0.6459,-9.4522,-3.6929,10.169
1.976597,3.6581,-4.6366,-4.6682,7.528
1.996717,1.8543,0.0294,1.5672,2.428
2.016983,-1.3698,-2.8222,0.0347,3.137
2.036979,1.9094,-0.2513,-0.2108,1.937
2.094372,1.7681,2.8303,0.7221,3.414
2.094579,-0.7640,2.3041,-1.6802,2.952
2.096536,1.4059,2.7789,-3.2072,4.470
2.117037,3.0243,0.1426,-3.4144,4.563
2.136983,0.9319,-1.6481,-0.9192,2.105
2.156963,1.6568,1.0639,1.0371,2.225
2.176916,1.1683,0.9435,0.7794,1.692
2.198673,1.4018,0.3766,-1.0714,1.804
2.217245,4.2346,1.9042,-3.2664,5.677
2.245706,2.4723,2.6795,0.5565,3.688
2.258314,1.2388,2.8876,0.5891,3.197
2.278794,-0.6740,1.0788,0.0402,1.273
2.299309,-0.6900,1.5062,0.4393,1.714
2.318441,1.3229,2.5107,0.1925,2.844
2.338418,0.9760,3.0264,0.7456,3.266
2.360051,-0.3983,4.6008,1.7277,4.931
2.379347,-2.1986,4.0950,2.1628,5.126
2.398295,-2.8044,0.6020,0.8424,2.989
2.419252,-1.0817,-1.3170,1.7881,2.470
2.438698,-0.9882,-2.1754,6.7411,7.152
2.459419,-3.8706,-2.3271,1.6067,4.794
2.478550,-5.1254,-3.2990,-2.9782,6.784
2.499485,-3.3718,-1.9068,-0.1617,3.877
2.518640,-1.2911,-0.7165,-0.4943,1.557
2.539203,-1.3924,3.2964,-2.1306,4.165
2.558817,1.6413,1.6116,-1.2697,2.627
2.579895,3.0325,0.0935,0.4517,3.067
2.598966,3.0854,3.2176,-0.1493,4.460
2.619302,4.8955,4.9213,-3.6105,7.824
2.639158,3.1611,-12.4350,-0.0992,12.831
2.659578,2.4725,-39.7700,6.8333,40.428
2.680203,-5.5997,-11.3406,7.3172,14.612
2.699556,-6.0164,10.9530,-4.6445,13.332
2.719529,-1.2155,13.3494,-6.8463,15.052
2.739493,1.7618,8.6816,-7.4789,11.593
2.760483,1.6846,3.7245,-7.5638,8.598
2.781797,1.3965,5.5258,-4.3072,7.144
2.800059,-0.4232,4.5162,-3.6545,5.825
2.820630,0.2293,2.0935,-2.7173,3.438
2.839780,0.9044,1.1333,-2.4558,2.852
2.861852,0.4426,1.2421,-1.3141,1.862
2.880037,0.0140,0.9259,2.6283,2.787
2.901932,0.8601,-0.9243,8.8824,8.972
2.920390,1.5481,-4.8375,10.4639,11.632
2.941904,-4.2230,-9.8664,9.9255,14.618
2.960522,-6.2189,-7.0862,2.3481,9.716
2.982289,-0.0851,2.0235,-0.6422,2.125
3.000596,5.5485,6.3288,0.6273,8.440
3.022955,7.2975,2.6713,1.7828,7.973
3.041281,2.9671,-7.3401,-3.6086,8.701
