time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001204,0.0142,-0.1426,-0.4651,0.487
0.001716,-0.1346,-0.4017,-0.3375,0.542
0.020203,-0.1768,0.0597,0.0402,0.191
0.040532,0.0315,0.2520,-0.1718,0.307
0.060326,-0.0111,0.1400,-0.1249,0.188
0.080572,-0.1388,0.0534,0.0141,0.149
0.100811,-0.2452,-0.0089,-0.0046,0.245
0.121173,-0.1845,-0.0386,-0.1589,0.247
0.140934,-0.0283,0.0871,-0.0902,0.129
0.162227,-0.0756,0.1521,-0.1296,0.214
0.180928,-0.1303,0.0789,-0.2368,0.282
0.200908,-0.0644,-0.0470,-0.2987,0.309
0.221609,-0.0002,0.1513,-0.0963,0.179
0.241791,0.0022,0.5225,-0.0601,0.526
0.261556,0.0344,0.7967,-0.0878,0.802
0.281633,0.0769,1.2132,0.1107,1.221
0.301682,0.1784,1.4263,0.1393,1.444
0.321739,-0.0623,2.0473,0.1354,2.053
0.341529,0.2426,2.8800,0.1612,2.895
0.362074,0.7655,2.7312,-0.2464,2.847
0.382062,1.4136,3.3106,-0.7219,3.671
0.402212,0.6001,4.1600,-0.2510,4.211
0.422325,-0.4148,3.0289,-0.7062,3.138
0.442165,1.9906,1.2043,0.6157,2.407
0.462506,2.8201,-1.1153,-2.1995,3.746
0.482551,-2.6568,-7.8562,-2.1643,8.571
0.502586,-4.0383,-8.2258,4.8168,10.352
0.522505,-0.6870,-2.1809,2.7964,3.612
0.542638,0.5669,0.7825,-0.3297,1.021
0.562978,0.0899,0.6686,-0.3208,0.747
0.583116,-0.7375,0.2651,2.0155,2.162
0.603737,-0.4342,-0.2301,0.8158,0.952
0.623136,-0.5028,-0.3428,0.1804,0.635
0.643538,0.1066,-0.5266,0.7165,0.896
0.663358,0.7308,-0.6722,0.6682,1.197
0.683883,1.0192,-0.0794,0.7926,1.294
0.704651,0.7855,-0.0835,0.9009,1.198
0.724014,0.0136,0.1527,0.7984,0.813
0.743972,-0.2529,0.7491,0.3445,0.862
0.764418,-1.1217,2.9602,0.2731,3.177
0.784508,-2.4298,5.2542,-0.4917,5.810
0.804597,-1.4568,1.9792,-0.9227,2.625
0.824607,-0.7758,-0.0228,0.4273,0.886
0.844927,-0.4662,0.1799,0.1198,0.514
0.864812,-0.4796,1.0346,0.1346,1.148
0.888230,-0.5323,1.8942,0.1567,1.974
0.904846,-0.2537,1.6497,0.4477,1.728
0.924849,-0.0884,0.5870,0.9515,1.121
0.945044,0.2326,-0.3844,-0.8855,0.993
0.965327,1.0068,-2.9415,-1.0956,3.296
0.987294,-0.9136,-1.5124,-0.9558,2.009
1.005325,-2.4908,3.1492,1.3067,4.222
1.025283,-1.0217,3.7100,0.4297,3.872
1.045822,0.2072,2.4508,0.5457,2.519
1.065567,0.1906,1.8826,-1.1283,2.203
1.086095,-0.6366,-0.0445,-1.1612,1.325
1.105082,-0.6364,-2.7961,-0.4777,2.907
1.127594,-2.9671,-16.0486,-0.8828,16.344
1.147650,-3.6960,-5.3872,0.1767,6.536
1.167743,-1.6757,3.2469,1.3893,3.909
1.187665,-0.0484,0.1713,-0.9372,0.954
1.207478,0.6757,-1.1374,-0.4320,1.392
1.226990,0.6262,-0.5605,2.0331,2.200
1.247637,0.2240,0.1960,2.9104,2.926
1.267713,0.5922,0.3774,0.7751,1.046
1.287659,0.5983,0.0378,0.3521,0.695
1.309462,0.8591,-0.3864,1.7107,1.953
1.329445,0.6140,0.6386,2.0919,2.272
1.347287,-0.3725,0.1523,1.1834,1.250
1.366587,-0.2074,-0.0423,1.8002,1.813
1.387825,-0.2017,-0.2893,3.2716,3.291
1.407502,-0.3829,-1.4750,1.3969,2.067
1.427890,-1.9245,-2.3805,-1.3674,3.353
1.449108,-2.7848,-1.5878,1.8305,3.691
1.467708,-1.7819,-1.8312,6.2571,6.759
1.491437,-0.8026,-2.5275,5.6362,6.229
1.509327,-1.1840,-2.3805,3.6256,4.496
1.532142,-2.6885,-3.0850,4.1458,5.825
1.549352,-3.6061,-5.2811,2.8625,7.006
