time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003173,-0.9713,-2.1757,-2.6811,3.587
0.003536,-1.0067,-2.1501,-2.9410,3.780
0.023934,-0.8511,-1.2782,-0.4204,1.592
0.045555,-1.0982,-0.7229,1.6256,2.091
0.063790,-0.7046,-1.1230,1.1476,1.753
0.084374,-0.7627,-2.5482,0.1123,2.662
0.104241,-0.5990,-2.2686,0.7900,2.476
0.124148,0.0821,-1.3935,1.4899,2.042
0.144014,-1.4452,-3.6487,0.5508,3.963
0.164775,-3.8519,-5.9929,1.2979,7.241
0.185179,-5.4242,-6.2217,5.6448,10.000
0.204963,-3.9602,-6.1893,5.9086,9.429
0.224904,-2.3598,-6.9522,-0.1962,7.344
0.244784,-3.1490,-6.7735,-2.2976,7.815
0.265082,-3.6065,-6.2063,3.4818,7.978
0.285477,-0.5592,-3.2005,7.3165,8.005
0.305105,1.7685,-1.7760,2.0385,3.231
0.325772,2.5303,-2.3128,-3.1491,4.655
0.345698,2.9754,-1.2857,-3.9060,5.076
0.365756,2.0635,-2.2180,-2.6252,4.009
0.385986,0.8443,-2.9917,-5.0870,5.962
0.408699,-1.6139,-3.5567,-7.9367,8.846
0.425849,-2.2151,-2.5462,-1.7691,3.810
0.446412,1.3475,2.8848,12.8219,13.211
0.466216,1.1504,-0.7036,-9.9138,10.005
0.486877,-3.1760,-2.5560,-7.8195,8.818
0.507339,-2.9397,-1.2624,-2.2524,3.913
0.527041,0.0039,0.3248,-1.2206,1.263
0.546779,0.0556,0.8735,-2.3070,2.467
0.566557,0.6235,1.9357,4.7557,5.172
0.588897,0.8272,1.2750,-1.0748,1.861
0.607609,1.2013,0.7338,-6.1991,6.357
0.627092,-0.5970,1.7285,12.3156,12.451
0.647310,-4.2076,-0.4297,4.9741,6.529
0.667498,-4.4158,-4.1667,-5.1720,7.976
0.687010,-6.6586,-5.9802,-5.0157,10.260
0.707270,-4.8586,-5.1411,-9.3259,11.705
0.727326,1.3503,-2.1702,-4.8415,5.475
0.747325,4.0953,-0.9564,-1.3626,4.421
0.767150,3.9585,-1.2682,-2.3268,4.764
0.787872,3.4957,-1.1491,-2.2657,4.321
0.812442,-1.7060,-4.7826,-1.7422,5.368
0.829845,-4.2024,-6.7072,-2.6020,8.332
0.851003,0.1785,-1.8955,-2.2585,2.954
0.872986,2.4103,1.6242,-1.7571,3.396
0.891944,3.4803,4.1674,-2.3898,5.932
0.909572,3.9596,3.8410,-2.5322,6.070
0.929730,2.9477,1.1743,-5.1229,6.026
0.952464,1.5634,1.1576,-4.0250,4.470
0.972350,4.2671,3.9360,-2.5193,6.328
0.989919,5.8969,5.3625,-1.6308,8.136
1.009613,2.8787,4.3141,-1.7497,5.474
1.032858,1.2829,3.1683,-1.7433,3.837
1.053035,0.4310,3.0335,-1.7397,3.523
1.072467,-0.6553,1.8187,-0.7444,2.072
1.091630,0.1724,1.6137,0.1567,1.630
1.113401,-0.5257,-0.2163,-3.7198,3.763
1.128864,-1.1172,-2.2426,-3.3346,4.171
1.148543,-3.0603,-2.7411,5.8257,7.129
1.170350,-4.7943,-5.5872,6.1951,9.622
1.189840,-3.7999,-9.1840,-1.7659,10.095
1.212006,0.6053,-10.1445,-9.8045,14.121
1.232071,7.3595,-9.3145,-4.9442,12.859
1.249897,2.8551,-6.4245,-3.3709,7.797
1.271437,-0.0270,-1.8638,-3.2844,3.777
1.292432,-0.2194,-2.0308,-3.9685,4.463
1.312097,-1.2677,-1.8366,-6.2049,6.594
1.332021,-0.6103,0.0822,-5.5516,5.586
1.351458,0.3531,1.2579,-2.6448,2.950
1.370463,0.9120,-0.0422,-2.5756,2.733
1.391885,1.4661,-0.7966,-3.1400,3.556
1.411380,4.0948,1.6075,-4.4710,6.272
1.430213,4.0145,3.4417,-3.9790,6.618
1.450550,1.4540,2.8041,-1.0158,3.318
1.472025,2.1549,4.4348,-1.6456,5.198
1.493099,3.1647,6.4131,-2.2981,7.512
1.512837,3.1281,5.9705,-3.0771,7.409
1.531338,0.7916,4.0345,-2.4661,4.794
1.552318,-0.8207,-1.7880,-2.5812,3.245
1.572239,-1.0950,-0.7093,-0.1612,1.315
1.593112,-1.4049,0.5967,1.0739,1.866
1.613520,0.6830,-2.1662,-0.6307,2.357
1.631084,0.7264,-1.8157,-0.9322,2.166
1.655613,-3.0915,-1.9531,-2.0033,4.170
1.675535,-3.1714,-1.3311,2.1661,4.065
1.691507,-1.1538,-0.9958,1.6355,2.236
1.711486,-1.2413,0.7195,-2.0114,2.471
1.735993,-2.3410,2.1318,-3.2717,4.553
1.755532,-2.6345,-4.2424,-2.3521,5.520
1.773212,-1.1591,-7.4467,2.0023,7.798
1.794542,2.3689,-5.0388,0.0858,5.569
1.816150,4.6333,2.7983,-4.5714,7.085
1.833153,2.8962,0.7486,-1.3701,3.290
1.853406,1.8278,-16.3819,2.1570,16.624
1.874842,0.1175,-24.8646,-2.0094,24.946
1.895506,-7.6178,-3.4985,-8.6237,12.027
1.913194,-2.9238,-0.0713,-4.7298,5.561
1.933407,1.9051,0.8668,-4.5559,5.014
1.955131,2.7905,2.4780,-8.2413,9.047
1.972445,2.7723,3.4295,-9.3986,10.382
1.992340,2.1153,2.4466,-8.0208,8.648
2.012864,0.6030,3.5141,-8.3534,9.082
2.035600,0.0316,5.2934,-8.3145,9.857
2.055565,0.2707,5.1173,-7.2491,8.877
2.073211,0.2788,3.7410,-6.3838,7.404
2.093106,0.3248,3.5267,-5.8791,6.864
2.112991,0.6132,4.0988,-3.8660,5.668
2.136305,1.1015,2.7183,1.3539,3.230
2.157518,2.2271,-2.1107,8.8864,9.401
2.173249,3.9878,-11.1905,10.2131,15.666
2.198315,-4.4567,-14.8900,9.2932,18.109
2.216192,-4.7689,-0.9022,1.5224,5.087
2.241002,1.7486,9.6871,-0.9291,9.887
2.253559,11.5624,-1.5270,-0.0392,11.663
2.279115,7.5081,-26.3039,-6.4445,28.103
2.296481,-6.5944,-13.0257,-10.4905,17.978
2.316836,0.9838,12.4031,-9.0603,15.391
2.340845,5.9422,5.1709,-1.8368,8.088
2.358443,-1.6318,-7.1821,-4.6604,8.716
2.375387,-4.5635,-7.4140,-12.9076,15.569
2.396997,-1.0865,-2.8293,-13.2118,13.555
2.416442,1.0813,0.3977,-8.4065,8.485
2.437456,0.3730,0.9240,-2.6082,2.792
2.457616,-1.8386,0.1006,-0.5598,1.925
2.476156,-0.2042,1.6722,1.0113,1.965
2.496571,1.7205,3.1372,1.7673,3.991
2.517758,1.4674,2.0689,2.5317,3.584
2.537748,2.7066,2.9624,1.6833,4.351
2.557548,3.9805,5.4111,-0.8115,6.766
2.576247,1.3653,5.6395,-4.1621,7.141
2.598303,-1.4742,1.7598,-6.3137,6.718
2.617743,-0.5346,-0.6923,-2.4854,2.635
2.637001,-0.5658,-1.0120,2.7186,2.955
2.658298,-2.2599,-0.6302,2.5156,3.440
2.679417,-1.1631,-1.2433,-1.8199,2.492
2.697498,0.5134,-2.2803,-1.1768,2.617
2.717203,-3.2051,-4.4342,1.2679,5.616
2.735968,-2.1101,-6.5190,1.4032,6.994
2.757823,1.0245,-5.9257,3.8720,7.152
2.777171,-2.7253,-6.6430,1.3561,7.307
2.797393,-5.1988,-4.6290,1.5053,7.122
2.819268,-5.0423,-2.8748,1.1936,5.926
2.837856,-3.0739,-2.6238,-1.1270,4.196
2.857446,-1.6768,-4.1843,-3.3602,5.622
2.878647,1.3139,-7.3080,-7.5501,10.589
2.896674,4.5279,-6.8875,-8.9860,12.194
2.919660,4.1328,-4.3855,-3.9024,7.179
2.938173,2.7115,-4.1326,-0.4064,4.959
2.961470,2.7916,-4.4066,-0.8305,5.282
2.979451,2.2303,-3.0547,-8.1622,8.996
2.999896,1.1246,-0.3519,-10.1360,10.204
3.017718,1.1447,3.0496,-4.9563,5.931
3.042192,-0.0183,4.7015,-6.5333,8.049
3.059498,-0.6749,5.6154,-10.4956,11.922
3.077775,-0.6577,7.0127,-9.4774,11.808
3.102407,-0.4356,6.3775,-7.1887,9.620
3.127307,0.4591,5.3255,-7.6674,9.347
3.139454,0.6069,5.0492,-6.4006,8.175
3.164894,0.2717,3.7795,-4.6279,5.981
3.181018,0.0920,1.7149,-3.3737,3.786
3.198719,0.3349,0.6262,-1.7805,1.917
3.218867,0.5415,-1.3349,1.8505,2.345
3.246303,1.4541,-5.4983,6.2583,8.456
3.260573,0.2629,-8.8709,9.1956,12.780
3.280398,-4.5443,-8.9457,3.9924,10.799
3.299434,-2.3949,-0.7290,-0.0582,2.504
3.320394,0.6326,5.4458,-2.4588,6.009
3.341178,4.9173,-0.3236,2.0263,5.328
3.362472,6.2526,-20.7936,2.2608,21.831
3.379495,-1.9747,-14.8472,-8.3842,17.165
3.400781,4.4887,11.6385,-10.6464,16.400
3.421855,6.4059,4.7867,-0.2956,8.002
3.439908,-1.8370,-6.6476,0.5115,6.916
3.465283,-1.8718,-5.2239,-10.2492,11.655
3.489295,-2.8076,-4.0239,-8.5446,9.853
3.499279,-3.5655,-2.5236,-7.9060,9.032
3.520032,-1.9021,-0.6564,-5.5815,5.933
3.543594,-1.8044,1.0834,-4.0284,4.545
3.561381,-1.3004,2.8005,-2.5816,4.025
3.579644,0.7318,3.2053,-2.8572,4.356
3.600438,1.5013,3.0571,-2.5587,4.260
3.624023,0.1997,1.5562,-0.3570,1.609
3.644567,-1.6160,-0.9059,1.6705,2.495
3.659839,-1.4040,-0.6429,1.5768,2.207
3.681893,-0.3880,2.0488,-2.1616,3.003
3.701941,1.8831,4.3121,-4.3676,6.420
