time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.008847,0.7467,0.3355,-3.6840,3.774
0.028495,0.3071,0.1806,-3.9340,3.950
0.048914,0.5090,0.3795,-2.3617,2.446
0.071132,0.6778,0.3106,-0.9229,1.186
0.087800,0.5001,0.1273,-0.4783,0.704
0.107447,0.7176,0.1323,0.4405,0.852
0.129513,0.4453,-0.3717,-0.4500,0.734
0.147842,-0.5997,-1.2706,0.9598,1.702
0.170641,-0.1572,-0.6065,2.0248,2.119
0.193095,0.4246,-0.0797,2.7004,2.735
0.216961,0.4949,-0.6829,1.4031,1.637
0.233413,-0.4199,-1.4250,-1.2318,1.930
0.250069,-1.6441,-1.8376,1.9238,3.127
0.268356,-1.5901,-1.4041,5.3768,5.780
0.323494,-1.6367,-0.7616,6.7590,6.996
0.323611,-1.3780,-0.3307,7.1838,7.322
0.330094,-0.2510,-0.9437,3.9267,4.046
0.348612,1.1067,-1.7466,-2.0819,2.934
0.370644,-0.1900,-0.7960,-3.6088,3.700
0.388706,-0.2846,-0.1439,-1.2100,1.251
0.410540,2.3784,-0.4694,-2.3284,3.361
0.428915,4.6567,0.7346,-5.2468,7.054
0.450921,4.0155,-0.0642,-4.9373,6.364
0.469083,-2.1195,-3.8970,-3.9355,5.930
0.490993,-5.5422,-5.1366,-2.3560,7.915
0.509557,-0.7840,-6.2441,-9.2675,11.202
0.531923,2.0348,-4.1789,-5.0953,6.897
0.551940,2.6116,-1.2536,0.8341,3.015
0.571416,2.5082,-2.9428,-0.6616,3.923
0.589475,5.1072,-5.0373,-6.5208,9.694
0.611559,4.9042,-2.7338,-1.6461,5.851
0.630329,0.3480,-4.1076,7.4450,8.510
0.653161,0.0089,-2.7348,6.2362,6.810
0.671006,1.3526,-0.5519,4.9880,5.198
0.691631,0.1834,-0.9835,5.7369,5.824
0.712016,-0.0018,-0.9921,6.3202,6.398
0.732320,-0.6339,0.2675,6.1367,6.175
0.752474,-1.3032,0.9560,6.8529,7.041
0.774552,-1.4493,3.1939,8.9027,9.569
0.792627,-1.7258,2.0114,11.9076,12.199
0.814795,-1.0724,1.2283,13.0199,13.122
0.832534,1.0801,0.6614,11.3117,11.382
0.852557,3.2277,-0.3504,2.2772,3.966
0.873110,1.8406,-3.0260,-4.9321,6.072
0.892687,-1.0894,-6.9612,-10.0765,12.296
0.913498,-1.3040,-5.7560,-10.6125,12.143
0.936593,0.1112,-2.2164,-6.9216,7.269
0.966672,-2.2101,-3.5875,-2.9610,5.150
0.971751,-5.1545,-5.6056,-2.0248,7.880
0.992327,-5.1362,-3.0345,-6.4889,8.814
1.013393,-5.2868,-2.4338,-7.7531,9.695
1.032501,-5.0249,-0.1408,-3.0548,5.882
1.053153,-1.5933,2.0171,0.9408,2.737
1.073203,-0.3767,2.3264,2.2276,3.243
1.095870,-1.1194,3.7528,4.5560,6.008
1.112627,0.3735,7.2484,6.4998,9.743
1.133832,-1.6472,4.3589,3.3532,5.741
1.152818,-4.3870,0.9532,4.5924,6.422
1.173870,-3.2086,-0.5247,4.2430,5.345
1.192885,-1.7510,0.1751,0.3707,1.798
1.214052,-0.5487,1.7913,-2.4999,3.124
1.233077,-0.8114,0.3740,-3.0320,3.161
1.254183,-0.4427,0.3450,-1.1355,1.267
1.272968,0.6062,0.5849,0.9041,1.236
1.296101,0.9706,0.1654,2.1399,2.356
1.313008,-0.5498,-0.8447,2.7641,2.942
1.335258,-0.9673,-1.2746,0.8404,1.807
1.357565,1.6688,0.1490,0.8043,1.859
1.374731,-2.1339,-1.7027,-0.1855,2.736
1.392881,-5.8856,-3.2001,-1.2733,6.819
1.415005,-5.1539,-3.1551,-0.6586,6.079
1.433201,-3.2361,-2.2142,-3.1330,5.019
1.456387,-0.3427,-1.4565,-4.7981,5.026
1.473577,6.4893,0.5296,-2.8070,7.090
1.495125,5.0130,0.9163,0.1934,5.100
1.516168,-2.5527,-1.3907,1.8802,3.462
1.535611,1.3872,0.3304,0.2041,1.441
1.556253,1.1711,1.8201,0.9345,2.357
1.576513,-0.5043,2.0111,2.1381,2.978
1.593883,-0.8471,0.7727,-0.5561,1.274
1.615605,0.8024,1.1844,-1.6187,2.160
1.636401,2.5024,2.0219,-0.7139,3.295
1.655745,4.0902,2.9190,-0.5085,5.051
1.676096,3.1107,2.3448,-2.0528,4.403
1.695793,2.2128,1.8306,-1.7688,3.373
1.715194,2.6146,2.3334,-0.4961,3.539
1.734878,3.3059,2.5950,-0.3442,4.217
1.756713,2.8462,1.4293,0.3878,3.208
1.776205,2.0599,1.4578,2.1462,3.313
1.796316,1.9949,1.7906,3.2390,4.204
1.816645,2.0383,2.3252,4.1163,5.148
1.836259,-1.1902,-0.1812,1.8070,2.171
1.858660,-4.6935,-5.2223,-3.2295,7.729
1.877401,-3.1147,-7.3437,-5.0278,9.429
1.898157,-3.0546,-3.4136,1.2350,4.744
1.918369,-1.5930,-0.4441,5.1199,5.380
1.936908,1.1858,-2.4138,2.1481,3.442
1.956686,0.8092,-7.0890,-2.7270,7.638
1.977039,-0.7204,-6.4446,-3.9313,7.583
1.996321,1.3225,-1.2998,-3.5108,3.970
2.017493,2.1440,2.0345,-2.4807,3.859
2.036984,2.5501,2.5595,0.0657,3.614
2.057380,0.9795,0.4733,1.9349,2.220
2.076718,-0.5351,-1.6675,-1.1461,2.093
2.096896,-2.1415,-1.3751,-4.4773,5.150
2.116626,-0.4751,2.0374,0.4032,2.131
2.137054,1.3649,3.4018,2.8298,4.631
2.157131,2.8563,3.6771,0.2459,4.663
2.177287,1.9818,4.1473,0.0615,4.597
2.196892,-0.1465,1.2248,0.0758,1.236
2.217502,-0.6276,0.3043,-2.7098,2.798
2.237568,1.0806,2.5756,0.0852,2.794
2.258940,-0.4459,3.6467,1.7027,4.049
2.278011,-1.4222,4.1646,0.7456,4.463
2.297567,-1.8876,4.1233,1.8852,4.911
2.317503,-1.9469,2.5090,1.8071,3.654
2.337837,-1.1889,-0.4902,-0.2223,1.305
2.357518,-0.7152,-2.0362,1.8198,2.823
2.378267,-0.4394,-4.8606,4.7797,6.831
2.398153,0.3438,-4.1385,0.9100,4.251
2.418308,-0.3124,0.9109,-0.7970,1.250
2.437810,-2.1695,1.3553,0.0816,2.559
2.458212,-2.9266,-0.0635,0.0820,2.928
2.478160,-2.6863,0.1862,2.5298,3.695
2.498881,-0.0076,-0.7316,-1.0129,1.250
2.521577,1.9506,-2.1355,-3.1866,4.303
2.548134,2.1817,-1.5118,0.6458,2.732
2.558457,1.2236,-0.1640,1.4344,1.893
2.578808,1.1733,0.1444,-0.5701,1.312
2.598425,0.7022,0.3060,0.6234,0.988
2.618669,0.4036,0.6340,2.5294,2.639
2.639619,0.8576,1.9281,1.8107,2.781
2.659083,0.4786,3.2115,-2.2462,3.948
2.678846,-3.0644,-6.2791,-4.9941,8.588
2.699618,-2.7110,-18.1495,1.1120,18.385
2.718966,0.7183,-12.0741,2.8186,12.419
2.739592,2.8053,4.7663,-7.1129,9.010
2.758944,4.4594,8.1860,-7.3393,11.864
2.780369,1.9457,5.5211,-3.3863,6.763
2.801767,1.8439,5.2451,-3.1505,6.390
2.828767,2.0385,4.8617,-3.0190,6.075
2.839316,1.1453,4.2546,-2.2233,4.935
2.859821,0.2808,2.8684,-1.9436,3.476
2.879960,-0.6973,1.8450,-0.0718,1.974
2.899995,-1.1562,1.2027,3.8322,4.180
2.920212,-0.0978,-1.8178,9.1126,9.293
2.940308,-1.3383,-9.9865,10.7746,14.752
2.960912,-2.2631,-11.5309,2.5957,12.034
2.980002,0.2039,0.3102,0.9886,1.056
3.000079,1.4960,8.0545,1.5274,8.333
3.020544,4.0439,1.2483,1.4333,4.468
3.040436,2.1187,-8.6410,0.2226,8.900
3.060808,1.3589,-4.8426,-7.4350,8.976
