time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002784,-0.5989,0.2743,-0.4502,0.798
0.002883,-0.5150,1.0290,0.6233,1.309
0.002950,-0.3666,1.0889,2.1004,2.394
0.009836,0.0778,0.6264,3.0135,3.079
0.022270,0.2513,-0.0162,3.5980,3.607
0.030022,0.1286,-0.7890,3.2691,3.365
0.040188,-0.3247,-1.0895,2.9136,3.128
0.050477,-0.1719,-1.0674,2.2844,2.527
0.063343,0.3597,-1.0774,1.7991,2.128
0.072277,0.7835,-0.8260,1.9356,2.246
0.079701,0.7636,-0.4741,2.0521,2.240
0.090442,0.4416,-0.2819,1.6253,1.708
0.100627,0.0302,-0.5207,1.4048,1.499
0.110435,-0.4051,-1.0307,1.3885,1.776
0.119848,-0.6343,-1.2937,1.1969,1.873
0.129874,-0.4761,-1.3032,1.3880,1.963
0.141255,0.0207,-0.9150,1.9970,2.197
0.149930,0.6883,-0.6834,2.5940,2.769
0.159932,1.1543,-0.6583,2.5032,2.834
0.170227,1.3509,-0.8098,1.8199,2.407
0.180644,1.1913,-0.9347,0.8068,1.716
0.192056,0.8803,-1.1434,0.0577,1.444
0.200122,0.6917,-1.2701,-0.7483,1.628
0.210105,0.7117,-1.4221,-1.2742,2.038
0.221231,0.8715,-1.4895,-1.5297,2.306
0.231267,1.0233,-1.3520,-1.6966,2.399
0.243522,1.0389,-1.0040,-1.7485,2.268
0.250216,0.9574,-0.7809,-1.6612,2.070
0.261457,0.8620,-0.7722,-1.2392,1.696
0.270445,0.7480,-0.8837,-0.7452,1.377
0.282789,0.5657,-1.1367,-0.7736,1.487
0.290453,0.6968,-1.3905,-1.0007,1.849
0.301130,0.9405,-1.5380,-1.6723,2.459
0.310653,1.0972,-1.4876,-2.6824,3.258
0.323856,1.0868,-1.0185,-3.4462,3.754
0.330541,0.9915,-0.3894,-3.2567,3.427
0.342004,0.9228,-0.2458,-1.7907,2.029
0.350740,0.6144,-0.7897,0.2241,1.025
0.363201,-0.0756,-1.1301,1.7662,2.098
0.371240,-0.6735,-1.2519,2.2025,2.621
0.383699,-0.7903,-1.1247,1.2137,1.834
0.390950,-0.3416,-1.0303,0.1890,1.102
0.403676,-0.0044,-0.8412,-0.7758,1.144
0.411050,0.0909,-0.7380,-1.0831,1.314
0.423592,0.2431,-0.8297,-0.4065,0.955
0.431197,0.4639,-0.6490,0.1394,0.810
