time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007146,0.2116,-0.8294,-1.1287,1.417
0.026509,0.4764,0.1798,-1.1835,1.288
0.048986,0.9340,0.7853,-0.0500,1.221
0.067108,0.8343,0.5295,0.9671,1.383
0.089677,0.5801,0.0683,0.1566,0.605
0.106981,0.1994,-0.2731,-0.8278,0.894
0.131927,-0.0178,-0.2314,-0.8833,0.913
0.147067,0.4100,-0.0167,-0.5043,0.650
0.169480,0.8952,-0.0171,0.0582,0.897
0.187492,0.5207,-0.2897,0.2286,0.638
0.208908,-0.2831,-0.5896,-0.4757,0.809
0.231280,-0.6794,-0.7075,-0.7353,1.226
0.247257,-0.5801,-0.8156,0.0090,1.001
0.268120,-0.6923,-1.0111,0.2292,1.247
0.290533,-0.7330,-0.7596,-0.0159,1.056
0.313824,-0.4223,-0.1932,0.0472,0.467
0.329431,-0.3852,0.1064,-0.0646,0.405
0.349903,-0.5375,-0.1879,0.2173,0.610
0.369556,-0.3735,-0.8641,0.5251,1.078
0.389424,-0.0212,-1.1344,0.4756,1.230
0.408931,0.1255,-0.4186,0.5525,0.704
0.429682,0.1280,0.2911,0.3435,0.468
0.449563,0.3610,0.4407,0.1433,0.587
0.470078,0.4592,0.1906,-0.2584,0.560
0.490286,0.4203,-0.2007,-0.4366,0.638
0.510084,0.3401,-0.3972,0.2105,0.564
0.530255,0.4031,-0.2603,0.9204,1.038
0.550392,0.4104,-0.1218,0.7533,0.866
0.570660,0.1717,-0.2542,-0.1107,0.326
0.590157,0.2475,-0.1939,-0.5225,0.610
0.611182,0.1612,-0.0657,0.0274,0.176
0.629673,-0.0270,-0.0079,0.1336,0.137
0.650741,-0.1826,-0.1705,-0.0493,0.255
0.670058,-0.0717,-0.4099,0.0019,0.416
0.691001,0.3349,-0.4534,0.3833,0.682
0.710300,0.2506,-0.2204,-0.7649,0.835
0.732364,0.1282,0.3035,-1.1260,1.173
0.749968,0.6100,1.0910,-0.1478,1.259
0.771640,0.8080,0.8724,0.2836,1.222
0.790562,0.0818,-0.6283,-0.0513,0.636
0.810864,-0.5671,-0.7256,-0.3289,0.978
0.830550,-1.3589,-0.7841,0.0639,1.570
0.852348,-1.0627,-1.3398,0.9959,1.979
0.870855,-0.1201,0.2374,-1.5524,1.575
0.891850,0.3986,0.2866,-0.5427,0.732
0.911002,0.9681,-0.4263,-0.0622,1.060
0.931841,0.0868,-0.1617,-0.8281,0.848
0.950940,-0.6487,0.1277,-1.4761,1.617
0.972190,-1.1722,-0.1826,-1.2024,1.689
0.990787,-1.5219,-0.6253,-0.9781,1.914
1.011548,-0.8523,-0.3527,-0.9431,1.319
1.030733,-0.4236,-0.7314,-0.3357,0.909
1.052569,0.3610,-0.3349,0.3611,0.611
1.071339,1.4582,-0.1067,-0.2033,1.476
1.093070,1.8875,-0.0429,-2.4404,3.085
1.113995,1.2424,-0.0966,0.8811,1.526
1.132967,0.6109,-0.5953,3.9891,4.079
1.154100,-0.5395,-0.4019,2.3705,2.464
1.174228,-0.7965,0.1813,1.4040,1.624
1.191490,0.1806,0.5510,1.6335,1.733
1.212225,2.2060,-0.0531,-1.9365,2.936
1.234333,3.9324,-2.1331,-13.9404,14.641
1.253495,-0.1067,-3.7853,-12.1657,12.741
1.273837,-2.9913,-3.5906,1.0202,4.783
1.293401,-3.1264,-4.0162,7.6857,9.218
1.315429,-3.0467,-3.5109,-1.9941,5.058
1.334011,-0.2541,-3.3329,-2.2261,4.016
1.353974,1.3041,-1.7848,0.7303,2.328
1.373826,0.1598,-1.6572,1.5625,2.283
1.394066,1.5243,-4.7333,-1.4912,5.191
1.414057,3.1175,-4.7993,-1.6359,5.952
1.438628,3.0493,-3.6886,2.6201,5.456
1.454536,2.7597,-1.5824,6.3468,7.099
1.478856,1.0690,-2.7752,6.9784,7.586
1.494661,0.3952,-2.8724,5.1772,5.934
1.514224,-1.8386,-2.9745,7.2658,8.064
1.533867,-2.8408,-3.2352,7.4946,8.643
1.556593,0.3667,-3.5419,3.4762,4.976
1.578285,1.5503,-4.3789,-1.6831,4.941
1.596325,-0.7057,-1.1181,2.3111,2.663
1.632312,-0.8771,-0.9121,5.9286,6.062
1.633399,-1.3552,2.2615,7.2477,7.712
1.655581,0.3738,2.9643,6.2478,6.925
1.674747,-0.8621,2.5505,3.2029,4.184
1.695698,-1.0700,2.2832,1.9772,3.204
1.734187,-0.6577,3.1106,0.3223,3.196
1.735203,1.0035,3.5608,-1.5753,4.021
1.756267,-1.6910,-0.8043,-1.6374,2.488
1.776272,-5.9793,-2.1928,-4.5018,7.799
1.796841,-5.3815,-0.5899,-4.2941,6.910
1.834262,-3.5054,0.2651,-2.9264,4.574
1.835040,-3.3175,0.4914,-3.5651,4.895
1.856623,-4.1321,-0.1937,-4.2989,5.966
1.875856,-2.5331,0.8764,-4.9523,5.631
1.896882,1.6245,1.1083,0.3722,2.001
1.916099,2.0131,1.3372,5.1121,5.655
1.936987,0.2229,1.0052,8.9779,9.037
1.968029,-1.6913,-0.7176,9.2974,9.477
1.976850,-0.8931,-0.4585,0.9369,1.373
1.996698,-0.8935,-1.4843,-2.6879,3.198
2.016911,-2.5169,-1.6999,-1.2425,3.282
2.035994,-2.3868,-1.3883,0.7656,2.865
2.056926,-1.3340,-1.4117,-0.6372,2.044
2.099835,-0.6138,-1.7882,-2.7961,3.375
2.100101,-0.8757,-1.1366,0.2176,1.451
2.117400,0.6235,0.8515,5.6140,5.712
2.137531,1.7920,1.7387,4.6066,5.240
2.156702,1.3404,0.1750,-0.6086,1.482
2.179341,2.7029,0.6320,0.2589,2.788
2.197729,1.8783,0.0737,-0.4570,1.935
2.229644,3.5953,1.8620,0.7989,4.127
2.237076,-1.7676,-0.5450,-0.7393,1.992
2.256763,-2.4818,-1.0378,0.7615,2.796
2.277598,0.8685,0.4323,1.9204,2.152
2.297161,2.8089,1.3432,0.7827,3.210
2.319270,-0.1639,1.2553,-0.8059,1.501
2.349449,-1.1796,1.7244,-0.6771,2.196
2.356960,0.6616,2.6922,0.2495,2.783
2.377657,1.3136,2.4165,-0.5761,2.810
2.397835,-1.4328,-0.4198,-2.1786,2.641
2.417549,-3.0616,-1.0749,-0.1405,3.248
2.439802,0.6826,1.5851,1.2354,2.122
2.479031,3.3431,1.1691,-0.3622,3.560
2.479316,1.2023,-1.6750,-4.0932,4.583
2.497738,-0.4215,-0.9075,-0.9966,1.412
2.517956,-0.6706,0.5705,2.0291,2.212
2.538092,2.4853,1.6255,0.0229,2.970
2.559522,-0.6640,-3.2741,-3.2032,4.628
2.577740,-5.2519,-5.4799,-1.4975,7.736
2.597960,-3.1848,-1.6220,1.1884,3.766
2.617727,-1.1851,-0.8856,0.2546,1.501
2.637945,0.1777,-0.4913,-1.9355,2.005
2.658143,-0.7712,1.0907,-0.5738,1.454
2.678803,-0.8461,2.1901,0.9988,2.551
2.698196,4.2524,3.4199,1.8656,5.767
2.718607,5.5098,4.2953,-0.9230,7.047
2.738544,2.8142,3.1655,-1.0865,4.373
2.758518,1.0945,1.2780,1.7500,2.428
2.778989,0.7980,-3.2654,0.9599,3.496
2.802762,3.1614,-1.6287,-1.8271,3.998
2.818583,-3.5487,-4.3841,1.4107,5.814
2.839104,-5.9600,-2.2438,2.2775,6.763
2.859177,-1.2616,2.9379,1.4408,3.507
2.879207,-2.3586,-1.7212,1.3238,3.206
2.899371,-0.7018,-3.5172,1.4694,3.876
2.919365,0.9662,-2.8240,1.4258,3.308
2.939813,-0.6581,-0.9165,-0.8570,1.417
2.959191,0.4127,3.0627,-0.9453,3.232
2.980173,1.0787,6.7290,0.0897,6.816
2.999931,-1.4853,4.7716,1.1837,5.136
3.020051,-2.9081,3.4353,1.8791,4.877
3.040358,-2.6356,3.4522,1.2000,4.506
3.059765,-2.2822,1.1999,-0.5392,2.634
3.079948,-0.8926,-1.6130,0.0641,1.845
3.100197,0.9981,-0.8940,0.7865,1.554
3.120299,0.4796,-2.4913,-0.1230,2.540
3.142760,-2.8340,-5.1196,-1.1474,5.963
3.165647,-5.5800,-8.4706,0.9871,10.191
3.180796,-4.5922,-8.4473,2.1902,9.861
3.200747,0.0709,-4.7708,1.9712,5.162
3.221142,5.6134,1.2032,-6.8921,8.970
3.240921,1.5932,1.2561,-0.6656,2.135
3.260866,0.2128,0.6490,0.2679,0.734
3.286298,1.2482,-0.0811,-0.5132,1.352
3.301139,1.3785,0.2636,0.0479,1.404
3.321258,1.8382,1.9106,0.5305,2.704
3.341417,1.6186,2.2861,0.9958,2.973
3.361242,1.2521,1.4602,0.6771,2.039
3.382232,2.1430,1.8728,-0.3599,2.869
3.401682,2.9496,4.3297,-0.7493,5.292
3.421274,2.1874,5.4693,-0.1765,5.893
3.441428,1.4620,2.5301,-0.4202,2.952
3.462863,1.0236,0.5841,-0.8945,1.480
3.482275,0.9403,2.0679,-0.3656,2.301
3.502229,0.3783,2.5614,0.9927,2.773
3.523806,-0.1161,-0.0640,0.6694,0.682
3.542846,-0.0256,-0.8475,0.1797,0.867
3.563731,-0.1104,1.4298,0.3360,1.473
3.583274,-0.4167,1.4807,1.3201,2.027
3.604382,-2.2280,-0.8324,2.4730,3.431
3.627382,-2.9910,-2.3727,2.5436,4.588
3.642704,-1.6907,-0.2324,1.2084,2.091
3.663323,-0.6545,0.6165,1.5921,1.828
3.683248,-0.3743,-1.3386,1.6680,2.171
3.703087,-0.3042,-2.8129,0.1298,2.832
3.725094,-0.4430,-4.4073,-0.2402,4.436
3.743532,2.7258,-4.1727,-2.1361,5.423
3.763978,3.7867,-2.0708,3.1510,5.344
3.783347,2.5513,1.1228,3.2180,4.257
3.804010,2.2916,-0.4848,-2.3081,3.288
3.823425,1.1309,-0.6567,-3.7880,4.007
3.844462,0.1498,0.5524,-5.1816,5.213
3.863785,-1.7753,0.2642,-1.6632,2.447
3.883757,0.4789,4.3992,-0.2002,4.430
3.903794,1.3159,7.1435,-0.4884,7.280
3.923883,-1.0145,3.4258,-1.0529,3.725
3.944903,-0.8296,3.7380,-2.8130,4.751
3.964166,-0.2900,2.1498,-11.5340,11.736
3.984167,0.7940,-0.8713,-4.9014,5.041
4.004146,0.9778,-4.4307,5.8570,7.409
4.024032,0.8414,-6.8526,7.1813,9.962
4.044329,0.0459,-4.8513,-0.8176,4.920
4.066515,-0.8964,0.3493,-5.2429,5.330
4.086281,-0.1526,-0.2810,-1.0715,1.118
4.127437,0.5958,-1.4883,0.8466,1.813
4.127660,1.0033,0.3376,1.4184,1.770
4.145233,0.8992,1.4018,3.0716,3.494
4.166780,0.0448,0.6566,3.0318,3.102
4.185171,-0.5006,-0.2182,-0.6145,0.822
4.206815,-0.2397,-0.2316,-0.9132,0.972
4.241779,-0.2556,-0.8321,2.1188,2.291
4.246713,-0.4327,0.0175,3.4667,3.494
4.265415,-0.9436,1.4584,2.2738,2.861
4.286913,-0.4876,-1.0233,0.4619,1.224
4.305618,-0.0091,-3.6545,0.0269,3.655
4.330757,-1.1243,-3.8861,2.4644,4.737
4.363202,-2.3243,-3.9743,4.3231,6.316
4.367405,-2.2660,-3.9704,4.7281,6.577
4.386165,-2.3679,-4.7730,3.4535,6.349
4.408235,-4.2209,-4.5993,1.4751,6.414
4.426435,-4.5763,-3.1322,-0.6580,5.584
4.455109,-3.7905,-1.6514,-0.5164,4.167
4.466324,-2.8276,-2.5786,0.3068,3.839
4.488360,-0.7874,-3.5071,-2.6010,4.437
4.506826,1.3104,-2.6676,-4.5145,5.405
4.530304,2.1284,-0.8947,-4.0079,4.625
4.575288,1.7609,-1.7950,-2.1126,3.284
4.575520,1.6618,-1.2892,0.0041,2.103
4.586811,2.2449,-0.8070,-1.2620,2.699
4.608912,6.1197,-1.6667,-2.4683,6.806
4.626842,8.4820,2.2901,-4.2258,9.749
4.649156,1.9110,4.0335,-4.5581,6.379
4.685830,-4.1326,1.8041,-3.6727,5.816
4.688933,-5.2011,3.2286,-3.6641,7.135
4.707530,-4.4376,5.4011,-5.6598,8.994
4.729252,-2.4336,4.8965,-5.0031,7.411
4.747697,-0.4145,5.5740,-5.8062,8.059
4.785487,0.2647,5.5961,-4.9274,7.461
4.787485,-0.3432,3.8698,-2.7762,4.775
4.809385,-1.5983,2.0418,-0.1125,2.595
4.827729,-1.8304,-0.1850,5.4619,5.763
4.849749,-0.6068,-2.7094,9.2090,9.618
4.868680,1.8160,-6.1208,7.6207,9.942
4.890311,2.6025,-9.3624,2.7741,10.106
4.920006,-0.5030,-2.4177,0.5140,2.522
4.929938,1.0025,2.4895,-0.3248,2.703
4.949973,8.1874,-4.7517,-0.5160,9.480
4.971726,9.1040,-9.4862,5.5142,14.258
4.990175,-0.7438,-3.2294,-3.0644,4.514
5.014952,-1.3365,9.5147,-10.6072,14.312
5.032194,4.1850,4.1689,-3.7864,7.016
5.068529,0.5025,-3.2601,5.2571,6.206
5.070275,-4.4959,-4.5901,-1.6657,6.638
5.090799,-1.1975,-0.9337,-3.0764,3.431
5.110858,-1.1879,-0.2969,-0.4489,1.304
5.131164,-1.8092,0.6073,-2.4475,3.104
5.151192,0.0354,1.8584,-1.7744,2.570
5.182947,-0.7922,2.3230,-1.1364,2.705
5.190373,-1.0172,3.0965,-1.0436,3.422
5.211381,0.4509,3.8540,-1.4957,4.159
5.230729,1.2129,3.4412,-1.7121,4.030
